,qid_date,stock_code,real_return,close,pclose,volume,prediction
29048,20210825,300035,-0.012658,24.18,24.49,41451672,0.5139985
29049,20210825,688377,-0.01306,15.87,16.08,1163563,0.5814919
29050,20210825,300911,-0.014107,62.9,63.8,1311821,0.50247294
29051,20210825,300896,-0.014111,583.4,591.75,1885425,0.5879009
29052,20210825,300896,-0.014111,583.4,591.75,1885425,0.33763748
29053,20210825,300896,-0.014111,583.4,591.75,1885425,0.60861677
29054,20210825,300896,-0.014111,583.4,591.75,1885425,0.63559234
29055,20210825,300674,-0.016667,18.88,19.2,9018672,0.50139374
29056,20210825,688359,-0.016912,63.36,64.45,1504877,0.73558176
29057,20210825,688777,-0.018174,113.99,116.1,1470077,0.47137898
29058,20210825,688777,-0.018174,113.99,116.1,1470077,0.4993318
29059,20210825,688076,-0.018301,52.57,53.55,3742096,0.59691596
29060,20210825,300596,-0.019081,41.64,42.45,1451315,0.6672079
29061,20210825,300138,-0.019417,15.15,15.45,2327187,0.4586821
29062,20210825,688066,-0.020134,52.56,53.64,2340438,0.557538
29063,20210825,688066,-0.020134,52.56,53.64,2340438,0.578145
29064,20210825,688058,-0.020927,91.23,93.18,258146,0.90594375
29065,20210825,688599,-0.020945,52.82,53.95,34771055,0.51627517
29066,20210825,688599,-0.020945,52.82,53.95,34771055,0.5646335
29067,20210825,688599,-0.020945,52.82,53.95,34771055,0.5971644
29068,20210825,688599,-0.020945,52.82,53.95,34771055,0.55988324
29069,20210825,300296,-0.021505,10.01,10.23,144137139,0.51229036
29070,20210825,688626,-0.023343,60.25,61.69,1659772,0.47614232
29071,20210825,688626,-0.023343,60.25,61.69,1659772,0.28070852
29072,20210825,688626,-0.023343,60.25,61.69,1659772,0.4125233
29073,20210825,688626,-0.023343,60.25,61.69,1659772,0.5968033
29074,20210825,688288,-0.026059,37.0,37.99,1604174,0.46213984
29075,20210825,688288,-0.026059,37.0,37.99,1604174,0.61315894
29076,20210825,300699,-0.028141,79.43,81.73,9229714,0.4810663
29077,20210825,300699,-0.028141,79.43,81.73,9229714,0.6227886
29078,20210825,300699,-0.028141,79.43,81.73,9229714,0.7112429
29079,20210825,300073,-0.028351,73.0,75.13,14886179,0.3573398
29080,20210825,300073,-0.028351,73.0,75.13,14886179,0.43764454
29081,20210825,300073,-0.028351,73.0,75.13,14886179,0.4212222
29082,20210825,300073,-0.028351,73.0,75.13,14886179,0.50632524
29083,20210825,300073,-0.028351,73.0,75.13,14886179,0.4295069
29084,20210825,300073,-0.028351,73.0,75.13,14886179,0.3515837
29085,20210825,300770,-0.029689,47.39,48.84,2430612,0.69289726
29086,20210825,688660,-0.032229,10.81,11.17,28336962,0.691183
29087,20210825,300908,-0.033032,55.62,57.52,1676668,0.5028741
29088,20210825,300908,-0.033032,55.62,57.52,1676668,0.47599822
29089,20210825,688088,-0.033576,41.16,42.59,3293693,0.5496068
29090,20210825,688088,-0.033576,41.16,42.59,3293693,0.61691785
29091,20210825,300450,-0.035367,71.46,74.08,23108432,0.3700437
29092,20210825,300450,-0.035367,71.46,74.08,23108432,0.59898835
29093,20210825,300450,-0.035367,71.46,74.08,23108432,0.14491396
29094,20210825,300450,-0.035367,71.46,74.08,23108432,0.29050764
29095,20210825,300450,-0.035367,71.46,74.08,23108432,0.30210704
29096,20210825,688012,-0.035572,172.16,178.51,9233125,0.42138666
29097,20210825,688012,-0.035572,172.16,178.51,9233125,0.69742393
29098,20210825,688012,-0.035572,172.16,178.51,9233125,0.5048259
29099,20210825,688012,-0.035572,172.16,178.51,9233125,0.47803015
29100,20210825,688012,-0.035572,172.16,178.51,9233125,0.6183714
29101,20210825,688012,-0.035572,172.16,178.51,9233125,0.599538
29102,20210825,688012,-0.035572,172.16,178.51,9233125,0.5207016
29103,20210825,688012,-0.035572,172.16,178.51,9233125,0.4052771
29104,20210825,688012,-0.035572,172.16,178.51,9233125,0.48483372
29105,20210825,300433,-0.038156,24.2,25.16,37024973,0.48466164
29106,20210825,300824,-0.03913,22.1,23.0,1517800,0.59835947
29107,20210825,300824,-0.03913,22.1,23.0,1517800,0.49128002
29108,20210825,300824,-0.03913,22.1,23.0,1517800,0.47757465
29109,20210825,300458,-0.040763,73.89,77.03,13785843,0.5096152
29110,20210825,688036,-0.041614,152.0,158.6,6564929,0.43695265
29111,20210825,688036,-0.041614,152.0,158.6,6564929,0.4630887
29112,20210825,300747,-0.041948,63.95,66.75,4661908,0.4130961
29113,20210825,688258,-0.042537,36.69,38.32,1903673,0.8099814
29114,20210825,688005,-0.044984,125.47,131.38,8810345,0.43059123
29115,20210825,688005,-0.044984,125.47,131.38,8810345,0.39936087
29116,20210825,688005,-0.044984,125.47,131.38,8810345,0.31311834
29117,20210825,688005,-0.044984,125.47,131.38,8810345,0.43995148
29118,20210825,688005,-0.044984,125.47,131.38,8810345,0.44511646
29119,20210825,300012,-0.04647,26.88,28.19,14552555,0.48321486
29120,20210825,688633,-0.047361,70.2,73.69,3000812,0.23467568
29121,20210825,688166,-0.050409,34.85,36.7,2682721,0.06689735
29122,20210825,688166,-0.050409,34.85,36.7,2682721,0.30961993
29123,20210825,688166,-0.050409,34.85,36.7,2682721,0.4133994
29124,20210825,688369,-0.05291,71.6,75.6,1205815,0.31185982
29125,20210825,688369,-0.05291,71.6,75.6,1205815,0.49838862
29126,20210825,688690,-0.053201,93.61,98.87,1259848,0.3463407
29127,20210825,300628,-0.053772,81.65,86.29,5566533,0.31633395
29128,20210825,688319,-0.053918,30.18,31.9,3062126,0.46971324
29129,20210825,688319,-0.053918,30.18,31.9,3062126,0.3374255
29130,20210825,688319,-0.053918,30.18,31.9,3062126,0.56204385
29131,20210825,688617,-0.060131,372.0,395.8,472416,0.43465742
29132,20210825,688111,-0.060212,265.96,283.0,5578696,0.51868105
29133,20210825,688111,-0.060212,265.96,283.0,5578696,0.5303618
29134,20210825,688111,-0.060212,265.96,283.0,5578696,0.34801906
29135,20210825,688111,-0.060212,265.96,283.0,5578696,0.57645833
29136,20210825,688111,-0.060212,265.96,283.0,5578696,0.35715395
29137,20210825,688111,-0.060212,265.96,283.0,5578696,0.32403302
29138,20210825,688111,-0.060212,265.96,283.0,5578696,0.39477158
29139,20210825,688179,-0.063101,94.58,100.95,1963522,0.4340929
29140,20210825,300785,-0.066208,74.61,79.9,1480331,0.48548624
29141,20210825,300785,-0.066208,74.61,79.9,1480331,0.50893503
29142,20210825,300785,-0.066208,74.61,79.9,1480331,0.48317492
29143,20210825,300785,-0.066208,74.61,79.9,1480331,0.5034235
29144,20210825,300782,-0.066918,410.78,440.24,8216073,0.31340834
29145,20210825,300782,-0.066918,410.78,440.24,8216073,0.31951636
29146,20210825,300782,-0.066918,410.78,440.24,8216073,0.38711113
29147,20210825,688007,-0.075117,29.55,31.95,7259229,0.50084937
29148,20210826,688686,0.091371,433.94,397.61,499950,0.5608916
29149,20210826,300188,0.076757,19.92,18.5,27519349,0.54195166
29150,20210826,300188,0.076757,19.92,18.5,27519349,0.47333366
29151,20210826,300188,0.076757,19.92,18.5,27519349,0.4842738
29152,20210826,300613,0.057161,233.4,220.78,5592375,0.668597
29153,20210826,300566,0.032269,31.35,30.37,6189840,0.7081983
29154,20210826,688019,0.031325,256.8,249.0,971971,0.7488649
29155,20210826,688019,0.031325,256.8,249.0,971971,0.57420826
29156,20210826,688188,0.027471,524.01,510.0,679793,0.90264624
29157,20210826,300811,0.024739,93.2,90.95,1670436,0.6058901
29158,20210826,688009,0.023438,5.24,5.12,49067737,0.4923616
29159,20210826,300896,0.022455,596.5,583.4,2326898,0.7484053
29160,20210826,300896,0.022455,596.5,583.4,2326898,0.6115412
29161,20210826,300910,0.022276,96.83,94.72,920933,0.58394444
29162,20210826,688106,0.020231,28.24,27.68,7188202,0.4917324
