,qid_date,stock_code,real_return,close,pclose,volume,prediction
38142,20181217,600298,-0.006964,24.24,24.41,4907346,-0.6626882
38143,20181217,601888,-0.012173,60.05,60.79,7489095,-0.33194765
38144,20181217,600036,-0.013432,27.91,28.29,41460993,0.06724483
38145,20181217,600809,-0.013935,38.21,38.75,4633300,-1.2663342
38146,20181217,601668,-0.014241,6.23,6.32,256527758,-0.9215338
38147,20181217,601668,-0.014241,6.23,6.32,256527758,-1.2033683
38148,20181217,2174,-0.018692,16.8,17.12,8314673,-1.1721199
38149,20181217,600699,-0.022115,24.32,24.87,6723028,-0.4614205
38150,20181217,603711,-0.026877,21.0,21.58,2907708,-0.32692367
38151,20181217,2511,-0.027119,8.61,8.85,7116616,0.7842019
38152,20181217,2025,-0.028956,23.81,24.52,5184989,-0.19232567
38153,20181217,2463,-0.032117,6.63,6.85,51617362,-1.710445
38154,20181217,2,-0.038462,25.5,26.52,41367428,-2.2067473
38155,20181218,2120,0.028115,29.62,28.81,3220775,2.7822359
38156,20181218,603711,0.007619,21.16,21.0,2985064,1.8014462
38157,20181218,600115,0.001965,5.1,5.09,46740349,3.902254
38158,20181218,601566,-0.002185,13.7,13.73,953071,-0.31965515
38159,20181218,601898,-0.00625,4.77,4.8,4591904,-0.48987558
38160,20181218,600201,-0.008786,18.05,18.21,6261964,-0.6424256
38161,20181218,1979,-0.009397,17.92,18.09,12873005,-0.47240123
38162,20181218,2698,-0.011918,9.12,9.23,1476670,0.22220905
38163,20181218,601318,-0.011997,60.12,60.85,51553816,-1.2597878
38164,20181218,601857,-0.02097,7.47,7.63,39498704,0.8410271
38165,20181218,600483,-0.023313,7.96,8.15,2058510,-0.694832
38166,20181218,603658,-0.024023,49.97,51.2,1215235,0.16092409
38167,20181218,603658,-0.024023,49.97,51.2,1215235,-0.3690607
38168,20181218,603658,-0.024023,49.97,51.2,1215235,-0.5922314
38169,20181218,2891,-0.024421,31.16,31.94,217947,0.08415854
38170,20181218,601699,-0.028533,7.15,7.36,13676112,-0.0710837
38171,20181218,603728,-0.031346,12.67,13.08,1046210,1.2002182
38172,20181218,2747,-0.039657,8.96,9.33,3935200,-1.8220679
38173,20181218,2353,-0.063574,16.35,17.46,19737031,0.5603302
38174,20181219,2129,0.070278,7.31,6.83,64337668,2.9308171
38175,20181219,600612,0.014116,40.95,40.38,1522546,1.6295445
38176,20181219,2414,0.013171,20.77,20.5,7095606,2.0614018
38177,20181219,601088,0.012042,19.33,19.1,12125847,1.9739028
38178,20181219,603666,0.011179,46.13,45.62,668300,2.5428267
38179,20181219,2831,0.000251,39.84,39.83,959414,0.18245992
38180,20181219,603156,0.000231,43.29,43.28,905922,1.1710458
38181,20181219,603393,-0.003962,32.68,32.81,1115370,-1.0987304
38182,20181219,2179,-0.00436,34.25,34.4,6730706,-1.3211386
38183,20181219,2511,-0.005959,8.34,8.39,12819924,-1.0206275
38184,20181219,2511,-0.005959,8.34,8.39,12819924,-1.8739549
38185,20181219,600028,-0.00708,5.61,5.65,73590015,-1.0539426
38186,20181219,603369,-0.008696,14.82,14.95,6570999,-0.21809645
38187,20181219,603026,-0.010381,20.02,20.23,2474972,-0.51165813
38188,20181219,603507,-0.010989,18.9,19.11,1707474,-1.2063868
38189,20181219,601766,-0.015168,9.09,9.23,54506732,-0.98542064
38190,20181219,603679,-0.036058,24.06,24.96,1004057,-0.32683146
38191,20181220,600977,0.016266,14.37,14.14,10603482,1.7525135
38192,20181220,2891,0.015429,31.59,31.11,355603,0.1892389
38193,20181220,2933,0.01227,41.25,40.75,1992020,3.1189811
38194,20181220,2878,0.011259,24.25,23.98,568216,2.7677586
38195,20181220,2511,0.009592,8.42,8.34,8832355,0.19169438
38196,20181220,601689,0.006882,14.63,14.53,1587858,1.1812385
38197,20181220,600157,0.0,1.35,1.35,68345304,0.03161869
38198,20181220,600398,0.0,8.55,8.55,5128890,-1.1309404
38199,20181220,601766,-0.0022,9.07,9.09,43826690,-0.49677545
38200,20181220,408,-0.008043,11.1,11.19,2862963,-1.5404086
38201,20181220,600143,-0.010823,4.57,4.62,5624900,0.28471115
38202,20181220,858,-0.024296,50.6,51.86,19493928,-0.54845285
38203,20181220,858,-0.024296,50.6,51.86,19493928,-0.7555101
38204,20181220,2675,-0.026087,7.84,8.05,4330398,-0.14512423
38205,20181220,2389,-0.026686,13.13,13.49,7627001,0.45909464
38206,20181220,2,-0.041502,24.25,25.3,60791923,-0.99087036
38207,20181220,560,-0.064327,4.8,5.13,7187300,0.06499022
38208,20181221,603313,0.050736,20.71,19.71,2826996,-0.35941517
38209,20181221,2511,0.049881,8.84,8.42,12234811,-0.123856954
38210,20181221,603328,0.025948,10.28,10.02,3950258,1.1114213
38211,20181221,423,0.024629,40.77,39.79,3217422,0.1321269
38212,20181221,603345,0.024417,37.34,36.45,1836943,-0.06051391
38213,20181221,603589,0.024194,34.29,33.48,2735522,-0.62318027
38214,20181221,603658,0.017374,50.36,49.5,979074,-0.5033224
38215,20181221,568,0.012097,40.16,39.68,5518943,0.80413634
38216,20181221,603508,0.011893,40.84,40.36,1419047,2.5313125
38217,20181221,600699,0.011534,23.68,23.41,3194402,1.0974063
38218,20181221,600480,0.010323,7.83,7.75,2062628,1.8871573
38219,20181221,639,0.010279,6.88,6.81,4100488,-0.7109964
38220,20181221,600801,0.005272,17.16,17.07,4163164,-0.67552924
38221,20181221,600036,0.002363,25.45,25.39,64971791,0.3069867
38222,20181221,600583,-0.007767,5.11,5.15,7406591,-0.4494406
38223,20181221,600340,-0.015222,25.23,25.62,13629256,-1.6215129
38224,20181221,603096,-0.024876,58.8,60.3,347160,-1.487923
38225,20181221,858,0.007115,50.96,50.6,10492946,0.47848943
38226,20181224,2810,0.04815,17.85,17.03,3973390,2.0746672
38227,20181224,603,0.032563,9.83,9.52,11823308,4.1211867
38228,20181224,2179,0.023494,33.98,33.2,7823652,1.6969781
38229,20181224,600612,0.019903,42.02,41.2,2066915,-0.08293711
38230,20181224,603313,0.017383,21.07,20.71,2573003,0.5426971
38231,20181224,2916,0.013977,81.25,80.13,4547740,1.4533771
38232,20181224,600887,0.011271,22.43,22.18,31300751,0.34553277
38233,20181224,568,0.009213,40.53,40.16,6195374,0.5849183
38234,20181224,568,0.009213,40.53,40.16,6195374,0.22306341
38235,20181224,568,0.009213,40.53,40.16,6195374,1.2782619
38236,20181224,600547,0.006399,29.88,29.69,18352356,1.2149911
38237,20181224,2007,0.003943,33.1,32.97,9452742,1.591845
38238,20181224,600570,0.003353,53.87,53.69,7950393,1.2197177
38239,20181224,601899,0.0,3.39,3.39,95503961,-1.3544117
38240,20181224,2675,-0.0025,7.98,8.0,4036676,-0.23173228
38241,20181224,600009,-0.004574,50.05,50.28,1570710,-0.7634677
38242,20181224,601985,-0.00566,5.27,5.3,15234073,-1.0446428
38243,20181224,600323,-0.008076,13.51,13.62,3820624,-1.6760006
38244,20181224,600323,-0.008076,13.51,13.62,3820624,-0.23605111
38245,20181224,895,-0.008403,23.6,23.8,7446181,-1.8577678
38246,20181224,2635,-0.008425,11.77,11.87,8784549,-0.31812325
38247,20181224,603338,-0.009217,58.05,58.59,1273828,0.060584597
38248,20181224,600438,-0.010381,8.58,8.67,29325420,0.77120376
38249,20181224,2340,-0.012531,3.94,3.99,29062581,-0.15631798
38250,20181224,600282,-0.022727,3.44,3.52,27236147,-0.016317952
38251,20181224,600741,-0.026805,17.79,18.28,7963038,-0.3493587
38252,20181224,603160,-0.031687,77.62,80.16,1753059,0.81206745
38253,20181224,603619,-0.041489,15.71,16.39,5836329,-0.040662017
38254,20181225,975,0.05526,9.93,9.41,19691839,3.3609633
38255,20181225,2616,0.016783,7.27,7.15,4155540,1.6155776
38256,20181225,600483,0.014388,8.46,8.34,3191175,0.31402233
38257,20181225,600483,0.014388,8.46,8.34,3191175,1.4766858
38258,20181225,2698,0.010718,9.43,9.33,1325437,1.0911144
38259,20181225,601996,0.006993,2.88,2.86,2256604,2.3529904
38260,20181225,600271,0.004189,23.97,23.87,11883201,0.787727
38261,20181225,600967,-0.001929,10.35,10.37,8538396,-0.94802547
38262,20181225,2317,-0.0058,8.57,8.62,1635547,0.35399
38263,20181225,2749,-0.006257,17.47,17.58,571090,-1.7005028
38264,20181225,858,-0.008848,50.41,50.86,9119744,-0.70607734
38265,20181225,681,-0.009228,23.62,23.84,2914100,-0.44775432
38266,20181225,601888,-0.015346,58.39,59.3,6554741,-1.7591629
38267,20181225,601888,-0.015346,58.39,59.3,6554741,-1.3223678
38268,20181225,601888,-0.015346,58.39,59.3,6554741,0.04435257
38269,20181225,601888,-0.015346,58.39,59.3,6554741,-1.2444824
38270,20181225,601888,-0.015346,58.39,59.3,6554741,-0.90333706
