trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len,1000000,,,,,
2019-07-02,2019-07-01,1565.987,1577.028,1560.599,1570.512,152510.91,2710891.22,0.15,12,893047.542,,1080681.566,187634.0245,,
2019-07-03,2019-07-02,1566.301,1566.301,1538.367,1544.357,138424.5,2512610.97,-1.6654,6,878174.7282,,1080681.566,202506.8383,,
2019-07-04,2019-07-03,1548.558,1551.141,1525.293,1532.744,128324.19,2060086.26,-0.752,14,871570.8543,,1080681.566,209110.7122,,
2019-07-05,2019-07-04,1535.482,1551.936,1532.863,1547.737,110354.26,1827479.96,0.9782,11,880096.5603,,1080681.566,200585.0061,,
2019-07-08,2019-07-05,1547.598,1547.598,1495.227,1506.661,152748.91,2373799.19,-2.6539,11,856739.6777,,1080681.566,223941.8887,,
2019-07-09,2019-07-08,1507.386,1521.71,1501.741,1517.793,111968.58,1833872.68,0.7389,7,863070.1272,,1080681.566,217611.4393,,
2019-07-10,2019-07-09,1521.946,1523.806,1504.659,1510.435,101444.79,1734021.6,-0.4848,21,858885.9632,,1080681.566,221795.6032,,
2019-07-11,2019-07-10,1522.806,1531.637,1507.705,1514.199,107365.23,1713285.24,0.2492,22,861026.3071,,1080681.566,219655.2594,,
2019-07-12,2019-07-11,1517.039,1525.691,1506.703,1518.074,115558.78,1757218.53,0.2559,21,863229.6734,,1080681.566,217451.8931,,
2019-07-15,2019-07-12,1512.768,1556.046,1496.813,1547.468,193978.28,3010556.69,1.9363,42,879944.3895,,1080681.566,200737.1769,,
2019-07-16,2019-07-15,1545.337,1551.992,1538.619,1545.273,130154.36,2171191.98,-0.1418,107,878696.6284,,1080681.566,201984.9381,,
2019-07-17,2019-07-16,1544.421,1563.048,1541.37,1550.217,141577.73,2278747.92,0.3199,33,881507.5789,,1080681.566,199173.9876,,
2019-07-18,2019-07-17,1542.433,1542.661,1524.479,1524.479,128324.96,1962489.6,-1.6603,16,866871.9086,,1080681.566,213809.6579,,
2019-07-19,2019-07-18,1532.378,1552.742,1532.378,1541.981,122359.74,1950326.46,1.1481,6,876824.465,,1080681.566,203857.1015,,
2019-07-22,2019-07-19,1545.913,1545.928,1511.521,1515.965,132831.29,2065485.7,-1.6872,11,862030.6826,,1080681.566,218650.8839,,
2019-07-23,2019-07-22,1519.629,1535.043,1516.858,1534.926,109751.34,1852107.09,1.2508,15,872812.9624,,1080681.566,207868.6041,,
2019-07-24,2019-07-23,1539.232,1562.13,1538.671,1553.718,154681.19,2465703.43,1.2243,5,883498.8115,,1080681.566,197182.755,,
2019-07-25,2019-07-24,1552.853,1567.33,1549.491,1566.077,139532.5,2277009.91,0.7954,16,890526.161,,1080681.566,190155.4055,,
2019-07-26,2019-07-25,1562.203,1565.437,1552.39,1561.855,116519.23,1945931.9,-0.2696,5,888125.3025,,1080681.566,192556.264,,
2019-07-29,2019-07-26,1561.269,1566.744,1556.385,1566.524,127889.53,1989712.38,0.2989,14,890779.909,,1080681.566,189901.6575,,
2019-07-30,2019-07-29,1568.162,1593.694,1566.601,1580.129,160918.67,2495674.54,0.8685,15,898516.3325,,1080681.566,182165.234,,
2019-07-31,2019-07-30,1577.196,1578.754,1567.995,1570.393,116724.62,1926424.74,-0.6162,26,892979.6749,,1080681.566,187701.8916,,
2019-08-01,2019-07-31,1562.533,1578.859,1561.201,1573.866,120896.76,2136090.96,0.2212,33,894954.9459,,1080681.566,185726.6206,,
2019-08-02,2019-08-01,1539.92,1559.121,1536.402,1556.744,153879.2,2463826.52,-1.0879,14,885218.7311,,1080681.566,195462.8354,,
2019-08-05,2019-08-02,1552.35,1566.73,1531.372,1531.372,151719.75,2431890.68,-1.6298,19,870791.4362,,1080681.566,209890.1303,,
2019-08-06,2019-08-05,1501.396,1517.676,1478.543,1507.911,182184.6,2685047.8,-1.532,14,857450.9114,,1080681.566,223230.6551,,
2019-08-07,2019-08-06,1520.582,1523.618,1500.074,1500.251,122509.26,1998618.26,-0.508,13,853095.0608,,1080681.566,227586.5057,,
2019-08-08,2019-08-07,1512.273,1526.182,1511.343,1522.974,115222.67,2087933.46,1.5146,12,866016.0385,,1080681.566,214665.5279,,
2019-08-09,2019-08-08,1532.975,1536.252,1504.893,1507.706,129485.62,2252510.35,-1.0025,20,857334.2278,,1080681.566,223347.3387,,
2019-08-12,2019-08-09,1511.32,1539.913,1506.68,1539.913,141997.91,2263878.77,2.1362,22,875648.6015,,1080681.566,205032.9649,,
2019-08-13,2019-08-12,1526.078,1535.98,1519.013,1524.357,131663.9,2034833.05,-1.0102,14,866802.7994,,1080681.566,213878.7671,,
2019-08-14,2019-08-13,1546.209,1551.445,1534.848,1536.66,170075.73,2631332.19,0.8071,21,873798.7647,,1080681.566,206882.8017,,
2019-08-15,2019-08-14,1507.954,1556.012,1505.429,1555.773,184135.05,2567547.21,1.2438,8,884667.0738,,1080681.566,196014.4927,,
2019-08-16,2019-08-15,1554.719,1584.379,1553.821,1567.993,209204.51,3149835.56,0.7855,39,891616.1336,,1080681.566,189065.4328,,
2019-08-19,2019-08-16,1586.008,1622.844,1581.708,1622.844,292358.4,4554310.46,3.4982,63,922806.6492,,1080681.566,157874.9172,,
2019-08-20,2019-08-19,1624.801,1630.316,1607.405,1611.593,229531.74,3575578.73,-0.6933,28,916408.8307,,1080681.566,164272.7357,,
2019-08-21,2019-08-20,1614.302,1616.077,1605.401,1609.833,180726.47,2755967.4,-0.1092,50,915408.1123,,1080681.566,165273.4542,,
2019-08-22,2019-08-21,1614.127,1615.612,1599.309,1613.458,173832.73,2595504.17,0.2252,30,917469.6114,,1080681.566,163211.9551,,
2019-08-23,2019-08-22,1614.543,1623.187,1605.014,1615.559,179925.68,3076935.36,0.1302,31,918664.1568,,1080681.566,162017.4097,,
2019-08-26,2019-08-23,1588.553,1608.196,1587.897,1600.795,178658.12,2949732.45,-0.9139,65,910268.4851,,1080681.566,170413.0814,,
2019-08-27,2019-08-26,1611.902,1646.87,1610.003,1628.121,219953.93,3616505.74,1.707,68,925806.7681,,1080681.566,154874.7984,,
2019-08-28,2019-08-27,1629.986,1632.694,1617.252,1625.188,167859.29,2776725.26,-0.1801,58,924139.3901,,1080681.566,156542.1764,,
2019-08-29,2019-08-28,1625.955,1632.957,1615.572,1620.861,163249,2558199.65,-0.2662,75,921679.3311,,1080681.566,159002.2354,,
2019-08-30,2019-08-29,1630.052,1637.264,1600.453,1610.898,214436.22,3417213.67,-0.6147,113,916013.7682,,1080681.566,164667.7983,,
2019-09-02,2019-08-30,1614.029,1655.419,1610.811,1652.288,223691.54,3706446.82,2.5694,130,939549.826,,1080681.566,141131.7405,,
2019-09-03,2019-09-02,1656.05,1662.375,1646.924,1660.427,239783.97,3858091.31,0.4926,62,944178.0484,,1080681.566,136503.5181,,
2019-09-04,2019-09-03,1656.591,1669.41,1650.035,1669.41,238695,3776973.43,0.541,17,949286.0517,,1080681.566,131395.5148,,
2019-09-05,2019-09-04,1682.438,1708.971,1682.438,1689.054,327713.73,5206084.04,1.1767,32,960456.3006,,1080681.566,120225.2658,,
2019-09-06,2019-09-05,1699.664,1700.192,1674.667,1692.239,251487.57,4173061.77,0.1886,18,962267.7212,,1080681.566,118413.8453,,
2019-09-09,2019-09-06,1702.987,1733.23,1691.941,1733.23,312830.62,5257477.21,2.4223,15,985576.7322,,1080681.566,95104.83425,,
2019-09-10,2019-09-09,1733.628,1734.973,1715.75,1725.308,276698.14,4636419.99,-0.4571,11,981071.661,,1080681.566,99609.90549,,
2019-09-11,2019-09-10,1730.35,1736.178,1700.909,1703.538,219626.7,3978506.77,-1.2618,4,968692.4988,,1080681.566,111989.0677,,
2019-09-12,2019-09-11,1713.591,1715.335,1695.295,1710.572,184337.25,3174757.57,0.4129,10,972692.2301,,1080681.566,107989.3364,,
2019-09-16,2019-09-12,1715.922,1723.112,1703.377,1714.368,211200.54,3473547.76,0.2219,0,974850.6341,,1080681.566,105830.9323,,
2019-09-17,2019-09-16,1710.767,1710.767,1671.073,1677.987,220453.77,3502126.87,-2.1221,4,954163.3288,,1080681.566,126518.2376,,
2019-09-18,2019-09-17,1683.148,1687.114,1668.657,1679.306,183880.48,3061508.94,0.0786,3,954913.3012,,1080681.566,125768.2653,,
2019-09-19,2019-09-18,1684.933,1706.864,1676.504,1705.599,189187.36,3262289.9,1.5657,2,969864.3788,,1080681.566,110817.1877,,
2019-09-20,2019-09-19,1709.226,1716.84,1701.402,1705.047,200730.95,3627874.22,-0.0324,7,969550.1427,,1080681.566,111131.4238,,
2019-09-23,2019-09-20,1699.344,1699.344,1669.887,1684.324,203869.12,3454584.94,-1.2154,11,957766.2303,,1080681.566,122915.3362,,
2019-09-24,2019-09-23,1685.12,1706.822,1678.183,1694.596,227570.22,4150228.73,0.6099,7,963607.6465,,1080681.566,117073.92,,
2019-09-25,2019-09-24,1686.19,1689.234,1670.685,1672.646,221667.7,3782022.8,-1.2953,7,951126.0367,,1080681.566,129555.5298,,
2019-09-26,2019-09-25,1677.793,1680.925,1623.651,1623.791,220887.66,3769437.2,-2.9208,6,923345.5474,,1080681.566,157336.0191,,
2019-09-27,2019-09-26,1628.14,1653.057,1624.747,1647.533,192179.13,2859521.25,1.4621,16,936845.7826,,1080681.566,143835.7838,,
2019-09-30,2019-09-27,1648.896,1651.869,1626.054,1627.545,167756.71,2562620.91,-1.2132,14,925479.9696,,1080681.566,155201.5969,,
2019-10-08,2019-09-30,1631.915,1638.716,1615.163,1616.584,170979.93,2763502.73,-0.6735,0,919246.862,,1080681.566,161434.7045,,
2019-10-09,2019-10-08,1613.021,1623.184,1601.809,1622.415,154354.2,2559277.97,0.3607,17,922562.5854,,1080681.566,158118.981,,
2019-10-10,2019-10-09,1632.218,1668.174,1627.433,1666.966,193230.3,3470440.85,2.746,9,947896.154,,1080681.566,132785.4124,,
2019-10-11,2019-10-10,1667.954,1675.737,1654.564,1666.834,212263.07,3537438.1,-0.0079,28,947821.2702,,1080681.566,132860.2962,,
2019-10-14,2019-10-11,1678.79,1690.94,1671.094,1679.378,232054.54,3686512.09,0.7526,19,954954.5731,,1080681.566,125726.9933,,
2019-10-15,2019-10-14,1676.243,1676.243,1659.107,1660.887,236976.22,3699785.22,-1.1011,30,944439.5683,,1080681.566,136241.9982,,
2019-10-16,2019-10-15,1660.996,1671.768,1655.304,1656.372,200498.08,3517214.37,-0.2718,113,941872.5816,,1080681.566,138808.9849,,
2019-10-17,2019-10-16,1657.93,1664.096,1652.425,1658.259,167411.94,2916534.29,0.1139,40,942945.3744,,1080681.566,137736.192,,
2019-10-18,2019-10-17,1662.611,1674.916,1644.268,1648.625,188860.29,3120781.26,-0.581,16,937466.8618,,1080681.566,143214.7047,,
2019-10-21,2019-10-18,1651.288,1651.288,1628.928,1644.508,160806.45,2788121.4,-0.2497,10,935126.0071,,1080681.566,145555.5594,,
2019-10-22,2019-10-21,1649.761,1667.213,1647.308,1666.869,165556.13,2729021.04,1.3597,15,947840.9154,,1080681.566,132840.6511,,
2019-10-23,2019-10-22,1668.709,1672.434,1646.985,1650.29,141638.41,2382055.79,-0.9946,56,938413.6896,,1080681.566,142267.8768,,
2019-10-24,2019-10-23,1650.787,1658.389,1640.161,1653.865,131866.62,2259704.97,0.2166,30,940446.2937,,1080681.566,140235.2728,,
2019-10-25,2019-10-24,1655.29,1677.026,1649.14,1675.34,152827.19,2665558.5,1.2985,27,952657.9888,,1080681.566,128023.5777,,
2019-10-28,2019-10-25,1687.373,1704.782,1684.105,1704.417,263126.18,4282356.29,1.7356,88,969192.3209,,1080681.566,111489.2456,,
2019-10-29,2019-10-28,1702.155,1706.307,1686.58,1686.58,264722.9,4035113.16,-1.0465,121,959049.7232,,1080681.566,121631.8432,,
2019-10-30,2019-10-29,1684.597,1689.832,1672.103,1684.078,190226.78,3043736.38,-0.1483,190,957627.4525,,1080681.566,123054.114,,
2019-10-31,2019-10-30,1688.42,1693.387,1669.333,1671.312,170186.81,2881810.11,-0.758,141,950368.6364,,1080681.566,130312.9301,,
2019-11-01,2019-10-31,1667.856,1688.711,1663.614,1686.998,157254.59,2791732.74,0.9385,62,959287.8461,,1080681.566,121393.7204,,
2019-11-04,2019-11-01,1689.578,1707.107,1688.999,1699.919,189065.23,3438629.95,0.7659,42,966635.0317,,1080681.566,114046.5348,,
2019-11-05,2019-11-04,1704.063,1718.184,1695.401,1713.289,194348.38,3678455,0.7865,19,974237.6162,,1080681.566,106443.9503,,
2019-11-06,2019-11-05,1720.68,1721.096,1696.788,1703.017,182479.32,3589276.44,-0.5995,18,968397.0617,,1080681.566,112284.5048,,
2019-11-07,2019-11-06,1698.634,1724.371,1695.337,1715.575,177003.17,3180800.98,0.7374,13,975538.0216,,1080681.566,105143.5449,,
2019-11-08,2019-11-07,1724.402,1731.003,1709.959,1711.216,204032.06,3513295.34,-0.2541,3,973059.1795,,1080681.566,107622.387,,
2019-11-11,2019-11-08,1699.172,1700.277,1671.667,1673.129,175845.25,2954607.33,-2.2257,17,951401.8013,,1080681.566,129279.7651,,
2019-11-12,2019-11-11,1676.427,1679.728,1654.913,1671.442,157556.05,2689856.56,-0.1008,6,950442.7883,,1080681.566,130238.7781,,
2019-11-13,2019-11-12,1673.546,1683.631,1666.571,1681.794,136824,2598889.28,0.6193,8,956328.8805,,1080681.566,124352.686,,
2019-11-14,2019-11-13,1682.87,1696.728,1681.074,1692.583,159236.11,2721460.91,0.6415,6,962463.7303,,1080681.566,118217.8362,,
2019-11-15,2019-11-14,1692.084,1695.973,1674.784,1674.784,182611.84,3145024.26,-1.0516,5,952342.4617,,1080681.566,128339.1048,,
2019-11-18,2019-11-15,1671.594,1683.456,1665.106,1682.492,147868.29,2612574.65,0.4602,6,956725.1417,,1080681.566,123956.4248,,
2019-11-19,2019-11-18,1685.752,1729.161,1683.57,1729.079,194551.53,3524345.61,2.7689,7,983215.9042,,1080681.566,97465.66232,,
2019-11-20,2019-11-19,1730.034,1745.093,1717.009,1719.665,234004.48,3824596.27,-0.5445,6,977862.2936,,1080681.566,102819.2729,,
2019-11-21,2019-11-20,1713.444,1726.763,1706.885,1713.202,158681.85,2906869.84,-0.3758,7,974187.4871,,1080681.566,106494.0794,,
2019-11-22,2019-11-21,1721.882,1736.83,1670.927,1679.803,230022.18,4522541.17,-1.9495,3,955195.702,,1080681.566,125485.8645,,
2019-11-25,2019-11-22,1682.226,1684.448,1652.541,1661.774,171887.31,3277410.92,-1.0733,3,944943.5865,,1080681.566,135737.9799,,
2019-11-26,2019-11-25,1667.784,1679.727,1659.028,1679.082,177293.01,3409553.07,1.0415,7,954785.174,,1080681.566,125896.3925,,
2019-11-27,2019-11-26,1671.146,1686.49,1659.005,1674.389,160520.73,3005955.18,-0.2795,6,952116.5494,,1080681.566,128565.0171,,
2019-11-28,2019-11-27,1675.172,1683.247,1668.159,1673.795,133513.87,2430908.43,-0.0355,3,951778.548,,1080681.566,128903.0184,,
2019-11-29,2019-11-28,1670.391,1673.234,1647.288,1664.896,140660.49,2730313.4,-0.5317,4,946717.9415,,1080681.566,133963.625,,
2019-12-02,2019-11-29,1670.156,1680.241,1665.113,1669.536,149526.77,2630809.46,0.2787,8,949356.4444,,1080681.566,131325.1221,,
2019-12-03,2019-12-02,1664.785,1675.425,1647.67,1675.385,149267.9,2830008.01,0.3503,11,952682.04,,1080681.566,127999.5264,,
2019-12-04,2019-12-03,1666.599,1683.788,1663.932,1673.779,144995.83,2740961.95,-0.0959,4,951768.418,,1080681.566,128913.1485,,
2019-12-05,2019-12-04,1681.249,1714.081,1679.402,1709.826,193022.86,3818781.84,2.1536,5,972265.7026,,1080681.566,108415.8639,,
2019-12-06,2019-12-05,1711.636,1726.801,1707.217,1726.801,187010.06,3309759.43,0.9928,8,981918.3565,,1080681.566,98763.20997,,
2019-12-09,2019-12-06,1733.478,1734.059,1715.39,1721.071,200979.83,3499062.24,-0.3318,6,978660.3514,,1080681.566,102021.2151,,
2019-12-10,2019-12-09,1715.712,1734.024,1711.008,1734.022,213268.03,3603564.24,0.7525,6,986024.7705,,1080681.566,94656.79594,,
2019-12-11,2019-12-10,1730.399,1733.739,1713.895,1718.259,200812.23,3371466.42,-0.909,7,977061.8054,,1080681.566,103619.7611,,
2019-12-12,2019-12-11,1720.419,1733.746,1716.781,1720.986,204401.72,3462716.69,0.1587,7,978612.4025,,1080681.566,102069.164,,
2019-12-13,2019-12-12,1738.558,1757.748,1733.123,1755.413,267110.19,4879684.47,2.0004,4,998188.565,,1080681.566,82493.00152,,
2019-12-16,2019-12-13,1760.795,1780.333,1752.006,1780.333,269950.7,5061227.03,1.4196,7,1012358.85,,1080681.566,68322.71665,,
2019-12-17,2019-12-16,1782.985,1807.949,1780.52,1801.616,289591.6,5456514.92,1.1955,10,1024461.6,,1080681.566,56219.9666,,
2019-12-18,2019-12-17,1798.4,1804.378,1787.233,1792.418,261055.39,4709828.18,-0.5105,10,1019231.723,,1080681.566,61449.84307,,
2019-12-19,2019-12-18,1792.709,1797.024,1781.029,1790.438,211063.48,3768189.03,-0.1105,4,1018105.472,,1080681.566,62576.09412,,
2019-12-20,2019-12-19,1792.045,1798.382,1771.707,1771.707,225572.1,3777785.47,-1.0462,6,1007454.053,,1080681.566,73227.51357,,
2019-12-23,2019-12-20,1763.727,1775.015,1735.724,1736.624,193012.4,3563549.49,-1.9802,7,987504.4477,,1080681.566,93177.11873,,
2019-12-24,2019-12-23,1742.895,1769.885,1742.864,1769.869,155752.15,3320796.9,1.9143,9,1006408.245,,1080681.566,74273.32108,,
2019-12-25,2019-12-24,1766.223,1787.504,1764.809,1784.395,183701.97,3829929.65,0.8207,9,1014667.838,,1080681.566,66013.72861,,
2019-12-26,2019-12-25,1784.427,1793.635,1777.695,1793.635,168986.77,3480630.76,0.5178,8,1019921.788,,1080681.566,60759.77855,,
2019-12-27,2019-12-26,1795.41,1805.191,1767.173,1767.582,237559.01,4602682.07,-1.4525,8,1005107.424,,1080681.566,75574.14252,,
2019-12-30,2019-12-27,1763.58,1790.912,1749.165,1790.238,209525.72,4163026.46,1.2818,9,1017990.891,,1080681.566,62690.67556,,
2019-12-31,2019-12-30,1790.795,1804.82,1787.451,1798.118,177046.87,3691044.14,0.4402,7,1022472.087,,1080681.566,58209.47966,,
2020-01-02,2019-12-31,1811.22,1839.41,1797.542,1832.742,295227.82,5472106.21,1.9256,10,1042160.809,,1080681.566,38520.75715,,
2020-01-03,2020-01-02,1836.864,1842.558,1821.667,1836.012,247506.34,4801602.21,0.1784,14,1044020.024,,1080681.566,36661.54227,,
2020-01-06,2020-01-03,1825.552,1876.465,1824.346,1859.921,339038.86,6257073.01,1.3022,12,1057615.253,,1080681.566,23066.31351,,
2020-01-07,2020-01-06,1866.261,1893.214,1866.261,1893.214,313418.43,5497493.14,1.79,6,1076546.566,,1080681.566,4135.000486,,
2020-01-08,2020-01-07,1881.009,1892.576,1858.284,1862.699,294045.98,5101230.23,-1.6118,12,1059194.788,,1080681.566,21486.77804,,
2020-01-09,2020-01-08,1884.422,1913.784,1884.422,1913.142,281412.82,5271446.1,2.7081,4,1087878.842,,1087878.842,0,,
2020-01-10,2020-01-09,1917.612,1917.828,1894.67,1904.195,238717.47,4587544.05,-0.4677,8,1082790.833,,1087878.842,5088.009346,,
2020-01-13,2020-01-10,1905.399,1935.072,1893.566,1935.072,246825.15,4980156.46,1.6215,19,1100348.287,,1100348.287,0,,
2020-01-14,2020-01-13,1941.124,1945.767,1922.131,1922.557,241088.61,4686426.84,-0.6467,14,1093232.334,,1100348.287,7115.952369,,
2020-01-15,2020-01-14,1920.661,1928.69,1902.608,1924.238,229075.25,4307743.3,0.0874,28,1094187.819,,1100348.287,6160.467309,,
2020-01-16,2020-01-15,1924.518,1936.035,1917.564,1929.961,223037.43,4178618.09,0.2974,28,1097441.934,,1100348.287,2906.352735,,
2020-01-17,2020-01-16,1935.296,1949.044,1928.352,1932.511,224202.9,4286317.77,0.1321,11,1098891.655,,1100348.287,1456.63194,,
2020-01-20,2020-01-17,1940.122,1982.176,1935.83,1982.176,268554.6,5867275.46,2.57,36,1127133.17,,1127133.17,0,,
2020-01-21,2020-01-20,1979.373,1987.662,1959.442,1967.027,270472.17,5612057.76,-0.7643,37,1118518.491,,1127133.17,8614.678819,,
2020-01-22,2020-01-21,1958.08,2004.393,1928.028,1993.899,297356.97,6169121.69,1.3661,75,1133798.572,,1133798.572,0,,
2020-01-23,2020-01-22,1973.331,1996.552,1904.275,1927.742,319588.97,6725783.03,-3.318,66,1096179.136,,1133798.572,37619.43663,,
2020-02-03,2020-01-23,1769.164,1830.808,1769.164,1795.774,212294.09,5143478,-6.8457,0,1021138.001,,1133798.572,112660.5717,,
2020-02-04,2020-02-03,1786.16,1886.805,1786.16,1882.691,365334.09,7392221.22,4.8401,24,1070562.101,,1133798.572,63236.47136,,
2020-02-05,2020-02-04,1908.974,1966.26,1901.796,1939.62,350290.58,7879082.6,3.0238,12,1102933.758,,1133798.572,30864.81455,,
2020-02-06,2020-02-05,1934.98,2014.885,1918.661,2012.248,401995.07,8802574.29,3.7444,16,1144232.009,,1144232.009,0,,
2020-02-07,2020-02-06,2014.157,2025.319,1976.787,2015.799,433712.92,8553588.55,0.1765,7,1146251.579,,1146251.579,0,,
2020-02-10,2020-02-07,2019.314,2043.68,2007.225,2042.177,394951.79,8018493.62,1.3086,15,1161251.427,,1161251.427,0,,
2020-02-11,2020-02-10,2044.218,2046.812,2015.761,2028.444,297806.25,6466711.43,-0.6725,15,1153442.011,,1161251.427,7809.415847,,
2020-02-12,2020-02-11,2024.379,2086.943,2022.676,2085.278,358642.22,7359820.28,2.8019,11,1185760.303,,1185760.303,0,,
2020-02-13,2020-02-12,2080.819,2093.368,2052.569,2064.596,353503.6,7518528.81,-0.9918,7,1173999.932,,1185760.303,11760.37069,,
2020-02-14,2020-02-13,2063.306,2104.007,2049.257,2069.219,327828.1,7392550.44,0.2239,7,1176628.518,,1185760.303,9131.784837,,
2020-02-17,2020-02-14,2089.214,2146.178,2089.214,2146.178,343425.17,7829271.73,3.7192,9,1220389.686,,1220389.686,0,,
2020-02-18,2020-02-17,2149.298,2170.949,2134.342,2170.949,343358.26,7686958.58,1.1542,8,1234475.424,,1234475.424,0,,
2020-02-19,2020-02-18,2168.847,2171.955,2137.412,2139.437,347930.14,8201596.79,-1.4515,12,1216557.013,,1234475.424,17918.41078,,
2020-02-20,2020-02-19,2151.42,2190.499,2140.055,2186.737,359501.11,8428443.24,2.2109,16,1243453.872,,1243453.872,0,,
2020-02-21,2020-02-20,2191.984,2247.417,2189.249,2226.639,429960.08,9779497.56,1.8247,14,1266143.175,,1266143.175,0,,
2020-02-24,2020-02-21,2223.19,2271.704,2213.822,2263.972,428296.15,10181223.4,1.6767,28,1287372.597,,1287372.597,0,,
2020-02-25,2020-02-24,2218.326,2293.463,2171.679,2287.312,500541.97,11663345.33,1.0309,35,1300644.122,,1300644.122,0,,
2020-02-26,2020-02-25,2248.653,2263.074,2173.204,2180.701,483506.94,10453156.08,-4.661,30,1240021.099,,1300644.122,60623.0225,,
2020-02-27,2020-02-26,2200.381,2233.763,2163.884,2196.714,402864.82,8925786.77,0.7343,34,1249126.574,,1300644.122,51517.54757,,
2020-02-28,2020-02-27,2114.319,2155.968,2068.93,2071.566,438296.07,9743189.8,-5.6971,48,1177962.584,,1300644.122,122681.5376,,
2020-03-02,2020-02-28,2110.448,2153.217,2082.969,2135.415,362084.27,8203667.92,3.0822,111,1214269.747,,1300644.122,86374.37486,,
2020-03-03,2020-03-02,2190.497,2238.735,2151.523,2173.347,388547.81,8978229.39,1.7763,118,1235838.82,,1300644.122,64805.30135,,
2020-03-04,2020-03-03,2159.858,2180.425,2122.454,2169.443,321175.47,7261857.36,-0.1796,39,1233619.254,,1300644.122,67024.86787,,
2020-03-05,2020-03-04,2206.082,2216.825,2176.49,2209.588,367787.9,8762716.32,1.8505,22,1256447.378,,1300644.122,44196.74358,,
2020-03-06,2020-03-05,2178.5,2220.364,2175.014,2192.936,279037.77,6288269.48,-0.7536,11,1246978.79,,1300644.122,53665.33102,,
2020-03-09,2020-03-06,2151.27,2163.728,2091.855,2093.063,351913.66,7717163.03,-4.5543,20,1190187.635,,1300644.122,110456.4861,,
2020-03-10,2020-03-09,2083.197,2151.45,2052.055,2148.81,338373.95,7798603.65,2.6634,17,1221887.093,,1300644.122,78757.02859,,
2020-03-11,2020-03-10,2157.931,2162.605,2100.507,2101.463,286913.36,6555153.38,-2.2034,13,1194964.033,,1300644.122,105680.0888,,
2020-03-12,2020-03-11,2070.222,2076.009,2025.906,2045.926,260189.34,5980729.59,-2.6428,13,1163383.523,,1300644.122,137260.5983,,
2020-03-13,2020-03-12,1937.946,2055.331,1937.946,2030.58,313049.72,6991656.62,-0.7501,12,1154656.983,,1300644.122,145987.1381,,
2020-03-16,2020-03-13,2034.754,2036.734,1902.398,1910.767,363030.38,7801577.61,-5.9004,16,1086527.603,,1300644.122,214116.5187,,
2020-03-17,2020-03-16,1941.202,1955.624,1847.51,1917.702,295489.34,6290344.98,0.3629,16,1090470.611,,1300644.122,210173.51,,
2020-03-18,2020-03-17,1941.301,1980.789,1887.042,1887.042,302541.99,6479223.56,-1.5988,10,1073036.167,,1300644.122,227607.9542,,
2020-03-19,2020-03-18,1898.763,1908.685,1838.314,1894.943,287180.82,6214595.97,0.4187,17,1077528.97,,1300644.122,223115.1517,,
2020-03-20,2020-03-19,1923.96,1928.879,1878.849,1915.046,229260.53,4968368.96,1.0609,12,1088960.475,,1300644.122,211683.6469,,
2020-03-23,2020-03-20,1856.304,1884.449,1819.77,1827.052,240450.53,5077600.13,-4.5949,21,1038923.83,,1300644.122,261720.2918,,
2020-03-24,2020-03-23,1869.044,1880.865,1817.554,1876.91,257993.94,5265795.62,2.7289,16,1067275.022,,1300644.122,233369.0994,,
2020-03-25,2020-03-24,1924.991,1940.075,1915.528,1937.855,273924.98,5933016.14,3.2471,11,1101930.509,,1300644.122,198713.6121,,
2020-03-26,2020-03-25,1922.792,1948.631,1914.346,1927.275,205047.8,4498317.33,-0.546,16,1095913.969,,1300644.122,204730.1527,,
2020-03-27,2020-03-26,1955.871,1957.699,1902.789,1903.881,202402.31,4530509.81,-1.2138,32,1082611.765,,1300644.122,218032.3565,,
2020-03-30,2020-03-27,1875.306,1877.501,1833.009,1860.485,221876.94,4697962.26,-2.2793,18,1057935.795,,1300644.122,242708.3264,,
2020-03-31,2020-03-30,1876.689,1886.266,1862.856,1871.917,165731.56,3819451.76,0.6145,51,1064436.811,,1300644.122,236207.311,,
2020-04-01,2020-03-31,1875.364,1900.183,1862.272,1864.8,186942.7,4095956.7,-0.3802,64,1060389.822,,1300644.122,240254.2997,,
2020-04-02,2020-04-01,1860.075,1916.951,1857.323,1916.951,194390.76,4262184.53,2.7966,37,1090044.684,,1300644.122,210599.438,,
2020-04-03,2020-04-02,1912.742,1928.339,1898.794,1906.675,172303.96,3928936.86,-0.5361,63,1084200.954,,1300644.122,216443.1675,,
2020-04-07,2020-04-03,1944.964,1972.868,1942.798,1969.782,211150.45,4841758.55,3.3098,0,1120085.837,,1300644.122,180558.2843,,
2020-04-08,2020-04-07,1960.356,1974.723,1956.902,1964.757,211184.14,4308872.71,-0.2551,20,1117228.498,,1300644.122,183415.6233,,
2020-04-09,2020-04-08,1981.239,2001.36,1975.038,1997.136,236503.56,5058947.79,1.648,33,1135640.424,,1300644.122,165003.6976,,
2020-04-10,2020-04-09,1990.263,1994.354,1943.694,1949.885,246316.03,5292979.49,-2.3659,42,1108772.307,,1300644.122,191871.8144,,
2020-04-13,2020-04-10,1929.797,1937.327,1913.955,1923.081,180164.13,3739235.69,-1.3746,128,1093531.123,,1300644.122,207112.9986,,
