trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len
2022-12-02,2022-12-01,2378.4,2408.738,2369.306,2383.322,126082.61,4607274.91,0.0898,4
2022-12-05,2022-12-02,2391.103,2394.432,2366.124,2377.108,175449.97,6382966.72,-0.2607,15
2022-12-06,2022-12-05,2366.107,2414.199,2365.691,2393.281,157713.61,5914488.7,0.6804,3
2022-12-07,2022-12-06,2382.563,2432.106,2382.563,2414.044,151388.28,6439609.56,0.8676,10
2022-12-08,2022-12-07,2411.797,2423.161,2398.209,2411.812,129559.69,4890788.55,-0.0925,3
2022-12-09,2022-12-08,2412.16,2421.655,2391.667,2420.629,170309.88,6207852.74,0.3656,4
2022-12-12,2022-12-09,2409.444,2418.058,2399.687,2401.523,133063.78,5176407.68,-0.7893,10
2022-12-13,2022-12-12,2403.736,2404.876,2371.071,2376.205,129204.9,4945885.24,-1.0542,8
2022-12-14,2022-12-13,2384.701,2391.212,2362.606,2368.079,121225.2,4636740.29,-0.342,11
2022-12-15,2022-12-14,2365.234,2399.363,2363.342,2399.124,111325.43,4567833.12,1.311,10
2022-12-16,2022-12-15,2381.68,2390.663,2361.893,2373.724,101601.64,3877211.99,-1.0587,5
2022-12-19,2022-12-16,2372.925,2389.298,2337.402,2346.697,119158.31,4282988.81,-1.1386,11
2022-12-20,2022-12-19,2340.515,2340.732,2308.566,2310.799,89818.91,3539194.66,-1.5297,8
2022-12-21,2022-12-20,2312.523,2322.525,2293.578,2303.703,85808.87,3077543.94,-0.3071,4
2022-12-22,2022-12-21,2318.713,2328.71,2288.523,2295.32,102789.96,3966569.78,-0.3639,2
2022-12-23,2022-12-22,2282.325,2301.619,2273.038,2286.188,87971.55,3462088.72,-0.3979,4
2022-12-26,2022-12-23,2290.256,2334.975,2290.159,2331.41,95787.99,3993350.86,1.9781,10
2022-12-27,2022-12-26,2335.565,2363.148,2326.31,2359.5,107344.73,4491676.49,1.2049,9
2022-12-28,2022-12-27,2346.038,2348.85,2323.483,2338.258,93973.25,4341302.13,-0.9003,10
2022-12-29,2022-12-28,2328.734,2365.687,2327.688,2349.383,90057.91,3840015.5,0.4758,8
2022-12-30,2022-12-29,2361.966,2369.136,2346.767,2346.767,87080.49,3558259.13,-0.1113,9
2023-01-03,2022-12-30,2339.981,2361.554,2312.309,2356.424,129506.38,5198603.46,0.4115,8
2023-01-04,2023-01-03,2347.003,2352.334,2323.722,2335.122,117132.65,5116436.31,-0.904,7
2023-01-05,2023-01-04,2343.782,2405.432,2343.715,2399.458,156794.02,6711767.58,2.7551,4
2023-01-06,2023-01-05,2392.655,2442.235,2391.335,2422.141,135307.71,6014948.22,0.9453,7
2023-01-09,2023-01-06,2433.346,2455.6,2427.807,2440.366,137591.57,5847309.79,0.7524,14
2023-01-10,2023-01-09,2441.497,2478.895,2435.193,2474.005,129629.8,5798573.12,1.3784,6
2023-01-11,2023-01-10,2470.639,2480.163,2442.734,2445.971,125726.2,5261356.7,-1.1331,4
2023-01-12,2023-01-11,2455.733,2477.012,2448.759,2458.494,107056.74,4753753.72,0.512,14
2023-01-13,2023-01-12,2475.137,2493.126,2462.874,2493.126,127080.91,5833657.61,1.4087,27
2023-01-16,2023-01-13,2490.72,2566.686,2490.72,2539.522,185574.81,7761244.23,1.861,28
2023-01-17,2023-01-16,2540.566,2556.638,2535.18,2545.555,113635.81,5047584.22,0.2376,16
2023-01-18,2023-01-17,2548.703,2555.685,2534.427,2543.897,99947.58,4085121.51,-0.0651,10
2023-01-19,2023-01-18,2539.891,2571.437,2531.956,2571.437,115754.32,4783783.45,1.0826,22
2023-01-20,2023-01-19,2580.272,2588.89,2571.831,2585.963,116054.69,5213289.7,0.5649,10
2023-01-30,2023-01-20,2657.393,2661.281,2611.129,2613.885,202921.88,8160592.64,1.0798,40
2023-01-31,2023-01-30,2608.12,2618.283,2575.532,2580.839,146593.64,5860569.99,-1.2642,25
2023-02-01,2023-01-31,2592.449,2613.689,2572.333,2613.689,155026.24,6319473.17,1.2728,37
2023-02-02,2023-02-01,2619.793,2631.858,2598.122,2602.317,158421.64,6282597.66,-0.4351,34
2023-02-03,2023-02-02,2592.843,2605.995,2551.826,2580.111,128202.27,5058344.93,-0.8533,17
2023-02-06,2023-02-03,2560.46,2560.46,2523.709,2544.091,140485.76,5233586.73,-1.3961,15
2023-02-07,2023-02-06,2551.133,2557.382,2522.546,2537.969,127215.28,4754606.35,-0.2406,13
2023-02-08,2023-02-07,2542.244,2550.375,2522.526,2525.877,119261.53,4461375.48,-0.4764,13
2023-02-09,2023-02-08,2520.83,2569.991,2515.51,2569.733,144202.15,5435666.99,1.7363,5
2023-02-10,2023-02-09,2567.086,2571.198,2531.871,2545.156,135975.8,5188029.71,-0.9564,3
2023-02-13,2023-02-10,2546.145,2576.04,2540.847,2573.181,145487.39,6057350.6,1.1011,7
2023-02-14,2023-02-13,2585.967,2586.181,2551.47,2565.155,125942.85,5110871.64,-0.3119,10
2023-02-15,2023-02-14,2564.54,2574.581,2543.636,2547.197,146927.95,5707331.08,-0.7001,2
2023-02-16,2023-02-15,2549.427,2567.293,2495.159,2512.499,177639.62,6386918.65,-1.3622,6
2023-02-17,2023-02-16,2508.259,2513.206,2449.351,2449.351,140672.54,5702200.82,-2.5134,7
2023-02-20,2023-02-17,2445.643,2481.572,2424.63,2480.794,141037.1,5892403.2,1.2837,5
2023-02-21,2023-02-20,2473.599,2480.346,2452.84,2469.807,118308.72,4777794.69,-0.4429,10
2023-02-22,2023-02-21,2452.387,2470.495,2446.194,2451.898,102315.74,4156731.16,-0.7251,5
2023-02-23,2023-02-22,2450.962,2470.398,2446.413,2457.483,117150.26,4562223.56,0.2278,5
2023-02-24,2023-02-23,2457.532,2458.291,2425.66,2428.936,116748.47,4252634.61,-1.1616,4
2023-02-27,2023-02-24,2416.428,2432.388,2403.655,2409.794,103689.73,4082579.1,-0.7881,5
2023-02-28,2023-02-27,2417.575,2432.323,2407.756,2429.027,108060.02,4040316.09,0.7981,12
2023-03-01,2023-02-28,2428.1,2449.445,2415.947,2443.946,137220.98,4969433.62,0.6142,17
2023-03-02,2023-03-01,2438.582,2442.191,2415.124,2418.598,127989.21,5145631.04,-1.0372,14
2023-03-03,2023-03-02,2423.672,2434.124,2405.296,2422.437,110607.97,4204718.47,0.1587,18
2023-03-06,2023-03-03,2421.425,2435.902,2393.92,2431.556,127511.49,5517669.34,0.3764,8
2023-03-07,2023-03-06,2423.026,2430.645,2383.504,2383.731,130207.54,4894122.15,-1.9668,0
