trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len,total_profit
2022/11/24,2022/11/23,2349.271,2356.669,2330.371,2335.525,99635.18,3853311.9,-0.002056,7,671383.6164
2022/11/25,2022/11/24,2325.575,2327.281,2304.98,2309.36,94776.37,3489805.63,-0.011203,3,663862.1057
2022/11/28,2022/11/25,2264.83,2300.951,2261.054,2298.801,112600.45,4006775,-0.004572,19,660826.9282
2022/11/29,2022/11/28,2301.212,2347.708,2298.309,2339.793,158190.58,5455206.47,0.017832,10,672610.7939
2022/11/30,2022/11/29,2335.953,2348.158,2323.193,2345.313,132008.71,5032843.92,0.002359,8,674197.4828
2022/12/1,2022/11/30,2386.081,2403.767,2380.667,2381.183,176301.33,6895350.63,0.015294,9,684508.6591
2022/12/2,2022/12/1,2378.4,2408.738,2369.306,2383.322,126082.61,4607274.91,0.000898,4,685123.3479
2022/12/5,2022/12/2,2391.103,2394.432,2366.124,2377.108,175449.97,6382966.72,-0.002607,15,683337.2313
2022/12/6,2022/12/5,2366.107,2414.199,2365.691,2393.281,157713.61,5914488.7,0.006804,3,687986.6578
2022/12/7,2022/12/6,2382.563,2432.106,2382.563,2414.044,151388.28,6439609.56,0.008676,10,693955.6301
2022/12/8,2022/12/7,2411.797,2423.161,2398.209,2411.812,129559.69,4890788.55,-0.000925,3,693313.7211
2022/12/9,2022/12/8,2412.16,2421.655,2391.667,2420.629,170309.88,6207852.74,0.003656,4,695848.4761
2022/12/12,2022/12/9,2409.444,2418.058,2399.687,2401.523,133063.78,5176407.68,-0.007893,10,690356.1441
2022/12/13,2022/12/12,2403.736,2404.876,2371.071,2376.205,129204.9,4945885.24,-0.010542,8,683078.4096
2022/12/14,2022/12/13,2384.701,2391.212,2362.606,2368.079,121225.2,4636740.29,-0.00342,11,680742.2814
2022/12/15,2022/12/14,2365.234,2399.363,2363.342,2399.124,111325.43,4567833.12,0.01311,10,689666.8127
2022/12/16,2022/12/15,2381.68,2390.663,2361.893,2373.724,101601.64,3877211.99,-0.010587,5,682365.3102
2022/12/19,2022/12/16,2372.925,2389.298,2337.402,2346.697,119158.31,4282988.81,-0.011386,11,674595.8988
2022/12/20,2022/12/19,2340.515,2340.732,2308.566,2310.799,89818.91,3539194.66,-0.015297,8,664276.6053
2022/12/21,2022/12/20,2312.523,2322.525,2293.578,2303.703,85808.87,3077543.94,-0.003071,4,662236.6119
2022/12/22,2022/12/21,2318.713,2328.71,2288.523,2295.32,102789.96,3966569.78,-0.003639,2,659826.7328
2022/12/23,2022/12/22,2282.325,2301.619,2273.038,2286.188,87971.55,3462088.72,-0.003979,4,657201.2823
2022/12/26,2022/12/23,2290.256,2334.975,2290.159,2331.41,95787.99,3993350.86,0.019781,10,670201.3808
2022/12/27,2022/12/26,2335.565,2363.148,2326.31,2359.5,107344.73,4491676.49,0.012049,9,678276.6373
2022/12/28,2022/12/27,2346.038,2348.85,2323.483,2338.258,93973.25,4341302.13,-0.009003,10,672170.1127
2022/12/29,2022/12/28,2328.734,2365.687,2327.688,2349.383,90057.91,3840015.5,0.004758,8,675368.2981
2022/12/30,2022/12/29,2361.966,2369.136,2346.767,2346.767,87080.49,3558259.13,-0.001113,9,674616.6132
2023/1/3,2022/12/30,2339.981,2361.554,2312.309,2356.424,129506.38,5198603.46,0.004115,8,677392.6605
2023/1/4,2023/1/3,2347.003,2352.334,2323.722,2335.122,117132.65,5116436.31,-0.00904,7,671269.0309
2023/1/5,2023/1/4,2343.782,2405.432,2343.715,2399.458,156794.02,6711767.58,0.027551,4,689763.164
2023/1/6,2023/1/5,2392.655,2442.235,2391.335,2422.141,135307.71,6014948.22,0.009453,7,696283.4951
2023/1/9,2023/1/6,2433.346,2455.6,2427.807,2440.366,137591.57,5847309.79,0.007524,14,701522.3322
2023/1/10,2023/1/9,2441.497,2478.895,2435.193,2474.005,129629.8,5798573.12,0.013784,6,711192.116
2023/1/11,2023/1/10,2470.639,2480.163,2442.734,2445.971,125726.2,5261356.7,-0.011331,4,703133.5981
2023/1/12,2023/1/11,2455.733,2477.012,2448.759,2458.494,107056.74,4753753.72,0.00512,14,706733.6421
2023/1/13,2023/1/12,2475.137,2493.126,2462.874,2493.126,127080.91,5833657.61,0.014087,27,716689.399
2023/1/16,2023/1/13,2490.72,2566.686,2490.72,2539.522,185574.81,7761244.23,0.01861,28,730026.9887
2023/1/17,2023/1/16,2540.566,2556.638,2535.18,2545.555,113635.81,5047584.22,0.002376,16,731761.5328
2023/1/18,2023/1/17,2548.703,2555.685,2534.427,2543.897,99947.58,4085121.51,-0.000651,10,731285.156
2023/1/19,2023/1/18,2539.891,2571.437,2531.956,2571.437,115754.32,4783783.45,0.010826,22,739202.0491
2023/1/20,2023/1/19,2580.272,2588.89,2571.831,2585.963,116054.69,5213289.7,0.005649,10,743377.8015
2023/1/30,2023/1/20,2657.393,2661.281,2611.129,2613.885,202921.88,8160592.64,0.010798,40,751404.795
2023/1/31,2023/1/30,2608.12,2618.283,2575.532,2580.839,146593.64,5860569.99,-0.012642,25,741905.5356
2023/2/1,2023/1/31,2592.449,2613.689,2572.333,2613.689,155026.24,6319473.17,0.012728,37,751348.5093
2023/2/2,2023/2/1,2619.793,2631.858,2598.122,2602.317,158421.64,6282597.66,-0.004351,34,748079.3919
2023/2/3,2023/2/2,2592.843,2605.995,2551.826,2580.111,128202.27,5058344.93,-0.008533,17,741696.0304
2023/2/6,2023/2/3,2560.46,2560.46,2523.709,2544.091,140485.76,5233586.73,-0.013961,15,731341.2122
2023/2/7,2023/2/6,2551.133,2557.382,2522.546,2537.969,127215.28,4754606.35,-0.002406,13,729581.6052
2023/2/8,2023/2/7,2542.244,2550.375,2522.526,2525.877,119261.53,4461375.48,-0.004764,13,726105.8784
2023/2/9,2023/2/8,2520.83,2569.991,2515.51,2569.733,144202.15,5435666.99,0.017363,5,738713.2548
2023/2/10,2023/2/9,2567.086,2571.198,2531.871,2545.156,135975.8,5188029.71,-0.009564,3,731648.2012
2023/2/13,2023/2/10,2546.145,2576.04,2540.847,2573.181,145487.39,6057350.6,0.011011,7,739704.3796
2023/2/14,2023/2/13,2585.967,2586.181,2551.47,2565.155,125942.85,5110871.64,-0.003119,10,737397.2416
2023/2/15,2023/2/14,2564.54,2574.581,2543.636,2547.197,146927.95,5707331.08,-0.007001,2,732234.7235
2023/2/16,2023/2/15,2549.427,2567.293,2495.159,2512.499,177639.62,6386918.65,-0.013622,6,722260.2221
2023/2/17,2023/2/16,2508.259,2513.206,2449.351,2449.351,140672.54,5702200.82,-0.025134,7,704106.9337
2023/2/20,2023/2/17,2445.643,2481.572,2424.63,2480.794,141037.1,5892403.2,0.012837,5,713145.5544
2023/2/21,2023/2/20,2473.599,2480.346,2452.84,2469.807,118308.72,4777794.69,-0.004429,10,709987.0328
2023/2/22,2023/2/21,2452.387,2470.495,2446.194,2451.898,102315.74,4156731.16,-0.007251,5,704838.9168
2023/2/23,2023/2/22,2450.962,2470.398,2446.413,2457.483,117150.26,4562223.56,0.002278,5,706444.5398
2023/2/24,2023/2/23,2457.532,2458.291,2425.66,2428.936,116748.47,4252634.61,-0.011616,4,698238.4801
2023/2/27,2023/2/24,2416.428,2432.388,2403.655,2409.794,103689.73,4082579.1,-0.007881,5,692735.6626
2023/2/28,2023/2/27,2417.575,2432.323,2407.756,2429.027,108060.02,4040316.09,0.007981,12,698264.3859
2023/3/1,2023/2/28,2428.1,2449.445,2415.947,2443.946,137220.98,4969433.62,0.006142,17,702553.1258
2023/3/2,2023/3/1,2438.582,2442.191,2415.124,2418.598,127989.21,5145631.04,-0.010372,14,695266.2448
2023/3/3,2023/3/2,2423.672,2434.124,2405.296,2422.437,110607.97,4204718.47,0.001587,18,696369.6323
