qid_date,万联证券,上海证券,东亚前海证券,东兴证券,东吴证券,东方证券,东方财富证券,东海证券,东莞证券,中原证券,中国银河,中航证券,中邮证券,中银证券,信达证券,光大证券,华安证券,华福证券,华西证券,华金证券,华鑫证券,南京证券,国信证券,国元证券,国开证券,国盛证券,国联证券,国金证券,天风证券,太平洋,安信证券,山西证券,川财证券,平安证券,开源证券,德邦证券,招银国际,方正证券,民生证券,浙商证券,海通国际,申港证券,红塔证券,群益证券,西南证券,西部证券,财信证券,长城国瑞证券,首创证券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/8/12,1.414250063,0.94299659,1.263440695,1.046131954,1.094156886,1.047159326,0.942164725,1,1.011532036,0.786863241,0.624414196,0.65850248,1.051079155,0.567268229,1.215496126,0.857496303,1.122948059,0.793070866,1.313761868,1.109064736,0.838340696,0.932834146,0.851975656,0.621236486,0.987429,1.419183498,0.706706577,0.502709714,0.956184371,1.070854434,1.433656255,0.805211005,1.053108661,0.740219768,0.672044366,1.228535124,1,0.741719993,0.811008072,1.166963861,1.208781945,0.732109037,0.912867201,0.80931494,0.883186209,0.594627461,0.599790104,1.039630292,1.417737564,0.050049934,0.258819604,0,0.113787768,0.284731348,0.181006805,0.158232096,0,0.245603164,0.129000989,0.059687123,0.141626759,0.084998802,0.159566021,0.135694776,0.220877195,0.02293413,0.149789517,0.144951272,0.03278686,0.199375352,0.012757037,0.29384247,0.317583913,0.022748,0.374164153,0.138511003,0.109657093,0.276144462,0.211340344,0.21324302,0.028751595,0.07373738,0.131090617,0.077276657,0.17817872,0,0.07228011,0.245638368,0.346076039,0.23425679,0.081267482,0.05391438,0.058097919,0.292033581,0.135384417,0.038541916,0.074224736,0.22564519
2022/8/15,1.414250063,0.94299659,1.263440695,1.024719725,1.060783459,1.05239233,0.932773227,1,1.011532036,0.773373257,0.624441826,0.659249881,1.030362385,0.571540894,1.215496126,0.854689975,1.155903965,0.793070866,1.313761868,1.159354167,0.871966122,0.932834146,0.86562618,0.619019168,0.987429,1.386560727,0.714654905,0.506463825,0.935686933,1.059604305,1.436093757,0.805211005,1.098351262,0.740219768,0.672044366,1.242352459,1,0.741719993,0.802249672,1.166287255,1.214429978,0.732109037,0.912867201,0.80931494,0.892663018,0.584433167,0.599790104,1.039630292,1.417737564,0.050049934,0.258819604,0,0.095269749,0.262228201,0.185079236,0.149756872,0,0.245603164,0.113808114,0.05972873,0.142599909,0.066601518,0.165848848,0.135694776,0.218318988,0.050791194,0.149789517,0.144951272,0.074741769,0.230249653,0.012757037,0.304978247,0.315139508,0.022748,0.359439591,0.148092407,0.116256668,0.260287466,0.202966913,0.214578394,0.028751595,0.111891413,0.131090617,0.077276657,0.187318944,0,0.07228011,0.237402776,0.345696674,0.237818084,0.081267482,0.05391438,0.058097919,0.299549589,0.120302888,0.038541916,0.074224736,0.22564519
2022/8/16,1.414250063,0.944879754,1.326686641,1.034619337,1.052004239,1.04017616,0.951570473,1,1.011532036,0.760869358,0.617205794,0.659249881,1.015350005,0.575857171,1.204242369,0.85348535,1.160339939,0.793070866,1.329522318,1.159354167,0.859774815,0.932834146,0.875953348,0.607942439,0.987429,1.371767337,0.714640612,0.498458038,0.934824765,1.085630836,1.425668866,0.789228774,1.098351262,0.731729694,0.673576123,1.253140219,1,0.744430732,0.806008122,1.159615898,1.214429978,0.732109037,0.912867201,0.80931494,0.893078664,0.579917252,0.60826194,1.039630292,1.409330735,0.050049934,0.260296791,0,0.103926535,0.256071324,0.175508539,0.166552506,0,0.245603164,0.099244702,0.048705124,0.142599909,0.052800826,0.172101141,0.127617764,0.217215709,0.054420015,0.149789517,0.155087208,0.074741769,0.219334862,0.012757037,0.313172298,0.30266133,0.022748,0.35253167,0.148075369,0.102062774,0.259605246,0.222074703,0.208835171,0.009083387,0.111891413,0.121008882,0.079374991,0.194314976,0,0.075658271,0.240958799,0.341932418,0.237818084,0.081267482,0.05391438,0.058097919,0.299875584,0.113452536,0.051933047,0.074224736,0.22102607
2022/8/17,1.388544654,0.90785842,1.348498032,1.001941403,1.049858571,1.029761656,0.953318033,1,1.011532036,0.745874906,0.604932452,0.642615358,1.015350005,0.572062416,1.198626987,0.842810687,1.148883129,0.793070866,1.355069422,1.159354167,0.844419237,0.932834146,0.861670539,0.609358337,0.987429,1.354216946,0.714640612,0.498458038,0.926254525,1.060367121,1.427438732,0.789228774,1.098351262,0.718041958,0.666275039,1.204836676,1,0.730395235,0.794255571,1.147157564,1.200196859,0.703424273,0.912867201,0.80931494,0.883065823,0.579936245,0.60826194,1.039630292,1.395152163,0.032464,0.230132617,0,0.074701443,0.254550906,0.167170037,0.168080327,0,0.245603164,0.081136663,0.029404511,0.120405541,0.052800826,0.166609304,0.123530788,0.207301313,0.04499057,0.149789517,0.171016336,0.074741769,0.205138638,0.012757037,0.301787635,0.304281658,0.022748,0.344140605,0.148075369,0.102062774,0.252754687,0.20354029,0.209816128,0.009083387,0.111891413,0.104253039,0.069286724,0.162013966,0,0.057895839,0.229727313,0.334785688,0.228779379,0.043802716,0.05391438,0.058097919,0.291937065,0.113481571,0.051933047,0.074224736,0.213109558
2022/8/18,1.343466941,0.90785842,1.348498032,1.02412138,1.071179361,1.037027311,0.953318033,1,1.059278372,0.745874906,0.613774689,0.642615358,0.972737796,0.56135192,1.1633463,0.845570698,1.162946837,0.793070866,1.342315509,1.121904709,0.845143749,0.932834146,0.851631733,0.596414348,0.987429,1.358156856,0.703867167,0.510270995,0.919742307,1.04982177,1.438581033,0.785815754,1.098351262,0.718731099,0.681675987,1.194144554,1,0.728119428,0.779238899,1.137885281,1.200196859,0.703424273,0.912867201,0.80931494,0.892200403,0.579254704,0.611741401,1.027729644,1.421016889,0,0.230132617,0,0.094741159,0.269388349,0.173005038,0.168080327,0,0.279607148,0.081136663,0.043387224,0.120405541,0.011307374,0.150708356,0.096950194,0.209888745,0.056539657,0.149789517,0.163139808,0.043856419,0.205820044,0.012757037,0.293557295,0.289182473,0.022748,0.346043203,0.135035745,0.122850343,0.247463831,0.195539934,0.215936371,0.004779555,0.111891413,0.105111908,0.090314114,0.154510813,0,0.054951202,0.214883428,0.329365057,0.228779379,0.043802716,0.05391438,0.058097919,0.299186398,0.112438509,0.05732546,0.063504674,0.227432193
2022/8/19,1.377820062,0.90785842,1.410426456,1.006242269,1.070004195,1.059678061,0.948897497,1,1.065679591,0.762783703,0.619326193,0.648032927,1.058033282,0.572531197,1.154730557,0.837382499,1.181282787,0.793070866,1.355581923,1.157112322,0.838745473,0.932834146,0.836056605,0.59484876,0.987429,1.343935822,0.703528783,0.510671996,0.920637894,1.056597582,1.447525476,0.794451084,1.102730389,0.71052894,0.691553381,1.198214676,1,0.740044369,0.782998824,1.128695409,1.227420924,0.703424273,0.912867201,0.80931494,0.900614745,0.567587066,0.617887567,1.034665792,1.448438252,0.020649958,0.230132617,0.033185567,0.078656341,0.268585932,0.190682158,0.164204744,0,0.283934333,0.101505312,0.051962091,0.12775897,0.091012823,0.167291673,0.090212306,0.20216278,0.071184111,0.149789517,0.171329748,0.072949129,0.199761732,0.012757037,0.28039678,0.287311666,0.022748,0.339123273,0.134619713,0.123539118,0.248195891,0.200698824,0.2207812,0.015597159,0.115418241,0.094781555,0.103307075,0.157382789,0,0.070179548,0.218653523,0.323904728,0.24588497,0.043802716,0.05391438,0.058097919,0.305734021,0.094193297,0.066702302,0.069782711,0.242058196
2022/8/22,1.379727883,0.895027657,1.42707654,0.999033801,1.063777413,1.061477792,0.948897497,1,1.065679591,0.762783703,0.607568801,0.648032927,1.058033282,0.567137762,1.166198572,0.832851123,1.17530526,0.777382338,1.357330042,1.132869662,0.836099126,0.932834146,0.834934283,0.601714802,0.987429,1.336212326,0.694367783,0.510597324,0.929783684,1.053062735,1.472831643,0.798502784,1.102730389,0.701312669,0.690704084,1.191403725,1,0.73660674,0.78263212,1.117124517,1.215305052,0.696565886,0.912867201,0.80931494,0.90224311,0.553228532,0.617887567,1.034665792,1.445975327,0.022004156,0.219096102,0.04446565,0.072008441,0.264304627,0.192054352,0.164204744,0,0.283934333,0.101505312,0.033616097,0.12775897,0.091012823,0.159372683,0.09915886,0.197821908,0.066460213,0.132631228,0.172397001,0.053110855,0.197228888,0.012757037,0.279429487,0.295444003,0.022748,0.335303312,0.123202495,0.123410941,0.25559099,0.198015786,0.234169723,0.020592139,0.115418241,0.082885665,0.102204492,0.152565762,0,0.06584022,0.218287421,0.316901904,0.238366889,0.034387999,0.05391438,0.058097919,0.306987029,0.070683923,0.066702302,0.069782711,0.240767196
2022/8/23,1.380874437,0.821536041,1.42707654,0.974609672,1.023461632,1.054356868,0.915063924,1,0.995266943,0.762783703,0.59870822,0.624149025,1.024944614,0.554550096,1.125530395,0.810351458,1.138117818,0.777382338,1.309169362,1.12307657,0.81982153,0.932834146,0.795243386,0.601714802,0.964966965,1.279114255,0.670519258,0.492772093,0.8992699,1.024866138,1.434817582,0.786582096,1.102730389,0.67706977,0.669356838,1.172637924,1,0.716836706,0.758884517,1.083891925,1.184154353,0.672612379,0.924537296,0.80931494,0.880163191,0.531948596,0.601583985,1.034665792,1.377387657,0.022816195,0.149239289,0.04446565,0.048752582,0.235324416,0.186597643,0.133302051,0,0.233274477,0.101505312,0.019314101,0.094381493,0.061667652,0.140291385,0.066609258,0.175549179,0.035957258,0.132631228,0.1419518,0.044854096,0.181289829,0.012757037,0.243465541,0.295444003,0,0.305632078,0.09201722,0.091701753,0.230331904,0.175951221,0.213879814,0.005749167,0.115418241,0.050047823,0.07357184,0.139004217,0,0.040076514,0.193825464,0.295957823,0.218331154,0,0.065856471,0.058097919,0.289601992,0.0335078,0.041408916,0.069782711,0.202960839
2022/8/24,1.380874437,0.821536041,1.477157413,1.022351901,1.020477802,1.063877008,0.90702463,1,0.995266943,0.762783703,0.596876216,0.627624287,0.996802709,0.554078451,1.120846902,0.809505775,1.162755793,0.777382338,1.288047878,1.157343883,0.808447326,0.932834146,0.810536711,0.601714802,0.964966965,1.297583386,0.681860421,0.492584065,0.902954536,1.025244313,1.436486562,0.821505161,1.102730389,0.653737946,0.674993325,1.178633388,1,0.696454529,0.745923908,1.087803872,1.158961469,0.699678974,0.924537296,0.80931494,0.877717285,0.5242463,0.601583985,1.034665792,1.382278209,0.022816195,0.149239289,0.076861652,0.093174343,0.23308854,0.193876402,0.125620187,0,0.233274477,0.101505312,0.016304062,0.099396056,0.035176492,0.13955958,0.062709056,0.174687883,0.056384644,0.132631228,0.127881476,0.073134613,0.169771235,0.012757037,0.257739943,0.295444003,0,0.315515352,0.107119403,0.09135504,0.233472645,0.176255182,0.214793166,0.048015836,0.115418241,0.016144151,0.081307917,0.143383924,0,0.011983753,0.179817986,0.298489691,0.201339655,0.017503051,0.065856471,0.058097919,0.287622349,0.019307968,0.041408916,0.069782711,0.205780794
2022/8/25,1.369042185,0.819939797,1.456873087,1.01766101,1.028536123,1.084432176,0.897781142,1,0.991208742,0.766200212,0.595496146,0.615969304,0.98105223,0.557758224,1.120188592,0.801662878,1.18034759,0.771569073,1.30971313,1.157343883,0.820688835,0.932834146,0.807601942,0.604464789,0.964966965,1.298960381,0.681860421,0.490239858,0.901973599,1.032304658,1.423110358,0.80496169,1.098923764,0.650312686,0.665951841,1.186016936,1,0.698669255,0.746993066,1.090561672,1.147038653,0.699678974,0.924537296,0.838642895,0.880368311,0.529533533,0.601583985,1.034665792,1.360808894,0.014370667,0.147583044,0.064008618,0.088994346,0.239097098,0.209156293,0.116617638,0,0.230135354,0.105511726,0.014024334,0.082355396,0.01968656,0.145236279,0.062158231,0.166613619,0.070448204,0.126096175,0.142308046,0.073134613,0.182155043,0.012757037,0.255042622,0.298649351,0,0.316240957,0.107119403,0.087010122,0.232639012,0.181889103,0.207412792,0.028450778,0.112354088,0.010962087,0.068835033,0.148716787,0,0.015115686,0.180991898,0.300263663,0.193038034,0.017503051,0.065856471,0.091036923,0.28976751,0.029099883,0.041408916,0.069782711,0.193250495
2022/8/26,1.349368136,0.802339789,1.44438269,1.014989141,1.027728306,1.078383213,0.885538998,1,0.965670497,0.763998152,0.596592563,0.618485169,0.992223472,0.552881017,1.112959709,0.802617455,1.171976052,0.760756304,1.305959298,1.141929219,0.817140954,0.932834146,0.804266654,0.603210162,0.964966965,1.293428304,0.675283014,0.489288348,0.904575041,1.042340872,1.415391326,0.805157181,1.098923764,0.643183902,0.667769368,1.178795495,1,0.695534539,0.746701245,1.091686542,1.156391606,0.692308905,0.924537296,0.842832755,0.882427536,0.529745299,0.601583985,1.034665792,1.353464803,0,0.12888455,0.055914569,0.086596204,0.238499011,0.204720222,0.104405308,0,0.209775416,0.102933557,0.015836359,0.086088177,0.03072371,0.137696032,0.056066772,0.16760479,0.063808326,0.11367522,0.139842707,0.060623051,0.178604105,0.012757037,0.251953289,0.2971906,0,0.313316475,0.098422547,0.085234648,0.234845844,0.189766311,0.203090308,0.028686668,0.112354088,0,0.071369467,0.143501725,0,0.010676895,0.180671819,0.300984669,0.199564782,0.007043746,0.065856471,0.095555528,0.291424902,0.029488001,0.041408916,0.069782711,0.188872958
2022/8/29,1.357108111,0.802339789,1.433356995,0.989619614,1.024588699,1.074947778,0.885538998,1,0.959058551,0.756462075,0.599837669,0.610741028,0.992338371,0.55069578,1.100972974,0.805921884,1.148894737,0.760756304,1.299983555,1.146456588,0.816323977,0.932834146,0.794533304,0.604284307,0.964966965,1.281456701,0.689672619,0.487223598,0.892000543,1.039143119,1.41953223,0.820588018,1.084260824,0.64457334,0.661077503,1.171124483,1,0.694912406,0.740941511,1.08611048,1.145289283,0.692308905,0.908013965,0.842832755,0.873143889,0.521538838,0.591827496,1.052944198,1.333181103,0,0.12888455,0.048652458,0.063180518,0.236165574,0.202178581,0.104405308,0,0.204327446,0.093996741,0.021160658,0.074499858,0.030835939,0.13427429,0.045789792,0.171017765,0.045000219,0.11367522,0.135888751,0.06433266,0.177782052,0.012757037,0.242789419,0.298439878,0,0.306901352,0.117233419,0.081358067,0.224059495,0.18727298,0.205414966,0.046951836,0.100350058,0.001495572,0.061969253,0.137891554,0,0.009791185,0.174302743,0.297395943,0.191805441,0.007043746,0.048857655,0.095555528,0.283891022,0.014216907,0.025606198,0.08593066,0.176532056
2022/8/30,1.362889053,0.790655154,1.430571982,0.976695182,1.003789875,1.066620803,0.885538998,1.043863,0.962187137,0.756462075,0.597364405,0.595431786,0.984228585,0.544976126,1.110541714,0.797506716,1.122093239,0.767690598,1.284117255,1.148027692,0.815144326,0.932834146,0.779710214,0.59134658,0.964966965,1.269013461,0.667352843,0.482983592,0.882914934,1.016036921,1.406065412,0.813832992,1.043403708,0.648313606,0.641819701,1.183074833,1,0.689992991,0.720875185,1.076028743,1.152131078,0.692308905,0.917085933,0.842832755,0.863524987,0.52439597,0.591827496,1.052944198,1.314285127,0,0.116010839,0.046800391,0.050783754,0.220338698,0.195950089,0.104405308,0.012861301,0.206914604,0.093996741,0.017107976,0.050704176,0.02285028,0.125188293,0.054011535,0.162270472,0.022189793,0.121681097,0.125211962,0.065613144,0.176592165,0.012757037,0.22839407,0.283090853,0,0.300105212,0.087709079,0.073293513,0.216074703,0.168790353,0.1978047,0.039041288,0.065121985,0.007256167,0.033823638,0.146599792,0,0.002731334,0.151318584,0.290812969,0.196604809,0.007043746,0.058266515,0.095555528,0.275914204,0.019587872,0.025606198,0.08593066,0.164692745
2022/8/31,1.38680503,0.769257654,1.430571982,0.972988136,0.994152419,1.059700789,0.885538998,1.043863,0.939403508,0.753176003,0.592667902,0.601296194,1.064880212,0.535218796,1.100928186,0.792428592,1.119142286,0.774162997,1.266688494,1.138831129,0.806425291,0.932834146,0.768136705,0.585342145,0.964966965,1.258035352,0.66082453,0.477198084,0.882752125,0.999717844,1.389672798,0.794649133,1.019690271,0.643609334,0.633700707,1.156064199,1,0.689815387,0.726739024,1.062501089,1.135718279,0.692308905,0.898550709,0.842832755,0.865007687,0.517335735,0.629494949,1.052944198,1.306484495,0.016692429,0.091421993,0.046800391,0.047167278,0.212780549,0.190699515,0.104405308,0.012861301,0.187679671,0.090043891,0.009319204,0.059962605,0.096857398,0.109239999,0.045750972,0.156902046,0.019611505,0.129024293,0.113175481,0.058067558,0.167689515,0.012757037,0.21676829,0.275736805,0,0.293997656,0.078696519,0.062058204,0.215930121,0.155221951,0.188341985,0.0158425,0.043380902,0,0.021444955,0.126660692,0,0.002474571,0.158166339,0.281783673,0.184994568,0.007043746,0.03884052,0.095555528,0.277155351,0.006207895,0.083911563,0.08593066,0.159705373
2022/9/1,1.381475538,0.772016212,1.429456994,0.981997519,1.005583467,1.061648387,0.89546578,1.043863,0.917009537,0.749158562,0.589820923,0.601744761,1.055515389,0.53565327,1.086921863,0.789002043,1.113862173,0.768161686,1.269080462,1.121151156,0.806425291,0.932834146,0.773969782,0.581443035,0.964966965,1.254629648,0.66082453,0.492561954,0.879549471,1.011644764,1.385093479,0.782059904,1.014106448,0.650523951,0.632457363,1.166757215,1,0.689089011,0.723253584,1.057351349,1.13091703,0.692308905,0.898550709,0.839295386,0.857589688,0.516829867,0.62762451,1.052944198,1.304521782,0.012899,0.094668512,0.046056888,0.055909087,0.221729328,0.19218418,0.114333519,0.012861301,0.167842278,0.085164156,0.004537333,0.06066335,0.088844468,0.109962504,0.033454302,0.153240564,0.014964105,0.122219741,0.114846972,0.043213772,0.167689515,0.012757037,0.22267117,0.270879955,0,0.292081206,0.078696519,0.091314251,0.213075131,0.165181574,0.185658526,0,0.038113613,0,0.019521219,0.134664611,0,0.001423069,0.154109449,0.278285661,0.181534505,0.007043746,0.03884052,0.091743576,0.270902873,0.005235181,0.081181447,0.08593066,0.158441111
2022/9/2,1.363655885,0.760256861,1.406148269,0.96341518,0.998786419,1.052557067,0.875702402,1.034204136,0.913876116,0.746020899,0.587144709,0.596176516,1.055515389,0.529674509,1.091593453,0.783898496,1.111369572,0.768161686,1.265493195,1.110462241,0.795492584,0.932834146,0.772886703,0.579783984,0.964966965,1.264779781,0.653977067,0.485602645,0.872463408,0.995128651,1.371029042,0.810418335,1.014106448,0.650523951,0.628574768,1.143643844,1,0.69257401,0.719317686,1.049007789,1.136472095,0.703639233,0.917454419,0.850443747,0.851413822,0.514124169,0.623744744,1.040382573,1.296681503,0,0.080665204,0.030244047,0.037699474,0.216432957,0.18520678,0.094345266,0.003642001,0.164989047,0.081316481,0,0.051890014,0.088844468,0.099916105,0.037590737,0.147727763,0.012754848,0.122219741,0.112337847,0.034004087,0.156250808,0.012757037,0.221581866,0.268793579,0,0.297762409,0.069050016,0.078291618,0.206683804,0.151326123,0.177304761,0,0.038113613,0,0.013464976,0.117175934,0,0.00644786,0.149480981,0.272545316,0.185535156,0.023032792,0.058644752,0.103649796,0.26561425,0,0.075466287,0.074894147,0.153352693
2022/9/5,1.363655885,0.760256861,1.406148269,0.971943194,1.033631747,1.059059517,0.894427255,1.034204136,0.913876116,0.767772817,0.595526199,0.600405196,1.093077488,0.529758992,1.142014155,0.793368304,1.122680869,0.814144228,1.283932949,1.110462241,0.795492584,0.932834146,0.782218666,0.579783984,0.964966965,1.287394676,0.669325254,0.485602645,0.884493768,0.993070394,1.390541413,0.820068148,1.014106448,0.650523951,0.63510566,1.156293975,1,0.696117218,0.735136561,1.047491623,1.140500207,0.708521222,0.917454419,0.850443747,0.871898271,0.521881348,0.628392355,1.040382573,1.314321558,0,0.080665204,0.030244047,0.046142882,0.242848216,0.190209475,0.113305166,0.003642001,0.164989047,0.107343879,0,0.058567594,0.12015507,0.100059646,0.08008176,0.15790066,0.022701596,0.17179642,0.125086388,0.034004087,0.156250808,0.012757037,0.230868488,0.268793579,0,0.310098198,0.090397477,0.078291618,0.217474021,0.149567145,0.188848995,0,0.038113613,0,0.023609671,0.12683424,0,0.011504999,0.167782688,0.271492379,0.18841175,0.029764479,0.058644752,0.103649796,0.282867969,0.008189996,0.08230417,0.074894147,0.164715898
2022/9/6,1.363655885,0.751799763,1.420071949,0.977946563,1.045787601,1.046294143,0.896700889,1.034204136,0.913876116,0.767772817,0.623401888,0.597622318,1.080659854,0.523237659,1.159058145,0.792716155,1.125103615,0.814144228,1.278816476,1.110462241,0.795492584,0.932834146,0.777091918,0.579783984,1.018549651,1.287394676,0.669325254,0.483016811,0.880987027,0.993070394,1.400213555,0.820068148,1.014106448,0.650523951,0.666735827,1.132524039,1,0.68810839,0.728975014,1.064355041,1.130395375,0.708521222,0.917454419,0.850443747,0.870431447,0.523248547,0.621684895,1.040382573,1.320961698,0,0.070323482,0.039752419,0.051998372,0.251649073,0.180329578,0.11555343,0.003642001,0.164989047,0.107343879,0,0.054183736,0.110044958,0.088843307,0.09360919,0.157207885,0.024806065,0.17179642,0.121585908,0.034004087,0.156250808,0.012757037,0.225794258,0.268793579,0.018102,0.310098198,0.090397477,0.073357246,0.214359201,0.149567145,0.194452117,0,0.038113613,0,0.06992995,0.108507835,0,0,0.160748501,0.283034701,0.181156799,0.029764479,0.058644752,0.103649796,0.28165948,0.010781502,0.072402999,0.074894147,0.16891466
2022/9/7,1.363655885,0.751799763,1.425833891,0.966438088,1.039189204,1.037359628,0.867042507,1.034204136,0.913876116,0.759598532,0.637965179,0.588973527,1.113890145,0.527424607,1.176039506,0.778785886,1.112569961,0.814144228,1.274844899,1.110462241,0.769529695,0.932834146,0.775185194,0.557741177,1.018549651,1.287394676,0.661026291,0.483016811,0.878503524,0.993070394,1.354509185,0.820068148,1.022073268,0.650523951,0.666735827,1.119095136,1,0.68810839,0.718121305,1.056844952,1.1102116,0.708521222,0.901576953,0.863205505,0.879943522,0.517607142,0.621684895,1.040382573,1.32825414,0,0.070323482,0.043632879,0.040709441,0.246897372,0.173269965,0.085299718,0.003642001,0.164989047,0.097737718,0.020195,0.040294882,0.136594672,0.096076503,0.106696973,0.142132726,0.01382002,0.17179642,0.118849348,0.034004087,0.127783854,0.012757037,0.223889943,0.239895153,0.018102,0.310098198,0.078977723,0.073357246,0.212138218,0.149567145,0.16727101,0,0.045611291,0,0.06992995,0.097810119,0,0,0.148064027,0.277939845,0.166270135,0.029764479,0.04206676,0.11690157,0.289424648,0,0.072402999,0.074894147,0.173477523
2022/9/8,1.363655885,0.751799763,1.432295057,0.959531921,1.083862909,1.055868717,0.867042507,1.034204136,0.913876116,0.759598532,0.637965179,0.588973527,1.140682544,0.527424607,1.137189041,0.771254637,1.112569961,0.814144228,1.286947001,1.110462241,0.778484968,0.932834146,0.786840878,0.549417447,1.018549651,1.287394676,0.661026291,0.494485869,0.884350551,0.992935998,1.363908124,0.820068148,1.022073268,0.654362042,0.671823021,1.119095136,1,0.68810839,0.71502771,1.038218815,1.1102116,0.708521222,0.901576953,0.863205505,0.850988101,0.532547873,0.637703228,1.040382573,1.330491585,0,0.070323482,0.047947106,0.033805011,0.277938091,0.187762315,0.085299718,0.003642001,0.164989047,0.097737718,0.020195,0.040294882,0.156874372,0.096076503,0.07617853,0.133755711,0.01382002,0.17179642,0.127135451,0.034004087,0.13781736,0.012757037,0.235386669,0.228379488,0.018102,0.310098198,0.078977723,0.094849709,0.217347294,0.149452037,0.173009497,0,0.045611291,0,0.076972648,0.097810119,0,0,0.144378093,0.264985744,0.166270135,0.029764479,0.04206676,0.11690157,0.265246862,0.001991,0.095703113,0.074894147,0.174867459
2022/9/13,1.363655885,0.751799763,1.432295057,0.959531921,1.08701153,1.029182691,0.88768072,1.034204136,0.913876116,0.759598532,0.625081472,0.588973527,1.140682544,0.526580727,1.118534023,0.771254637,1.12876935,0.814144228,1.252434944,1.110462241,0.778484968,0.932834146,0.748070868,0.549417447,1.018549651,1.287394676,0.661026291,0.494485869,0.873160863,0.992935998,1.363908124,0.820068148,1.022073268,0.654362042,0.671823021,1.05054832,1,0.68810839,0.71502771,1.014009974,1.1102116,0.708521222,0.901576953,0.863205505,0.843539686,0.53148757,0.637703228,1.040382573,1.384282029,0,0.070323482,0.047947106,0.033805011,0.280029605,0.16670153,0.106566124,0.003642001,0.164989047,0.097737718,0,0.040294882,0.156874372,0.094627907,0.060770947,0.133755711,0.027973056,0.17179642,0.103082823,0.034004087,0.13781736,0.012757037,0.195759318,0.228379488,0.018102,0.310098198,0.078977723,0.094849709,0.207317481,0.149452037,0.173009497,0,0.045611291,0,0.076972648,0.038943484,0,0,0.144378093,0.247437748,0.166270135,0.029764479,0.04206676,0.11690157,0.258759027,0,0.095703113,0.074894147,0.206930467
2022/9/14,1.363655885,0.751799763,1.448133376,0.959531921,1.08701153,1.003580743,0.85192139,1.034204136,0.913876116,0.759598532,0.625081472,0.588973527,1.140682544,0.530398438,1.118534023,0.739910849,1.12876935,0.814144228,1.173505241,1.110462241,0.73417049,0.932834146,0.748070868,0.518800611,1.018549651,1.258771601,0.638082399,0.485657813,0.835049138,0.947344349,1.315054754,0.820068148,1.022073268,0.654362042,0.655223114,1.05694616,1,0.68810839,0.693454609,0.984400883,1.1102116,0.708521222,0.901576953,0.863205505,0.819125116,0.538850267,0.615655915,1.040382573,1.371188105,0,0.070323482,0.058359764,0.033805011,0.280029605,0.145443585,0.069064311,0.003642001,0.164989047,0.097737718,0,0.040294882,0.156874372,0.10114461,0.060770947,0.097060239,0.027973056,0.17179642,0.042756372,0.034004087,0.085776078,0.012757037,0.195759318,0.182842574,0.018102,0.294410593,0.04586,0.078396319,0.171139373,0.108518786,0.142287375,0,0.045611291,0,0.05358799,0.044760891,0,0,0.117760031,0.224801965,0.166270135,0.029764479,0.04206676,0.11690157,0.236665845,0,0.06331925,0.074894147,0.199357187
2022/9/15,1.363655885,0.751799763,1.448133376,0.941773864,1.127217913,1.003580743,0.85192139,1.034204136,0.913876116,0.733796489,0.625081472,0.581321583,1.140682544,0.530398438,1.118534023,0.739910849,1.108606143,0.814144228,1.135165651,1.110462241,0.718448596,0.932834146,0.740730796,0.518800611,1.018549651,1.261970769,0.638082399,0.481129539,0.828129086,0.947344349,1.248009317,0.820068148,1.022073268,0.654362042,0.655223114,1.05694616,1,0.68810839,0.684993769,0.966660011,1.1102116,0.708521222,0.901576953,0.863205505,0.791654937,0.538850267,0.615655915,1.040382573,1.371188105,0,0.070323482,0.058359764,0.01558647,0.305710003,0.145443585,0.069064311,0.003642001,0.164989047,0.066012014,0,0.027662271,0.156874372,0.10114461,0.060770947,0.097060239,0.010293936,0.17179642,0.010426,0.034004087,0.06577001,0.012757037,0.187789912,0.182842574,0.018102,0.296199303,0.04586,0.06972241,0.164213208,0.108518786,0.09620942,0,0.045611291,0,0.05358799,0.044760891,0,0,0.106862864,0.210574947,0.166270135,0.029764479,0.04206676,0.11690157,0.210178389,0,0.06331925,0.074894147,0.199357187
2022/9/16,1.363655885,0.751799763,1.487403857,0.941773864,1.122784283,1.032139138,0.875619855,1.034204136,0.913876116,0.733796489,0.625081472,0.581321583,1.106880698,0.522207848,1.090246018,0.734367067,1.11885299,0.814144228,1.123330414,1.110462241,0.727797767,0.932834146,0.70281649,0.518800611,1.018549651,1.236196278,0.60881994,0.480654665,0.815098475,0.947344349,1.248009317,0.820068148,1.022073268,0.654362042,0.655223114,1.049934379,1,0.709011058,0.720854906,0.930625825,1.1102116,0.708521222,0.901576953,0.863205505,0.791654937,0.540063758,0.615655915,1.040382573,1.371188105,0,0.070323482,0.083220978,0.01558647,0.302968404,0.16908842,0.094259887,0.003642001,0.164989047,0.066012014,0,0.027662271,0.13112706,0.087046476,0.036401295,0.090243892,0.019358011,0.17179642,0,0.034004087,0.077770975,0.012757037,0.143974233,0.182842574,0.018102,0.281525173,0,0.068803321,0.150851862,0.108518786,0.09620942,0,0.045611291,0,0.05358799,0.038381514,0,0.007013817,0.151294709,0.180008109,0.166270135,0.029764479,0.04206676,0.11690157,0.210178389,0,0.06331925,0.074894147,0.199357187
