qid_date,万联证券,上海证券,东亚前海证券,东兴证券,东吴证券,东方证券,东方财富证券,东莞证券,中原证券,中国银河,中航证券,中邮证券,中银证券,信达证券,光大证券,华安证券,华福证券,华西证券,华金证券,华鑫证券,南京证券,国信证券,国元证券,国开证券,国盛证券,国联证券,国金证券,天风证券,太平洋,安信证券,山西证券,川财证券,平安证券,开源证券,德邦证券,招银国际,方正证券,民生证券,浙商证券,海通国际,申港证券,红塔证券,群益证券,英大证券,西南证券,西部证券,财信证券,长城国瑞证券,首创证券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/12,1.018908408,0.79784553,1.036923679,0.860759221,0.870210398,0.802810066,0.953590241,0.935664161,0.941946017,0.849895173,1.001502765,1,0.874412669,0.803176277,0.773213764,0.818108771,1,0.698596388,0.855785912,0.988853282,0.934656261,0.811008058,0.794951695,0.969048,0.708713188,0.64060217,0.86075286,0.621819508,0.962171152,0.619079031,0.940309387,1,0.834691713,0.838347465,0.927659391,1,0.575567423,1.011168156,0.567868963,1,0.931445879,0.975407,0.990611584,1,0.655320649,0.606669812,0.822606589,0.979865703,0.805947412,0.084160308,0.235688853,0.293825186,0.217508292,0.184506201,0.176524018,0.144694861,0.181932944,0.098152022,0.134924643,0.17275612,0.134646544,0.336312467,0.138007459,0.231634468,0.082536384,0.087731479,0.086583072,0.303470842,0.093949649,0.093013305,0.121906174,0.126999879,0,0.21989977,0.210631413,0.495447837,0.139944399,0.206893383,0.130710085,0.093131539,0.006086818,0.259393711,0.397527593,0,0.006391247,0.267257488,0.185404408,0.459071415,0.147378185,0.040481,0.163034006,0.268401626,0.022666,0.138964997,0.089551373,0.029919632,0,0.091500034
2022/4/13,1.018908408,0.79784553,1.036923679,0.860759221,0.86119132,0.823566078,0.978624846,0.935664161,0.941946017,0.849895173,0.986372061,1,0.874412669,0.790580867,0.766626756,0.853144006,1,0.698596388,0.855785912,0.961665256,0.934656261,0.826135096,0.801262817,0.969048,0.702853193,0.64060217,0.874011898,0.621886509,1.013202786,0.620688172,0.940309387,1,0.834691713,0.825633646,0.927659391,1,0.594033352,0.973061273,0.565981935,1,0.931445879,0.975407,0.990611584,1,0.672376942,0.602169333,0.822606589,0.979865703,0.814795505,0.084160308,0.235688853,0.293825186,0.217508292,0.175965704,0.197277759,0.166574773,0.181932944,0.098152022,0.134924643,0.160066404,0.134646544,0.336312467,0.124274329,0.22503252,0.120212971,0.087731479,0.086583072,0.303470842,0.068333957,0.093013305,0.137984608,0.133876037,0,0.213395733,0.210631413,0.503102053,0.14003706,0.246839509,0.132963729,0.093131539,0.006086818,0.259393711,0.388250203,0,0.006391247,0.290035285,0.153503335,0.457267916,0.147378185,0.040481,0.163034006,0.268401626,0.022666,0.160807008,0.082746884,0.029919632,0,0.101365691
2022/4/14,0.988069107,0.79784553,1.045809078,0.860759221,0.798256319,0.806480377,0.955641189,0.935664161,0.941946017,0.851688451,0.965908787,1,0.874412669,0.790580867,0.750722318,0.853144006,1,0.679520515,0.855785912,0.961665256,0.934656261,0.814706343,0.793824294,0.969048,0.688520611,0.64060217,0.8628059,0.613761562,1.004882027,0.600805668,0.940309387,1,0.834691713,0.798449659,0.927659391,1,0.601803309,0.955146891,0.521700074,1,0.931445879,0.975407,0.990611584,1,0.659790718,0.602169333,0.822606589,0.979865703,0.791480132,0.055575409,0.235688853,0.299824986,0.217508292,0.110998352,0.180271675,0.146530473,0.181932944,0.098152022,0.136746109,0.142271978,0.134646544,0.336312467,0.124274329,0.208614435,0.120212971,0.087731479,0.060941131,0.303470842,0.068333957,0.093013305,0.125892201,0.12576003,0,0.197021393,0.210631413,0.496648414,0.12865291,0.240603088,0.104270837,0.093131539,0.006086818,0.259393711,0.367422592,0,0.006391247,0.299201727,0.137626756,0.41120086,0.147378185,0.040481,0.163034006,0.268401626,0.022666,0.144798491,0.082746884,0.029919632,0,0.074893777
2022/4/15,0.993557831,0.79784553,1.018087816,0.860759221,0.812278556,0.806480377,0.939755087,0.935664161,0.941946017,0.87535006,0.985654216,1,0.896828238,0.788524039,0.758112428,0.855426451,1,0.695621617,0.855785912,0.999116027,0.934656261,0.820508798,0.787536411,0.969048,0.680589542,0.636505519,0.877257036,0.618696441,0.964558121,0.605847896,0.940309387,1,0.834691713,0.811259415,0.927659391,1,0.602590267,0.946987453,0.522003703,1,0.931445879,0.975407,1.012658636,1,0.662052701,0.622151118,0.822606589,0.979865703,0.798356116,0.060792705,0.235688853,0.280760094,0.217508292,0.126345048,0.180271675,0.132102987,0.181932944,0.098152022,0.160080746,0.159454686,0.134646544,0.352900853,0.12199004,0.216328893,0.122560414,0.087731479,0.082676918,0.303470842,0.103256439,0.093013305,0.132073696,0.118779886,0,0.187664096,0.205550911,0.504940171,0.135602995,0.208856064,0.11172563,0.093131539,0.006086818,0.259393711,0.377410966,0,0.006391247,0.300116941,0.130196372,0.411543342,0.147378185,0.040481,0.163034006,0.284329586,0.022666,0.14772039,0.112206534,0.029919632,0,0.082861418
2022/4/18,0.993557831,0.79784553,1.018087816,0.860759221,0.818219562,0.796939445,0.91181241,0.935664161,0.941946017,0.861017735,0.96850679,1,0.88751008,0.788599737,0.751970505,0.855426451,1,0.729795073,0.829643363,0.975621813,0.934656261,0.821794043,0.794012717,0.969048,0.678382617,0.63380228,0.878832589,0.60659808,0.941739184,0.602540169,0.940309387,1,0.846513174,0.788201191,0.927659391,1,0.602919884,0.948773945,0.51930129,1,0.893740018,0.975407,1.023717881,1,0.651277131,0.622151118,0.822606589,0.979865703,0.800677735,0.060792705,0.235688853,0.280760094,0.217508292,0.132688564,0.170457916,0.105506105,0.181932944,0.098152022,0.146099621,0.144572819,0.134646544,0.346106821,0.12207432,0.209928046,0.122560414,0.087731479,0.125631578,0.2815228,0.081661714,0.093013305,0.13343109,0.125967492,0,0.185021392,0.202162495,0.505827705,0.118362935,0.189686145,0.106849325,0.093131539,0.006086818,0.269736194,0.359197599,0,0.006391247,0.300499567,0.131834167,0.408481049,0.147378185,0,0.163034006,0.292060988,0.022666,0.133619175,0.112206534,0.029919632,0,0.085520724
2022/4/19,0.969438718,0.781391562,1.018087816,0.860759221,0.811909453,0.796939445,0.91181241,0.935664161,0.941946017,0.809881891,0.962714635,1,0.87191564,0.788599737,0.751970505,0.855426451,1,0.711642004,0.803094776,0.967355695,0.934656261,0.808468927,0.780620899,0.969048,0.668283309,0.633028407,0.859388418,0.601814296,0.945709556,0.590096133,0.903454901,1,0.846513174,0.757108625,0.927659391,1,0.596865664,0.915663157,0.503640591,1,0.893740018,0.975407,1.023717881,1,0.625895124,0.605290201,0.822606589,0.979865703,0.777388422,0.037425734,0.219594551,0.280760094,0.217508292,0.125947874,0.170457916,0.105506105,0.181932944,0.098152022,0.092184456,0.139426157,0.134646544,0.334411771,0.12207432,0.209928046,0.122560414,0.087731479,0.103327569,0.257771488,0.073814453,0.093013305,0.119148374,0.110973166,0,0.172705178,0.201187145,0.494646764,0.111354857,0.193088086,0.088014429,0.056137804,0.006086818,0.269736194,0.33288144,0,0.006391247,0.293404287,0.100440904,0.390087773,0.147378185,0,0.163034006,0.292060988,0.022666,0.098484721,0.087476227,0.029919632,0,0.058124388
2022/4/20,0.982066626,0.75260119,1.018087816,0.796873672,0.789737133,0.765449977,0.876106747,0.909066036,0.941946017,0.82429239,0.940391208,1,0.855143035,0.77661933,0.712545631,0.844291707,1,0.680111816,0.776036104,0.967355695,0.934656261,0.80411229,0.798591572,0.969048,0.650586833,0.615203141,0.794412352,0.588606679,0.921175013,0.571716335,0.892651387,1,0.822449344,0.751760409,0.927659391,1,0.568456887,0.935693027,0.488560753,1,0.893740018,0.975407,1.023717881,1,0.610628291,0.593059404,0.822606589,0.979865703,0.777418351,0.049803,0.189740541,0.280760094,0.154775748,0.101408363,0.136331794,0.069051076,0.157997334,0.098152022,0.108055129,0.11899747,0.134646544,0.321357056,0.108531125,0.166213672,0.110988507,0.087731479,0.061757565,0.231891612,0.073814453,0.093013305,0.114375968,0.1309789,0,0.150202105,0.178041861,0.453313236,0.091414742,0.171596822,0.0586955,0.0447145,0.006086818,0.248369596,0.328135388,0,0.006391247,0.258091988,0.119697274,0.371262319,0.147378185,0,0.163034006,0.292060988,0.022666,0.075945176,0.068657046,0.029919632,0,0.058160649
2022/4/21,0.933156762,0.75260119,0.947583199,0.796873672,0.78296777,0.730999369,0.851276568,0.909066036,0.925711577,0.813459951,0.931413763,1,0.857438239,0.785837025,0.7256326,0.82210752,1,0.662696192,0.776036104,0.967355695,0.934656261,0.786882978,0.770928094,0.969048,0.65682184,0.615203141,0.806752072,0.570790816,0.921175013,0.571716335,0.892651387,1,0.822449344,0.741327478,0.927659391,1,0.544487562,0.913777225,0.478437774,1,0.893740018,0.960695424,1.023717881,1,0.611884353,0.598272989,0.822606589,0.979865703,0.769408455,0,0.189740541,0.227245284,0.154775748,0.093639342,0.095628758,0.041897,0.157997334,0.082336085,0.096177546,0.110505915,0.134646544,0.323173658,0.118987858,0.181251221,0.086998948,0.087731479,0.0371006,0.231891612,0.073814453,0.093013305,0.094984657,0.099795517,0,0.158268975,0.178041861,0.461675113,0.063055438,0.171596822,0.0586955,0.0447145,0.006086818,0.248369596,0.31868003,0,0.006391247,0.225431857,0.098584316,0.357959234,0.147378185,0,0.150217156,0.292060988,0.022666,0.077842055,0.076773133,0.029919632,0,0.048355667
2022/4/22,0.933156762,0.642207389,0.947583199,0.796873672,0.727833408,0.677159317,0.851276568,0.852368496,0.925711577,0.754426349,0.836757675,1,0.848514022,0.727181363,0.68074397,0.757897223,1,0.638109766,0.72989191,0.9216404,0.934656261,0.73983194,0.713609333,0.969048,0.615110479,0.572412072,0.74838972,0.543377481,0.867755153,0.538159158,0.852736927,1,0.767404043,0.68246817,0.927659391,1,0.521140557,0.846292949,0.450147376,0.890863,0.893740018,0.960695424,1.023717881,1,0.576182533,0.562173632,0.822606589,0.979865703,0.732203196,0,0.050459022,0.227245284,0.154775748,0.0249813,0.023723381,0.041897,0.101989305,0.082336085,0.02545375,0.009884155,0.134646544,0.31605516,0.04792395,0.127262478,0.009648,0.087731479,0,0.183331351,0.027873709,0.093013305,0.037428462,0.027489,0,0.101190209,0.116595798,0.419694437,0.015786686,0.120599508,0,0,0.006086818,0.194455727,0.259919747,0,0.006391247,0.190731342,0.026704496,0.317608919,0.042926,0,0.150217156,0.292060988,0.022666,0.020702667,0.017489143,0.029919632,0,0
2022/4/25,0.933156762,0.642207389,0.949734213,0.745178086,0.709651183,0.667992611,0.815610634,0.83654598,0.925711577,0.73522337,0.846842279,1,0.819421191,0.712890504,0.66726462,0.750585031,1,0.63976247,0.740881893,0.901525229,0.934656261,0.712141168,0.693992926,0.969048,0.602368096,0.537284955,0.744066915,0.546780926,0.872247304,0.53818569,0.852736927,1,0.726444364,0.648890736,0.944733889,1,0.499638037,0.84007532,0.440290306,0.852621815,0.893740018,0.960695424,1.023717881,1,0.564254018,0.552341697,0.822606589,0.979865703,0.745680128,0,0.050459022,0.228995465,0.096139613,0,0.010326167,0,0.085004239,0.082336085,0,0.021674928,0.134646544,0.291772298,0.028838292,0.10963239,0,0.087731479,0,0.195445528,0.006183261,0.093013305,0,0,0,0.082176954,0.058839775,0.416323036,0.021912935,0.125128499,0,0,0.006086818,0.149036095,0.22162363,0.008241952,0.006391247,0.155903498,0.019500867,0.302331779,0,0,0.150217156,0.292060988,0.022666,0,0,0.029919632,0,0
2022/4/26,0.974503383,0.710703945,0.949734213,0.745178086,0.759974867,0.667992611,0.883921287,0.871743652,0.978040201,0.765935855,0.846842279,1,0.845062847,0.754546835,0.694346074,0.771484414,1,0.686040328,0.767406206,0.965859422,0.934656261,0.753904331,0.71711573,1.011866355,0.621512559,0.56721804,0.755137793,0.559382964,0.927599246,0.570875473,0.944967247,1,0.782326096,0.672946295,0.944733889,1,0.528805121,0.880143732,0.46365754,0.887363596,0.929078796,0.960695424,1.023717881,1,0.582416297,0.565214113,0.856969334,1.044569175,0.784832995,0.020982547,0.141974325,0.228995465,0.096139613,0.020079485,0.010326167,0.060966288,0.121948266,0.131434363,0.018085625,0.021674928,0.134646544,0.313261979,0.082453298,0.144359236,0.000355286,0.087731479,0.01552575,0.223253818,0.072379641,0.093013305,0.0245975,0.021458336,0.030248,0.110448674,0.108506441,0.424880172,0.043947733,0.177334057,0.011338184,0.027456231,0.006086818,0.209820643,0.249447959,0.008241952,0.006391247,0.202460978,0.064137945,0.337492593,0.0182412,0.014459286,0.150217156,0.292060988,0.022666,0.027976313,0.0098136,0.068817902,0,0.044301
2022/4/27,0.974503383,0.673619413,0.949734213,0.745178086,0.751040887,0.661094808,0.859920172,0.853478298,0.978040201,0.752083427,0.844110789,1,0.886863036,0.756323718,0.720675677,0.771210317,1,0.675389038,0.754590906,0.944309649,0.934656261,0.735360169,0.732121018,1.011866355,0.61548254,0.563910876,0.733971432,0.558963497,0.928635838,0.567919708,0.944967247,1,0.760312027,0.654930969,0.938581404,1,0.519348617,0.867973105,0.45676898,0.871177019,0.917682251,0.960695424,1.070765907,1,0.566122436,0.559667328,0.809961138,1.044569175,0.750064109,0.020982547,0.09473774,0.228995465,0.096139613,0.008422876,0,0.034757046,0.103157014,0.131434363,0,0.01850913,0.134646544,0.345629749,0.084608952,0.175619735,0,0.087731479,0,0.210062252,0.051210729,0.093013305,0,0.041514173,0.030248,0.101733543,0.103278104,0.408294793,0.043230275,0.17825236,0.006192647,0.027456231,0.006086818,0.186941794,0.228802363,0.001740889,0.006391247,0.187939073,0.051015385,0.327501279,0,0.002220017,0.150217156,0.323166885,0.022666,0,0,0.014774333,0,0
2022/4/28,0.979667764,0.699498658,0.949734213,0.84116224,0.768240458,0.682311324,0.919307549,0.881911074,1.032857399,0.787942388,0.879722979,1,0.899261381,0.776021196,0.747008851,0.789578773,1,0.703101355,0.791109332,0.945223741,0.934656261,0.774037947,0.782243087,1.011866355,0.620513468,0.575932187,0.745433436,0.578471346,0.960771591,0.573643203,0.944967247,1.021087,0.766076966,0.675467296,0.97671263,1,0.536562578,0.885042628,0.471374494,0.897309716,0.946247864,0.957210982,1.070765907,1,0.587505887,0.593481948,0.809961138,1.085033695,0.779194536,0.0261435,0.12822959,0.228995465,0.199278187,0.030622567,0.0094392,0.097111856,0.132071194,0.177532047,0.044974905,0.058241,0.134646544,0.354651718,0.107844008,0.204680367,0.007918164,0.087731479,0.005084,0.246526598,0.052128269,0.093013305,0.00550825,0.102928961,0.030248,0.109016404,0.121995191,0.417393027,0.07549552,0.20573806,0.016108307,0.027456231,0.026612638,0.19306028,0.252249193,0.040713297,0.006391247,0.213991552,0.069318136,0.348338618,0.002718,0.032341298,0.147123774,0.323166885,0.022666,0.01515885,0.017144,0.014774333,0.018444227,0.0023795
2022/5/5,0.979667764,0.689974285,0.949734213,0.834081897,0.768240458,0.67587085,0.931616617,0.869149821,1.032857399,0.787942388,0.879722979,1,0.88652754,0.787766277,0.743770717,0.789374272,1,0.699526788,0.791109332,0.956187864,0.934656261,0.769774352,0.784005774,0.981259421,0.606979449,0.5643021,0.745433436,0.569572047,0.95853863,0.575433161,0.961155166,1.007101171,0.750933923,0.669890638,0.973587475,1,0.54879853,0.879197261,0.465210684,0.897309716,0.96792451,0.970712443,1.070765907,1,0.581650849,0.583307293,0.809961138,1.085033695,0.777340443,0.0261435,0.116195711,0.228995465,0.192481031,0.030622567,0,0.109041347,0.119327868,0.177532047,0.044974905,0.058241,0.134646544,0.34538211,0.121145471,0.201217806,0.007661148,0.087731479,0,0.246526598,0.062997035,0.093013305,0,0.104945853,0,0.089149852,0.103899792,0.417393027,0.061050566,0.203887789,0.019168828,0.043835958,0.013095,0.176787846,0.24602437,0.037634047,0.006391247,0.23151631,0.063130473,0.339704428,0.002718,0.054011991,0.158986273,0.323166885,0.022666,0.0052452,0,0.014774333,0.018444227,0
2022/5/6,0.95405582,0.694628161,0.949734213,0.830111667,0.768240458,0.682925928,0.945551118,0.852622068,1.032857399,0.804436386,0.879722979,1,0.88520883,0.820051302,0.749718652,0.803972565,1,0.699526788,0.791109332,0.948470472,0.934656261,0.777055327,0.751743937,0.981259421,0.612316315,0.546940782,0.755324343,0.573353594,0.941807657,0.577788601,1.010597949,1.007101171,0.738108722,0.675989657,0.973587475,1,0.547021612,0.873149439,0.463953684,0.894870828,0.96792451,0.970712443,1.039922495,1,0.578599974,0.595106725,0.797994503,1.085033695,0.796674454,0,0.122117031,0.228995465,0.188618857,0.030622567,0,0.122171323,0.102256375,0.177532047,0.064556543,0.058241,0.134646544,0.344406916,0.155745551,0.207554988,0.02567974,0.087731479,0,0.246526598,0.05537295,0.093013305,0,0.066533716,0,0.097088699,0.075455248,0.425022215,0.067243396,0.189745059,0.023167329,0.090615601,0.013095,0.162483908,0.252827007,0.037634047,0.006391247,0.229020006,0.056641297,0.337915475,0,0.054011991,0.158986273,0.303092463,0.022666,0,0,0,0.018444227,0.016575696
2022/5/9,0.978358484,0.694628161,0.949734213,0.830111667,0.768240458,0.688496555,0.974755409,0.852622068,1.032857399,0.819963215,0.879722979,1,0.88520883,0.820051302,0.76613824,0.810937111,1,0.734534956,0.818545795,0.987946761,0.934656261,0.825301527,0.751743937,0.981259421,0.621399824,0.543997146,0.771686179,0.590061735,0.941807657,0.577788601,1.049405416,1.007101171,0.738108722,0.675989657,1.003076466,1,0.547021612,0.91726677,0.477274839,0.894870828,0.96792451,0.970712443,1.039922495,1,0.635135556,0.629740151,0.80641135,1.085033695,0.805859513,0,0.122117031,0.228995465,0.188618857,0.030622567,0,0.148471628,0.102256375,0.177532047,0.082270106,0.058241,0.134646544,0.344406916,0.155745551,0.224538373,0.034047465,0.087731479,0,0.271781929,0.093118274,0.093013305,0.04730251,0.066533716,0,0.110287291,0.070452423,0.437213301,0.093655258,0.189745059,0.023167329,0.12424503,0.013095,0.162483908,0.252827007,0.065926208,0.006391247,0.229020006,0.102013559,0.356394828,0,0.054011991,0.158986273,0.303092463,0.022666,0.042121938,0.017108375,0,0.018444227,0.02778461
2022/5/10,0.978358484,0.694628161,0.981305277,0.833789892,0.776588927,0.688496555,0.974755409,0.852622068,1.062070737,0.819963215,0.879722979,1,0.863576097,0.820051302,0.776128682,0.810937111,1,0.845855932,0.818545795,0.987946761,0.934656261,0.83961088,0.751743937,0.981259421,0.635802629,0.57122638,0.771686179,0.611960598,0.941807657,0.577788601,1.130074259,1.007101171,0.738108722,0.675989657,1.046256902,1,0.565727016,0.920188265,0.477274839,0.933245574,0.96792451,0.970712443,1.039922495,1,0.645146245,0.629740151,0.80641135,1.085033695,0.805859513,0,0.122117031,0.253800624,0.192198226,0.041043547,0,0.148471628,0.102256375,0.200154867,0.082270106,0.058241,0.134646544,0.327984193,0.155745551,0.23452023,0.034047465,0.087731479,0.000303,0.271781929,0.093118274,0.093013305,0.06353918,0.066533716,0,0.130441908,0.11476212,0.437213301,0.126088586,0.189745059,0.023167329,0.18675963,0.013095,0.162483908,0.252827007,0.104476695,0.006391247,0.254511969,0.104864565,0.356394828,0,0.054011991,0.158986273,0.303092463,0.022666,0.056985265,0.017108375,0,0.018444227,0.02778461
2022/5/11,0.978358484,0.694628161,0.981305277,0.795237115,0.78389197,0.704758844,0.974755409,0.852622068,1.067422512,0.819963215,0.879722979,1,0.863576097,0.794079458,0.776128682,0.79137893,1,0.845855932,0.827603823,0.987946761,0.934656261,0.851386422,0.751743937,0.981259421,0.6369795,0.57122638,0.771686179,0.611960598,0.941807657,0.577788601,1.100642605,1.007101171,0.738108722,0.679528238,1.046256902,1,0.565727016,0.926913,0.483563125,0.933245574,0.96792451,0.970712443,1.035457588,1,0.643834017,0.629740151,0.80641135,1.085033695,0.805859513,0,0.122117031,0.253800624,0.15303632,0.049977558,0.0026055,0.148471628,0.102256375,0.204165079,0.082270106,0.058241,0.134646544,0.327984193,0.12813264,0.23452023,0.010174862,0.087731479,0.000303,0.279752191,0.093118274,0.093013305,0.076491388,0.066533716,0,0.132048486,0.11476212,0.437213301,0.126088586,0.189745059,0.023167329,0.165013235,0.013095,0.162483908,0.256717841,0.104476695,0.006391247,0.254511969,0.111358755,0.364764312,0,0.054011991,0.158986273,0.300087388,0.022666,0.055063263,0.017108375,0,0.018444227,0.02778461
2022/5/12,0.978358484,0.694628161,0.981305277,0.795237115,0.78389197,0.702922595,0.974755409,0.852622068,1.067422512,0.814115238,0.828487033,1,0.870339337,0.794079458,0.761125339,0.79137893,1,0.845599637,0.827603823,0.987946761,0.934656261,0.851386422,0.751743937,0.981259421,0.651923039,0.555467386,0.766685653,0.609415607,0.941807657,0.573359851,1.100642605,1.007101171,0.738108722,0.672934096,1.046256902,1,0.565727016,0.894978067,0.48162162,0.933245574,0.96792451,0.970712443,1.035457588,1,0.643834017,0.629740151,0.80641135,1.085033695,0.832619891,0,0.122117031,0.253800624,0.15303632,0.049977558,0,0.148471628,0.102256375,0.204165079,0.075677841,0,0.134646544,0.333206299,0.12813264,0.219431051,0.010174862,0.087731479,0,0.279752191,0.093118274,0.093013305,0.076491388,0.066533716,0,0.151943883,0.08964731,0.433542657,0.12243903,0.189745059,0.015622073,0.165013235,0.013095,0.162483908,0.249434352,0.104476695,0.006391247,0.254511969,0.079649935,0.362203559,0,0.054011991,0.158986273,0.300087388,0.022666,0.055063263,0.017108375,0,0.018444227,0.059031584
2022/5/13,0.978358484,0.694628161,1.028433445,0.795237115,0.786314196,0.702922595,0.974755409,0.852622068,1.042016788,0.814115238,0.828487033,1,0.830804173,0.794079458,0.761125339,0.803875595,1,0.845599637,0.827603823,0.987946761,0.934656261,0.83330008,0.751743937,0.981259421,0.639510098,0.555467386,0.765458956,0.613005064,0.941807657,0.573359851,1.100642605,1.007101171,0.738108722,0.672934096,1.046256902,1,0.565727016,0.873471744,0.474799449,0.933245574,0.952018607,0.970712443,1.035457588,1,0.615089404,0.629740151,0.80641135,1.085033695,0.819491141,0,0.122117031,0.287995359,0.15303632,0.052904085,0,0.148471628,0.102256375,0.184761589,0.075677841,0,0.134646544,0.301475839,0.12813264,0.219431051,0.025562209,0.087731479,0,0.279752191,0.093118274,0.093013305,0.056447117,0.066533716,0,0.135483048,0.08964731,0.432634873,0.127577598,0.189745059,0.015622073,0.165013235,0.013095,0.162483908,0.249434352,0.104476695,0.006391247,0.254511969,0.05698939,0.353039362,0,0.038206844,0.158986273,0.300087388,0.022666,0.010904087,0.017108375,0,0.018444227,0.043956693
2022/5/16,0.978358484,0.694628161,1.028433445,0.795237115,0.842468038,0.710989803,0.974755409,0.852622068,1.042016788,0.814115238,0.828487033,1,0.830804173,0.794079458,0.778049722,0.832667605,1,0.845599637,0.827603823,1.047575276,0.934656261,0.83330008,0.755761256,0.981259421,0.647047364,0.555467386,0.791747623,0.586989436,0.941807657,0.575011701,1.100642605,1.007101171,0.738108722,0.672934096,1.046256902,1,0.578650484,0.8691747,0.470135494,0.958762686,0.952018607,0.970712443,1.058482023,1,0.615119543,0.629740151,0.80641135,1.085033695,0.867640343,0,0.122117031,0.287995359,0.15303632,0.11603179,0,0.148471628,0.102256375,0.184761589,0.075677841,0,0.134646544,0.301475839,0.12813264,0.236410233,0.059256354,0.087731479,0,0.279752191,0.144738441,0.093013305,0.056447117,0.071495643,0,0.145553554,0.08964731,0.451473291,0.088911455,0.189745059,0.018449918,0.165013235,0.013095,0.162483908,0.249434352,0.104476695,0.006391247,0.271161554,0.052327314,0.346621222,0.014911336,0.038206844,0.158986273,0.315312108,0.022666,0.01095255,0.017108375,0,0.018444227,0.097011767
2022/5/17,0.978358484,0.675929466,1.028433445,0.795237115,0.860596265,0.714605897,0.974755409,0.852622068,1.042016788,0.814115238,0.828487033,1,0.830804173,0.794079458,0.786919489,0.813701102,1,0.851750529,0.827603823,1.069539088,0.934656261,0.83330008,0.761709098,0.981259421,0.646418434,0.541913427,0.769911224,0.586989436,0.941807657,0.575011701,1.100642605,1.007101171,0.738108722,0.660383538,1.046256902,1,0.578650484,0.8691747,0.464552949,0.958762686,0.952018607,0.970712443,1.058482023,1,0.61425407,0.629740151,0.80641135,1.085033695,0.88014868,0,0.097831559,0.287995359,0.15303632,0.134652341,0,0.148471628,0.102256375,0.184761589,0.075677841,0,0.134646544,0.301475839,0.12813264,0.245017039,0.037328625,0.087731479,0,0.279752191,0.162301899,0.093013305,0.056447117,0.078745913,0,0.144722224,0.066878205,0.43591585,0.088911455,0.189745059,0.018449918,0.165013235,0.013095,0.162483908,0.235169888,0.104476695,0.006391247,0.271161554,0.052327314,0.338769551,0.014911336,0.038206844,0.158986273,0.315312108,0.022666,0.009559,0.017108375,0,0.018444227,0.109844691
2022/5/18,0.978358484,0.68521944,1.030991159,0.820216308,0.860596265,0.714605897,0.974755409,0.852622068,1.042016788,0.814115238,0.828487033,1,0.830804173,0.794079458,0.786919489,0.874967913,1,0.851750529,0.827603823,1.069539088,0.934656261,0.83330008,0.761709098,0.981259421,0.646418434,0.541913427,0.773221585,0.576883826,0.941807657,0.577010441,1.100642605,1.007101171,0.738108722,0.660383538,1.046256902,1,0.57020508,0.844609215,0.445871881,0.958762686,0.952018607,0.970712443,1.058482023,1,0.61425407,0.629740151,0.80641135,1.085033695,0.88014868,0,0.110062855,0.289761722,0.178830088,0.134652341,0,0.148471628,0.102256375,0.184761589,0.075677841,0,0.134646544,0.301475839,0.12813264,0.245017039,0.104736589,0.087731479,0,0.279752191,0.162301899,0.093013305,0.056447117,0.078745913,0,0.144722224,0.066878205,0.438330841,0.072951386,0.189745059,0.021849968,0.165013235,0.013095,0.162483908,0.235169888,0.104476695,0.006391247,0.260366605,0.024764225,0.311065425,0.014911336,0.038206844,0.158986273,0.315312108,0.022666,0.009559,0.017108375,0,0.018444227,0.109844691
2022/5/19,1.033019372,0.68521944,1.030991159,0.820216308,0.852452443,0.79786463,0.985182368,0.852622068,1.042016788,0.814115238,0.828487033,1,0.830804173,0.798992824,0.785227612,0.88235308,1,1.020737834,0.823987194,1.078801297,0.934656261,0.83330008,0.761709098,0.981259421,0.646418434,0.541913427,0.793310655,0.589348843,0.957578227,0.577010441,1.100642605,1.007101171,0.738108722,0.657497662,1.046256902,1,0.57020508,0.844609215,0.445871881,0.958762686,0.952018607,0.970712443,1.058482023,1,0.61425407,0.629740151,0.80641135,1.085033695,0.86777643,0.032872052,0.110062855,0.289761722,0.178830088,0.126385326,0.05904157,0.157484022,0.102256375,0.184761589,0.075677841,0,0.134646544,0.301475839,0.133494145,0.243390328,0.112229813,0.087731479,0.05408053,0.276590893,0.16949408,0.093013305,0.056447117,0.078745913,0,0.144722224,0.066878205,0.452554034,0.09255892,0.203089328,0.021849968,0.165013235,0.013095,0.162483908,0.231812911,0.104476695,0.006391247,0.260366605,0.024764225,0.311065425,0.014911336,0.038206844,0.158986273,0.315312108,0.022666,0.009559,0.017108375,0,0.018444227,0.097153376
