Sampling Rate,Model,Value
90%,LambdaMART,0.786654498
90%,LambdaMART,0.785386912
90%,LambdaMART,0.780635601
90%,LambdaMART,0.779945619
90%,LambdaMART,0.775661327
90%,LambdaMART,0.774782817
90%,LambdaMART,0.770518596
90%,LambdaMART,0.766309883
90%,LambdaMART,0.763019958
90%,LambdaMART,0.755075091
90%,LambdaMART,0.753075072
90%,LambdaMART,0.747966175
90%,LambdaMART,0.745767794
90%,LambdaMART,0.740435845
90%,LambdaMART,0.733794614
90%,LambdaMART,0.726528914
90%,LambdaMART,0.719164177
90%,LambdaMART,0.71780548
90%,LambdaMART,0.717249791
90%,LambdaMART,0.716069237
90%,LambdaMART,0.707570203
90%,LambdaMART,0.707249479
90%,LambdaMART,0.704601393
90%,LambdaMART,0.692950074
90%,LambdaMART,0.691633113
90%,LambdaMART,0.689934767
90%,LambdaMART,0.68688757
90%,LambdaMART,0.68430671
90%,LambdaMART,0.682777264
90%,LambdaMART,0.682710096
90%,LambdaMART,0.677183379
90%,LambdaMART,0.676840125
90%,LambdaMART,0.676604884
90%,LambdaMART,0.675542177
90%,LambdaMART,0.675323352
90%,LambdaMART,0.667594662
90%,LambdaMART,0.666181771
90%,LambdaMART,0.665895739
90%,LambdaMART,0.665667786
90%,LambdaMART,0.661439098
90%,LambdaMART,0.658629312
90%,LambdaMART,0.656030686
90%,LambdaMART,0.656019572
90%,LambdaMART,0.655604369
90%,LambdaMART,0.652117079
90%,LambdaMART,0.649463381
90%,LambdaMART,0.649399599
90%,LambdaMART,0.646609812
90%,LambdaMART,0.644513696
90%,LambdaMART,0.644084356
90%,LambdaMART,0.644024288
90%,LambdaMART,0.637497997
90%,LambdaMART,0.63676009
90%,LambdaMART,0.631708636
90%,LambdaMART,0.629491062
90%,LambdaMART,0.627907983
90%,LambdaMART,0.626769993
90%,LambdaMART,0.622469225
90%,LambdaMART,0.619264094
90%,LambdaMART,0.618492709
90%,LambdaMART,0.618354136
90%,LambdaMART,0.607771702
90%,LambdaMART,0.607566603
90%,LambdaMART,0.605023952
90%,LambdaMART,0.596414132
90%,LambdaMART,0.59576785
90%,LambdaMART,0.592483832
90%,LambdaMART,0.588205285
90%,LambdaMART,0.587293428
90%,LambdaMART,0.581848523
90%,LambdaMART,0.580137996
90%,LambdaMART,0.579425598
90%,LambdaMART,0.568787118
90%,LambdaMART,0.565227815
90%,LambdaMART,0.556135802
90%,LambdaMART,0.553214548
90%,LambdaMART,0.544793878
90%,LambdaMART,0.541999785
90%,LambdaMART,0.541950383
90%,LambdaMART,0.53824012
90%,LambdaMART,0.534456138
90%,LambdaMART,0.526994618
90%,LambdaMART,0.526005995
90%,LambdaMART,0.523158316
90%,LambdaMART,0.521136417
90%,LambdaMART,0.520118013
90%,LambdaMART,0.518105983
90%,LambdaMART,0.503907101
90%,LambdaMART,0.499557132
90%,LambdaMART,0.491980898
90%,LambdaMART,0.491952635
90%,LambdaMART,0.485318385
90%,LambdaMART,0.481168789
90%,LambdaMART,0.47892418
90%,LambdaMART,0.471375285
90%,LambdaMART,0.470289462
90%,LambdaMART,0.469169489
90%,LambdaMART,0.469131297
90%,LambdaMART,0.468289928
90%,LambdaMART,0.46825837
90%,LambdaMART,0.467253961
90%,LambdaMART,0.447204609
90%,LambdaMART,0.440147381
90%,LambdaMART,0.432941086
90%,LambdaMART,0.425956329
90%,LambdaMART,0.403043063
90%,LambdaMART,0.395531079
90%,LambdaMART,0.392378426
90%,LambdaMART,0.385585422
90%,LambdaMART,0.384260751
90%,LambdaMART,0.379880796
90%,LambdaMART,0.37479097
90%,LambdaMART,0.373756138
90%,LambdaMART,0.366554331
90%,LambdaMART,0.362377006
90%,LambdaMART,0.359382144
90%,LambdaMART,0.356283104
90%,LambdaMART,0.354208586
90%,LambdaMART,0.352001201
90%,LambdaMART,0.343141387
90%,LambdaMART,0.341486789
90%,LambdaMART,0.333237278
90%,LambdaMART,0.323598769
90%,LambdaMART,0.307239536
90%,LambdaMART,0.299928569
90%,LambdaMART,0.298591879
90%,LambdaMART,0.297867635
90%,LambdaMART,0.287117154
90%,LambdaMART,0.282732156
90%,LambdaMART,0.278501677
90%,LambdaMART,0.276463164
90%,LambdaMART,0.273774395
90%,LambdaMART,0.208341409
90%,LambdaMART,0.189933519
90%,LambdaMART,0.186581999
90%,LambdaMART,0.185400584
90%,LambdaMART,0.176520288
90%,LambdaMART,0.169162509
90%,LambdaMART,0.168528486
90%,LambdaMART,0.161339932
90%,LambdaMART,0.154025742
90%,LambdaMART,0.153396201
90%,LambdaMART,0.137667765
90%,LambdaMART,0.116896954
90%,LambdaMART,0.116348963
90%,LambdaMART,0.103613558
90%,LambdaMART,0.093548938
90%,LambdaMART,0.081745363
90%,LambdaMART,0.080294237
90%,LambdaMART,0.077626141
90%,LambdaMART,0.063444921
90%,LambdaMART,0.060121916
90%,LambdaMART,0.056768365
90%,LambdaMART,0.043373809
90%,LambdaMART,0.031328369
90%,LambdaMART,0.005208613
90%,LambdaMART,0.000278927
90%,LambdaMART,-0.000237458
90%,LambdaMART,-0.025264506
90%,LambdaMART,-0.034358969
90%,LambdaMART,-0.038090142
90%,LambdaMART,-0.046198589
90%,LambdaMART,-0.080831597
90%,LambdaMART,-0.081457284
90%,LambdaMART,-0.088692927
90%,LambdaMART,-0.097560337
90%,LambdaMART,-0.176794552
50%,LambdaRank,7.990082556
50%,LambdaRank,7.069553449
50%,LambdaRank,6.974070987
50%,LambdaRank,6.810545228
50%,LambdaRank,6.227079082
50%,LambdaRank,6.046490602
50%,LambdaRank,5.685440458
50%,LambdaRank,5.367011179
50%,LambdaRank,5.310828877
50%,LambdaRank,5.094457596
50%,LambdaRank,4.843346217
50%,LambdaRank,4.543113638
50%,LambdaRank,4.525202593
50%,LambdaRank,4.36746687
50%,LambdaRank,4.059912375
50%,LambdaRank,3.999016952
50%,LambdaRank,3.957974804
50%,LambdaRank,3.915344719
50%,LambdaRank,3.818013524
50%,LambdaRank,3.775958013
50%,LambdaRank,3.731476189
50%,LambdaRank,3.717504072
50%,LambdaRank,3.698654057
50%,LambdaRank,3.673040838
50%,LambdaRank,3.643437014
50%,LambdaRank,3.391332734
50%,LambdaRank,3.263331091
50%,LambdaRank,3.218579147
50%,LambdaRank,3.210120953
50%,LambdaRank,3.130471397
50%,LambdaRank,3.116356288
50%,LambdaRank,3.115124468
50%,LambdaRank,3.114139706
50%,LambdaRank,3.09531307
50%,LambdaRank,3.087062235
50%,LambdaRank,3.082279546
50%,LambdaRank,3.081524123
50%,LambdaRank,3.071023116
50%,LambdaRank,3.041508476
50%,LambdaRank,3.030090222
50%,LambdaRank,3.017396326
50%,LambdaRank,2.97693353
50%,LambdaRank,2.93582048
50%,LambdaRank,2.877961429
50%,LambdaRank,2.866883353
50%,LambdaRank,2.844429032
50%,LambdaRank,2.78259218
50%,LambdaRank,2.754219744
50%,LambdaRank,2.720690507
50%,LambdaRank,2.702038299
50%,LambdaRank,2.683248746
50%,LambdaRank,2.681456467
50%,LambdaRank,2.554067149
50%,LambdaRank,2.542213074
50%,LambdaRank,2.521004496
50%,LambdaRank,2.513852147
50%,LambdaRank,2.433100107
50%,LambdaRank,2.36931147
50%,LambdaRank,2.366731661
50%,LambdaRank,2.359803446
50%,LambdaRank,2.346621937
50%,LambdaRank,2.33591781
50%,LambdaRank,2.30476761
50%,LambdaRank,2.185252558
50%,LambdaRank,2.150886331
50%,LambdaRank,2.09763714
50%,LambdaRank,2.081121288
50%,LambdaRank,2.074643897
50%,LambdaRank,2.074263895
50%,LambdaRank,2.03173866
50%,LambdaRank,2.026947888
50%,LambdaRank,2.021846979
50%,LambdaRank,1.999497654
50%,LambdaRank,1.982383971
50%,LambdaRank,1.975339287
50%,LambdaRank,1.956507355
50%,LambdaRank,1.900200993
50%,LambdaRank,1.854889583
50%,LambdaRank,1.796613335
50%,LambdaRank,1.791609539
50%,LambdaRank,1.767900177
50%,LambdaRank,1.735578759
50%,LambdaRank,1.725257594
50%,LambdaRank,1.721125704
50%,LambdaRank,1.699611248
50%,LambdaRank,1.699184117
50%,LambdaRank,1.689324703
50%,LambdaRank,1.686023463
50%,LambdaRank,1.685549833
50%,LambdaRank,1.647076068
50%,LambdaRank,1.623097469
50%,LambdaRank,1.619374507
50%,LambdaRank,1.605384591
50%,LambdaRank,1.604305388
50%,LambdaRank,1.590393949
50%,LambdaRank,1.567327687
50%,LambdaRank,1.560080789
50%,LambdaRank,1.559875821
50%,LambdaRank,1.544730192
50%,LambdaRank,1.517603941
50%,LambdaRank,1.517431763
50%,LambdaRank,1.509179649
50%,LambdaRank,1.506964593
50%,LambdaRank,1.475155999
50%,LambdaRank,1.458411104
50%,LambdaRank,1.446435584
50%,LambdaRank,1.445737582
50%,LambdaRank,1.422573947
50%,LambdaRank,1.42061714
50%,LambdaRank,1.418238663
50%,LambdaRank,1.41243773
50%,LambdaRank,1.412027773
50%,LambdaRank,1.410540114
50%,LambdaRank,1.405280715
50%,LambdaRank,1.402322795
50%,LambdaRank,1.399359819
50%,LambdaRank,1.398143691
50%,LambdaRank,1.395796123
50%,LambdaRank,1.379143394
50%,LambdaRank,1.356874028
50%,LambdaRank,1.345624886
50%,LambdaRank,1.326987878
50%,LambdaRank,1.301635767
50%,LambdaRank,1.292631313
50%,LambdaRank,1.272705222
50%,LambdaRank,1.267262731
50%,LambdaRank,1.254554718
50%,LambdaRank,1.248163546
50%,LambdaRank,1.225048412
50%,LambdaRank,1.222062323
50%,LambdaRank,1.206991154
50%,LambdaRank,1.205439845
50%,LambdaRank,1.205203729
50%,LambdaRank,1.198465766
50%,LambdaRank,1.193488055
50%,LambdaRank,1.191019947
50%,LambdaRank,1.181462369
50%,LambdaRank,1.173083202
50%,LambdaRank,1.170836598
50%,LambdaRank,1.170465648
50%,LambdaRank,1.157587678
50%,LambdaRank,1.146465997
50%,LambdaRank,1.126690729
50%,LambdaRank,1.117804611
50%,LambdaRank,1.108205446
50%,LambdaRank,1.101479234
50%,LambdaRank,1.100448428
50%,LambdaRank,1.092940067
50%,LambdaRank,1.084496249
50%,LambdaRank,1.083686136
50%,LambdaRank,1.064840023
50%,LambdaRank,1.059004778
50%,LambdaRank,1.054992716
50%,LambdaRank,1.044564543
50%,LambdaRank,1.041614437
50%,LambdaRank,1.025810685
50%,LambdaRank,1.004501845
50%,LambdaRank,1.004494625
50%,LambdaRank,0.997285263
50%,LambdaRank,0.995630761
50%,LambdaRank,0.992956295
50%,LambdaRank,0.979153395
50%,LambdaRank,0.963691538
50%,LambdaRank,0.959035099
50%,LambdaRank,0.957912818
50%,LambdaRank,0.955035547
50%,LambdaRank,0.944089155
50%,LambdaRank,0.939193875
50%,LambdaRank,0.934901907
50%,LambdaRank,0.922613199
50%,LambdaRank,0.914406303
50%,LambdaRank,0.9075697
50%,LambdaRank,0.892797804
50%,LambdaRank,0.874739269
50%,LambdaRank,0.862878116
50%,LambdaRank,0.861829198
50%,LambdaRank,0.852824436
50%,LambdaRank,0.837637989
50%,LambdaRank,0.835840636
50%,LambdaRank,0.832503544
50%,LambdaRank,0.827499
50%,LambdaRank,0.807904193
50%,LambdaRank,0.805781612
50%,LambdaRank,0.788343951
50%,LambdaRank,0.754570878
50%,LambdaRank,0.754405925
50%,LambdaRank,0.74742737
50%,LambdaRank,0.744613572
50%,LambdaRank,0.741868681
50%,LambdaRank,0.740478348
50%,LambdaRank,0.737217346
50%,LambdaRank,0.732058715
50%,LambdaRank,0.725592706
50%,LambdaRank,0.702205783
50%,LambdaRank,0.70183293
50%,LambdaRank,0.696887037
50%,LambdaRank,0.69495555
50%,LambdaRank,0.68573299
50%,LambdaRank,0.681927308
50%,LambdaRank,0.680594539
50%,LambdaRank,0.668239308
50%,LambdaRank,0.666263505
50%,LambdaRank,0.664284572
50%,LambdaRank,0.662835215
50%,LambdaRank,0.648377519
50%,LambdaRank,0.647048712
50%,LambdaRank,0.639672863
50%,LambdaRank,0.628050519
50%,LambdaRank,0.624244361
50%,LambdaRank,0.623216268
50%,LambdaRank,0.615407465
50%,LambdaRank,0.615210311
50%,LambdaRank,0.613269107
50%,LambdaRank,0.603169681
50%,LambdaRank,0.600139941
50%,LambdaRank,0.596733765
50%,LambdaRank,0.589506202
50%,LambdaRank,0.58902297
50%,LambdaRank,0.57096786
50%,LambdaRank,0.570493305
50%,LambdaRank,0.553470897
50%,LambdaRank,0.550065888
50%,LambdaRank,0.531652521
50%,LambdaRank,0.531358298
50%,LambdaRank,0.530008358
50%,LambdaRank,0.527827365
50%,LambdaRank,0.523940692
50%,LambdaRank,0.522515114
50%,LambdaRank,0.519628356
50%,LambdaRank,0.511445739
50%,LambdaRank,0.507746142
50%,LambdaRank,0.505138657
50%,LambdaRank,0.487228855
50%,LambdaRank,0.486078773
50%,LambdaRank,0.481398217
50%,LambdaRank,0.480363449
50%,LambdaRank,0.476759731
50%,LambdaRank,0.475599224
50%,LambdaRank,0.475555272
50%,LambdaRank,0.474094309
50%,LambdaRank,0.473089766
50%,LambdaRank,0.46824385
50%,LambdaRank,0.467059246
50%,LambdaRank,0.45758624
50%,LambdaRank,0.456497212
50%,LambdaRank,0.450236371
50%,LambdaRank,0.448556841
50%,LambdaRank,0.431557371
50%,LambdaRank,0.430873244
50%,LambdaRank,0.429693663
50%,LambdaRank,0.429680277
50%,LambdaRank,0.428383389
50%,LambdaRank,0.427997502
50%,LambdaRank,0.424208101
50%,LambdaRank,0.419927791
50%,LambdaRank,0.407865704
50%,LambdaRank,0.407599159
50%,LambdaRank,0.406598541
50%,LambdaRank,0.404468438
50%,LambdaRank,0.397520536
50%,LambdaRank,0.396341573
50%,LambdaRank,0.395999405
50%,LambdaRank,0.38937197
50%,LambdaRank,0.389301811
50%,LambdaRank,0.38841116
50%,LambdaRank,0.386858631
50%,LambdaRank,0.383295569
50%,LambdaRank,0.374384734
50%,LambdaRank,0.370890829
50%,LambdaRank,0.367794046
50%,LambdaRank,0.366403186
50%,LambdaRank,0.365332828
50%,LambdaRank,0.364008786
50%,LambdaRank,0.359045277
50%,LambdaRank,0.355102878
50%,LambdaRank,0.353850809
50%,LambdaRank,0.347812695
50%,LambdaRank,0.333408011
50%,LambdaRank,0.315153467
50%,LambdaRank,0.314980655
50%,LambdaRank,0.309431651
50%,LambdaRank,0.307268608
50%,LambdaRank,0.295687181
50%,LambdaRank,0.294085955
50%,LambdaRank,0.292632211
50%,LambdaRank,0.289964262
50%,LambdaRank,0.287083037
50%,LambdaRank,0.285313712
50%,LambdaRank,0.282823893
50%,LambdaRank,0.28226179
50%,LambdaRank,0.272264107
50%,LambdaRank,0.271423374
50%,LambdaRank,0.270691729
50%,LambdaRank,0.262489776
50%,LambdaRank,0.262467449
50%,LambdaRank,0.250024016
50%,LambdaRank,0.234666741
50%,LambdaRank,0.226801989
50%,LambdaRank,0.222335992
50%,LambdaRank,0.22148467
50%,LambdaRank,0.216286027
50%,LambdaRank,0.213940147
50%,LambdaRank,0.205555315
50%,LambdaRank,0.179576226
50%,LambdaRank,0.172556908
50%,LambdaRank,0.16964642
50%,LambdaRank,0.169310226
50%,LambdaRank,0.166449146
50%,LambdaRank,0.159700716
50%,LambdaRank,0.152501245
50%,LambdaRank,0.151241773
50%,LambdaRank,0.13989229
50%,LambdaRank,0.139135529
50%,LambdaRank,0.137982848
50%,LambdaRank,0.136799538
50%,LambdaRank,0.1318008
50%,LambdaRank,0.126784474
50%,LambdaRank,0.126016733
50%,LambdaRank,0.123912901
50%,LambdaRank,0.123023648
50%,LambdaRank,0.115221653
50%,LambdaRank,0.114665789
50%,LambdaRank,0.107417358
50%,LambdaRank,0.09949323
50%,LambdaRank,0.098812257
50%,LambdaRank,0.092297153
50%,LambdaRank,0.08968727
50%,LambdaRank,0.07966511
50%,LambdaRank,0.076312662
50%,LambdaRank,0.07541173
50%,LambdaRank,0.068307876
50%,LambdaRank,0.065495384
50%,LambdaRank,0.05614705
50%,LambdaRank,0.053252653
50%,LambdaRank,0.052280561
50%,LambdaRank,0.051068132
50%,LambdaRank,0.039930124
50%,LambdaRank,0.039754228
50%,LambdaRank,0.03324764
50%,LambdaRank,0.02778017
50%,LambdaRank,0.021162517
50%,LambdaRank,0.020423872
50%,LambdaRank,0.019543218
50%,LambdaRank,0.01794019
50%,LambdaRank,0.017282077
50%,LambdaRank,0.016782142
50%,LambdaRank,0.01516954
50%,LambdaRank,0.014884916
50%,LambdaRank,0.009827199
50%,LambdaRank,0.009522965
50%,LambdaRank,0.005339685
50%,LambdaRank,0.005131784
50%,LambdaRank,0.00497782
50%,LambdaRank,0.004356858
50%,LambdaRank,0.004219647
50%,LambdaRank,0.001585061
50%,LambdaRank,-0.002160501
50%,LambdaRank,-0.013227976
50%,LambdaRank,-0.017993624
50%,LambdaRank,-0.020779464
50%,LambdaRank,-0.025943349
50%,LambdaRank,-0.026860394
50%,LambdaRank,-0.027804568
50%,LambdaRank,-0.028118817
50%,LambdaRank,-0.030271899
50%,LambdaRank,-0.032937776
50%,LambdaRank,-0.041228425
50%,LambdaRank,-0.041628932
50%,LambdaRank,-0.043330933
50%,LambdaRank,-0.044592774
50%,LambdaRank,-0.047158233
50%,LambdaRank,-0.047548873
50%,LambdaRank,-0.05154406
50%,LambdaRank,-0.064997826
50%,LambdaRank,-0.073695112
50%,LambdaRank,-0.073727233
50%,LambdaRank,-0.074057718
50%,LambdaRank,-0.084132177
50%,LambdaRank,-0.087638636
50%,LambdaRank,-0.08802655
50%,LambdaRank,-0.090547657
50%,LambdaRank,-0.093875992
50%,LambdaRank,-0.096234045
50%,LambdaRank,-0.098011043
50%,LambdaRank,-0.099386959
50%,LambdaRank,-0.099624977
50%,LambdaRank,-0.103068798
50%,LambdaRank,-0.110601876
50%,LambdaRank,-0.1182275
50%,LambdaRank,-0.120958355
50%,LambdaRank,-0.124459433
50%,LambdaRank,-0.128503519
50%,LambdaRank,-0.129882746
50%,LambdaRank,-0.131264066
50%,LambdaRank,-0.134000744
50%,LambdaRank,-0.135616508
50%,LambdaRank,-0.137391616
50%,LambdaRank,-0.138434759
50%,LambdaRank,-0.140668706
50%,LambdaRank,-0.141238548
50%,LambdaRank,-0.144761229
50%,LambdaRank,-0.145291149
50%,LambdaRank,-0.154085454
50%,LambdaRank,-0.157375629
50%,LambdaRank,-0.163738618
50%,LambdaRank,-0.166178267
50%,LambdaRank,-0.166971718
50%,LambdaRank,-0.170262955
50%,LambdaRank,-0.17147216
50%,LambdaRank,-0.17496436
50%,LambdaRank,-0.177330749
50%,LambdaRank,-0.180139494
50%,LambdaRank,-0.180324489
50%,LambdaRank,-0.183995041
50%,LambdaRank,-0.184021513
50%,LambdaRank,-0.190196513
50%,LambdaRank,-0.190947443
50%,LambdaRank,-0.191423391
50%,LambdaRank,-0.195301042
50%,LambdaRank,-0.20496566
50%,LambdaRank,-0.205616065
50%,LambdaRank,-0.208295778
50%,LambdaRank,-0.209940432
50%,LambdaRank,-0.213499111
50%,LambdaRank,-0.219460401
50%,LambdaRank,-0.230126573
50%,LambdaRank,-0.233316316
50%,LambdaRank,-0.236119137
50%,LambdaRank,-0.256878117
50%,LambdaRank,-0.257475653
50%,LambdaRank,-0.267299047
50%,LambdaRank,-0.273535432
50%,LambdaRank,-0.278928017
50%,LambdaRank,-0.279630078
50%,LambdaRank,-0.284213806
50%,LambdaRank,-0.288300321
50%,LambdaRank,-0.296197419
50%,LambdaRank,-0.306817031
50%,LambdaRank,-0.306956587
50%,LambdaRank,-0.307427851
50%,LambdaRank,-0.315171399
50%,LambdaRank,-0.322320974
50%,LambdaRank,-0.323973648
50%,LambdaRank,-0.32543143
50%,LambdaRank,-0.325467159
50%,LambdaRank,-0.328175026
50%,LambdaRank,-0.329114611
50%,LambdaRank,-0.331049873
50%,LambdaRank,-0.332407656
50%,LambdaRank,-0.334277909
50%,LambdaRank,-0.334473678
50%,LambdaRank,-0.343839313
50%,LambdaRank,-0.346119417
50%,LambdaRank,-0.348465544
50%,LambdaRank,-0.350559342
50%,LambdaRank,-0.351130505
50%,LambdaRank,-0.354587674
50%,LambdaRank,-0.360358999
50%,LambdaRank,-0.363689226
50%,LambdaRank,-0.368368805
50%,LambdaRank,-0.369620865
50%,LambdaRank,-0.377165342
50%,LambdaRank,-0.380486764
50%,LambdaRank,-0.383333914
50%,LambdaRank,-0.387016401
50%,LambdaRank,-0.389727629
50%,LambdaRank,-0.389841885
50%,LambdaRank,-0.392210868
50%,LambdaRank,-0.400744806
50%,LambdaRank,-0.401493799
50%,LambdaRank,-0.408077803
50%,LambdaRank,-0.40960139
50%,LambdaRank,-0.42270277
50%,LambdaRank,-0.423111768
50%,LambdaRank,-0.433758856
50%,LambdaRank,-0.435114306
50%,LambdaRank,-0.446451074
50%,LambdaRank,-0.449381205
50%,LambdaRank,-0.450988952
50%,LambdaRank,-0.480874398
50%,LambdaRank,-0.488885471
50%,LambdaRank,-0.509596748
50%,LambdaRank,-0.510540842
50%,LambdaRank,-0.511898668
50%,LambdaRank,-0.51308099
50%,LambdaRank,-0.524038275
50%,LambdaRank,-0.524966024
50%,LambdaRank,-0.530431239
50%,LambdaRank,-0.558901352
50%,LambdaRank,-0.568303724
50%,LambdaRank,-0.572742764
50%,LambdaRank,-0.593002572
50%,LambdaRank,-0.624348685
50%,LambdaRank,-0.62759528
50%,LambdaRank,-0.646680688
50%,LambdaRank,-0.679659455
50%,LambdaRank,-0.705383969
50%,LambdaRank,-0.708612877
50%,LambdaRank,-0.815156213
60%,LambdaRank,4.13566437
60%,LambdaRank,3.826946115
60%,LambdaRank,3.79318395
60%,LambdaRank,3.416135749
60%,LambdaRank,3.3689408
60%,LambdaRank,3.308581987
60%,LambdaRank,3.304711934
60%,LambdaRank,3.270568814
60%,LambdaRank,3.234066695
60%,LambdaRank,3.216843327
60%,LambdaRank,3.114961041
60%,LambdaRank,2.997160468
60%,LambdaRank,2.905148707
60%,LambdaRank,2.866925869
60%,LambdaRank,2.828713367
60%,LambdaRank,2.762494737
60%,LambdaRank,2.658119612
60%,LambdaRank,2.588010761
60%,LambdaRank,2.563301658
60%,LambdaRank,2.515243796
60%,LambdaRank,2.466847511
60%,LambdaRank,2.418530234
60%,LambdaRank,2.414522654
60%,LambdaRank,2.383749905
60%,LambdaRank,2.377235074
60%,LambdaRank,2.326278418
60%,LambdaRank,2.305904329
60%,LambdaRank,2.297302615
60%,LambdaRank,2.272010761
60%,LambdaRank,2.24402793
60%,LambdaRank,2.226034928
60%,LambdaRank,2.225782145
60%,LambdaRank,2.22225471
60%,LambdaRank,2.191399631
60%,LambdaRank,2.180648101
60%,LambdaRank,2.175863076
60%,LambdaRank,2.160224642
60%,LambdaRank,2.152942847
60%,LambdaRank,2.151353277
60%,LambdaRank,2.125411653
60%,LambdaRank,2.100888102
60%,LambdaRank,2.07893679
60%,LambdaRank,2.065134911
60%,LambdaRank,2.060139284
60%,LambdaRank,2.055351381
60%,LambdaRank,2.028582764
60%,LambdaRank,2.026132955
60%,LambdaRank,2.013719013
60%,LambdaRank,1.997827686
60%,LambdaRank,1.997333816
60%,LambdaRank,1.995347135
60%,LambdaRank,1.987515023
60%,LambdaRank,1.985278146
60%,LambdaRank,1.977008453
60%,LambdaRank,1.972734923
60%,LambdaRank,1.971154643
60%,LambdaRank,1.968839384
60%,LambdaRank,1.963693238
60%,LambdaRank,1.962462892
60%,LambdaRank,1.953509304
60%,LambdaRank,1.94516636
60%,LambdaRank,1.938881
60%,LambdaRank,1.92367502
60%,LambdaRank,1.914528514
60%,LambdaRank,1.91399111
60%,LambdaRank,1.90430791
60%,LambdaRank,1.904077765
60%,LambdaRank,1.897912842
60%,LambdaRank,1.895041419
60%,LambdaRank,1.879972594
60%,LambdaRank,1.879450059
60%,LambdaRank,1.866221625
60%,LambdaRank,1.863695893
60%,LambdaRank,1.863661384
60%,LambdaRank,1.831081225
60%,LambdaRank,1.818911179
60%,LambdaRank,1.809761037
60%,LambdaRank,1.806689272
60%,LambdaRank,1.777388163
60%,LambdaRank,1.77217433
60%,LambdaRank,1.769425485
60%,LambdaRank,1.76900576
60%,LambdaRank,1.757628554
60%,LambdaRank,1.756362397
60%,LambdaRank,1.755235473
60%,LambdaRank,1.750785349
60%,LambdaRank,1.737333738
60%,LambdaRank,1.737135851
60%,LambdaRank,1.735016962
60%,LambdaRank,1.722061419
60%,LambdaRank,1.709233294
60%,LambdaRank,1.705338489
60%,LambdaRank,1.696281366
60%,LambdaRank,1.665152972
60%,LambdaRank,1.659731718
60%,LambdaRank,1.658826503
60%,LambdaRank,1.658393731
60%,LambdaRank,1.653118853
60%,LambdaRank,1.645732186
60%,LambdaRank,1.64271981
60%,LambdaRank,1.637575888
60%,LambdaRank,1.633644915
60%,LambdaRank,1.625763983
60%,LambdaRank,1.618340316
60%,LambdaRank,1.595372554
60%,LambdaRank,1.58105495
60%,LambdaRank,1.570034335
60%,LambdaRank,1.566180625
60%,LambdaRank,1.565321423
60%,LambdaRank,1.556137201
60%,LambdaRank,1.5534531
60%,LambdaRank,1.549373402
60%,LambdaRank,1.547678086
60%,LambdaRank,1.541703318
60%,LambdaRank,1.5284951
60%,LambdaRank,1.522425243
60%,LambdaRank,1.513598465
60%,LambdaRank,1.512722865
60%,LambdaRank,1.507980105
60%,LambdaRank,1.501742063
60%,LambdaRank,1.499966284
60%,LambdaRank,1.492241045
60%,LambdaRank,1.489842996
60%,LambdaRank,1.487529471
60%,LambdaRank,1.48497701
60%,LambdaRank,1.474758102
60%,LambdaRank,1.473610549
60%,LambdaRank,1.457255648
60%,LambdaRank,1.455021209
60%,LambdaRank,1.454887221
60%,LambdaRank,1.445333378
60%,LambdaRank,1.424785814
60%,LambdaRank,1.41695144
60%,LambdaRank,1.410610359
60%,LambdaRank,1.407909862
60%,LambdaRank,1.401431075
60%,LambdaRank,1.393562778
60%,LambdaRank,1.386200444
60%,LambdaRank,1.385131725
60%,LambdaRank,1.377619386
60%,LambdaRank,1.37587318
60%,LambdaRank,1.368631506
60%,LambdaRank,1.362466499
60%,LambdaRank,1.357757078
60%,LambdaRank,1.355698762
60%,LambdaRank,1.351534921
60%,LambdaRank,1.343559637
60%,LambdaRank,1.336513296
60%,LambdaRank,1.315613257
60%,LambdaRank,1.313870209
60%,LambdaRank,1.308807861
60%,LambdaRank,1.304870106
60%,LambdaRank,1.295853247
60%,LambdaRank,1.293558817
60%,LambdaRank,1.26689329
60%,LambdaRank,1.26576361
60%,LambdaRank,1.262686583
60%,LambdaRank,1.253040675
60%,LambdaRank,1.252965616
60%,LambdaRank,1.251510554
60%,LambdaRank,1.238486824
60%,LambdaRank,1.23809286
60%,LambdaRank,1.235239827
60%,LambdaRank,1.212638633
60%,LambdaRank,1.204414758
60%,LambdaRank,1.204100488
60%,LambdaRank,1.199817616
60%,LambdaRank,1.195521673
60%,LambdaRank,1.195290768
60%,LambdaRank,1.189461355
60%,LambdaRank,1.179224065
60%,LambdaRank,1.172481992
60%,LambdaRank,1.169595764
60%,LambdaRank,1.16421546
60%,LambdaRank,1.161113322
60%,LambdaRank,1.158245025
60%,LambdaRank,1.155121276
60%,LambdaRank,1.147727677
60%,LambdaRank,1.147220997
60%,LambdaRank,1.145606252
60%,LambdaRank,1.143694237
60%,LambdaRank,1.142898984
60%,LambdaRank,1.142417554
60%,LambdaRank,1.132574682
60%,LambdaRank,1.129599341
60%,LambdaRank,1.128329978
60%,LambdaRank,1.127364097
60%,LambdaRank,1.126726853
60%,LambdaRank,1.123581873
60%,LambdaRank,1.112371874
60%,LambdaRank,1.103108824
60%,LambdaRank,1.102566271
60%,LambdaRank,1.096705252
60%,LambdaRank,1.048428909
60%,LambdaRank,1.040636622
60%,LambdaRank,1.033920519
60%,LambdaRank,1.023445311
60%,LambdaRank,1.022290219
