stock_code,年份,公司名称,评级日期,WindESG评级,ESG,管理实践得分,争议事件得分,E,S,治理得分,证监会行业,Wind行业
2485,2021,雪松发展,2021/8/1,BB,5.86,3.18,2.68,2.31,2.38,6.71,公共设施管理业,航空货运与物流Ⅲ
2486,2021,上海嘉麟杰,2021/8/1,BBB,6.3,3.3,3,1.52,3.81,7.07,纺织服装、服饰业,纺织品、服装与奢侈品
2487,2021,大金重工,2021/8/1,BB,5.62,2.77,2.85,0.73,4.07,6.84,金属制品业,电气设备
2488,2021,金固股份,2021/8/1,BBB,5.96,3.11,2.86,0.68,5.02,5.47,汽车制造业,汽车零配件
2489,2021,浙江永强,2021/8/1,BB,5.56,2.66,2.9,2.97,1.55,6.66,家具制造业,休闲设备与用品
2490,2021,山东墨龙,2021/7/7,A,7.92,5.5,2.42,6.86,9.25,7.74,专用设备制造业,能源设备与服务
2491,2021,通鼎互联,2021/8/1,BB,5.35,2.59,2.76,2.36,2.67,5.6,电气机械和器材制造业,通信设备Ⅲ
2492,2021,恒基达鑫,2021/8/1,BBB,6.64,3.68,2.96,1.23,6.94,7.09,仓储业,交通基础设施
2493,2021,荣盛石化,2021/4/22,BB,5.87,2.9,2.96,2.93,2.83,6.45,化学纤维制造业,化工
2494,2021,华斯,2021/8/1,BBB,6.4,3.39,3,0.8,5.05,6.71,皮革、毛皮、羽毛及其制品和制鞋业,纺织品、服装与奢侈品
2495,2021,佳隆股份,2021/8/1,BB,5.23,2.26,2.96,0,4.15,4.88,食品制造业,食品
2496,2021,辉丰股份,2021/8/1,BB,5.62,2.83,2.79,2.73,4.31,4.98,化学原料和化学制品制造业,化工
2497,2021,雅化集团,2021/8/1,BB,5.58,2.59,2.99,0,3.76,6.98,化学原料和化学制品制造业,化工
2498,2021,汉缆股份,2021/5/7,A,7.19,4.19,3,3.47,7.25,6.97,电气机械和器材制造业,电气设备
2499,2021,科林环保,2021/8/1,CCC,4.69,2.17,2.52,0,2.44,5.43,电力、热力生产和供应业,独立电力生产商与能源贸易商Ⅲ
2500,2021,山西证券,2021/4/27,BBB,5.99,3.12,2.87,0.73,2.84,7.71,资本市场服务,资本市场
2501,2021,利源股份,2021/8/1,B,4.56,1.8,2.76,1.34,0.91,5.56,有色金属冶炼和压延加工业,金属、非金属与采矿
2502,2021,鼎龙文化,2021/8/1,BBB,5.96,3.23,2.74,0,3.65,7.54,广播、电视、电影和影视录音制作业,软件
2503,2021,搜于特,2021/8/1,BB,4.7,2.51,2.18,0,3.12,5.78,纺织服装、服饰业,纺织品、服装与奢侈品
2504,2021,弘高创意,2021/8/1,B,4.6,1.65,2.95,0.22,2.19,4.31,建筑装饰和其他建筑业,建筑与工程Ⅲ
2505,2021,鹏都农牧,2021/5/6,BBB,6.4,3.62,2.78,0.93,6.8,7.03,批发业,食品
2506,2021,协鑫集成,2021/8/1,BB,5.24,2.53,2.71,2.32,3.44,4.32,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
2507,2021,涪陵榨菜,2021/8/1,BBB,6.22,3.27,2.95,2.05,3.65,7.26,食品制造业,食品
2508,2021,老板电器,2021/5/5,A,7.49,4.72,2.77,3.8,8.64,5.82,电气机械和器材制造业,家庭耐用消费品
2510,2021,天汽模,2021/8/1,BBB,6.11,3.17,2.94,0,4.71,6.29,汽车制造业,汽车零配件
2511,2021,中顺洁柔,2021/5/6,BBB,6.34,3.65,2.69,2.02,3.11,8.37,造纸和纸制品业,家庭用品Ⅲ
