trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len,total_profit
2022/1/13,2022/1/12,4853.031,4853.063,4765.242,4765.919,1425196.53,28879911.7,-0.01644,67,972432.8299
2022/1/14,2022/1/13,4743.912,4764.052,4723.943,4726.732,1468631.26,28182844.85,-0.008222,50,964437.4872
2022/1/17,2022/1/14,4728.76,4775.239,4726.708,4767.276,1152956.91,26378824.17,0.008578,69,972710.432
2022/1/18,2022/1/17,4766.781,4826.3,4747.92,4813.347,1508708.02,28274939.31,0.009664,80,982110.7056
2022/1/19,2022/1/18,4815.811,4828.752,4755.93,4780.378,1339273.6,27553455.75,-0.006849,77,975384.2294
2022/1/20,2022/1/19,4778.262,4845.005,4777.568,4823.509,1649713.15,30434426.8,0.009023,58,984185.1213
2022/1/21,2022/1/20,4808.773,4818.305,4762.564,4779.314,1389525.85,27469915.53,-0.009162,43,975168.0172
2022/1/24,2022/1/21,4753.941,4801.098,4746.448,4786.738,1144638.8,24626159.49,0.001553,53,976682.4531
2022/1/25,2022/1/24,4761.95,4781.391,4678.247,4678.451,1336675.86,25055576.92,-0.022622,79,954587.9427
2022/1/26,2022/1/25,4697.099,4718.995,4648.128,4712.311,1070708.42,22655344.84,0.007237,89,961496.2956
2022/1/27,2022/1/26,4708.099,4708.436,4616.027,4619.877,1212638.04,25053565.48,-0.019615,92,942636.5458
2022/1/28,2022/1/27,4641.814,4660.519,4559.833,4563.772,1264801.12,26396789.18,-0.012144,112,931189.1676
2022/2/7,2022/1/28,4638.575,4672.654,4615.005,4634.09,1448497.2,26603179.4,0.015408,0,945536.9302
2022/2/8,2022/2/7,4626.437,4626.437,4522.471,4608.773,1558307.08,28136487.38,-0.005463,83,940371.462
2022/2/9,2022/2/8,4608.149,4659.461,4595.283,4652.061,1483355.47,27377196.05,0.009393,43,949204.3711
2022/2/10,2022/2/9,4657.211,4657.211,4608.091,4639.863,1515766.66,28722438.81,-0.002622,40,946715.5573
2022/2/11,2022/2/10,4617.874,4662.596,4595.875,4601.395,1559745.84,30793801.67,-0.008291,26,938866.3386
2022/2/14,2022/2/11,4579.42,4593.632,4530.057,4551.688,1436738.94,27573755.35,-0.010803,0,928723.7655
2022/2/15,2022/2/14,4553.811,4601.453,4550.543,4600.103,1150256,24997700.87,0.010637,0,938602.6002
2022/2/16,2022/2/15,4619.846,4643.1,4607.218,4617.989,1072589.55,21019093.1,0.003888,0,942251.8871
2022/2/17,2022/2/16,4616.896,4650.159,4606.952,4629.165,1100146.43,22794624.93,0.00242,32,944532.1367
2022/2/18,2022/2/17,4604.567,4651.342,4598.1,4651.236,1045502.28,19582570.05,0.004768,18,949035.6659
2022/2/21,2022/2/18,4646.052,4646.672,4613.297,4634.314,1125165.12,21503918.23,-0.003638,31,945583.0742
2022/2/22,2022/2/21,4601.918,4602.066,4550.804,4574.153,1233172.37,24687296.07,-0.012982,43,933307.5147
2022/2/23,2022/2/22,4582.006,4625.298,4579.295,4623.047,1229529.16,25905014.62,0.010689,22,943283.6387
