report_id,date,qid_date,stock_code,page,advance_reaction,star_analyst,title_len,num_sentence,avg_sentence_len,sd_sentence_len,num_authors,analyst_coverage,ln_page,ln_title_len,ln_num_sentence,ln_avg_sentence_len,ln_sd_sentence_len,ln_num_authors,ln_analyst_coverage,rm_rf,smb,hml,rmw,cma,broker_size,listed,ln_broker_size,prior_performance_avg,prior_performance_sd,broker_status,real_return,up_down,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,close,pclose,volume,trade_date
121578,2019/1/4,20190104,300347,3,0,1,19,11,98.09090909,47.70259102,3,33,1.098612309,2.944438934,2.397895336,4.585894585,3.864985704,1.386294365,3.526360512,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.559417096,0.339144763,8.664060267,-0.024457,0,0,1,0,0,0,0,39.09,40.07,6218458,20190107
121602,2019/1/4,20190104,300347,3,0,0,31,12,55.08333333,33.20004602,1,33,1.098612309,3.433987141,2.484906673,4.008847237,3.502551317,0.693147182,3.526360512,-0.043711,0.003143,0.009858,0.010455,0.010951,58,0,4.077537537,0.498938465,0.32603221,6.324358962,-0.024457,0,0,1,0,0,0,0,39.09,40.07,6218458,20190107
121649,2019/1/4,20190104,300347,3,0,1,19,9,77.44444444,36.53038647,1,33,1.098612309,2.944438934,2.197224617,4.349560738,3.598144531,0.693147182,3.526360512,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.524198838,0.354629354,8.603370888,-0.024457,0,0,1,0,0,0,0,39.09,40.07,6218458,20190107
121702,2019/1/4,20190104,300347,5,0,1,25,22,66.40909091,47.33983436,3,33,1.609437943,3.218875885,3.091042519,4.19583416,3.857352018,1.386294365,3.526360512,-0.043711,0.003143,0.009858,0.010455,0.010951,136,0,4.919981003,0.545349734,0.345015989,8.521981708,-0.024457,0,0,1,0,0,0,0,39.09,40.07,6218458,20190107
121717,2019/1/6,20190104,300347,5,0,1,25,22,38.27272727,29.07385864,2,38,1.609437943,3.218875885,3.091042519,3.644737482,3.36983943,1.098612309,3.663561583,-0.043711,0.003143,0.009858,0.010455,0.010951,120,1,4.795790672,0.536632364,0.325215513,8.057060682,-0.024457,0,0,1,0,0,0,0,39.09,40.07,6218458,20190107
133796,2019/1/7,20190107,300623,4,0,0,8,31,48.29032258,25.98783034,4,9,1.386294365,2.079441547,3.433987141,3.877231121,3.257628441,1.609437943,2.302585125,-0.043711,0.003143,0.009858,0.010455,0.010951,105,0,4.663439274,0.538736846,0.318701624,6.794586581,0.001987,1,0,0,0,0,1,0,25.21,25.16,2650619,20190108
125085,2019/1/7,20190107,300408,6,0,0,17,20,46.75,23.72735763,2,30,1.791759491,2.833213329,2.995732307,3.844814301,3.166628599,1.098612309,3.433987141,-0.043711,0.003143,0.009858,0.010455,0.010951,82,1,4.418840408,0.527410862,0.339176294,7.928766322,-0.00827,0,0,0,0,0,1,0,15.59,15.72,7868789,20190108
125231,2019/1/7,20190107,300408,4,0,0,13,11,56.90909091,24.54478114,2,30,1.386294365,2.564949274,2.397895336,4.041455269,3.200499296,1.098612309,3.433987141,-0.043711,0.003143,0.009858,0.010455,0.010951,75,0,4.330733299,0.481438638,0.31030629,6.8134446,-0.00827,0,0,0,0,0,1,0,15.59,15.72,7868789,20190108
129176,2019/1/7,20190107,300487,4,0,1,17,15,49.66666667,39.18956777,2,8,1.386294365,2.833213329,2.708050251,3.905333996,3.66841054,1.098612309,2.197224617,-0.043711,0.003143,0.009858,0.010455,0.010951,82,1,4.418840408,0.52399968,0.349554453,8.58485184,-0.013037,0,0,0,0,0,1,0,25.74,26.08,1823350,20190108
129809,2019/1/7,20190107,300498,5,0,0,29,19,36.63157895,32.37967284,1,33,1.609437943,3.367295742,2.944438934,3.600910664,3.477530956,0.693147182,3.526360512,-0.043711,0.003143,0.009858,0.010455,0.010951,82,1,4.418840408,0.527410862,0.339176294,7.928766322,-0.015124,0,0,0,0,1,0,0,27.35,27.77,17795696,20190108
115993,2019/1/8,20190108,300258,3,1,1,20,11,71.63636364,39.90049607,2,43,1.098612309,2.995732307,2.397895336,4.271602631,3.686388731,1.098612309,3.784189701,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.520728135,0.354071749,8.603370888,0.040309,1,0,0,0,0,1,0,12.13,11.66,3178316,20190109
116235,2019/1/8,20190108,300258,3,1,0,18,15,49.93333333,28.096184,1,43,1.098612309,2.890371799,2.708050251,3.910688877,3.335633755,0.693147182,3.784189701,-0.043711,0.003143,0.009858,0.010455,0.010951,36,1,3.610917807,0.53968469,0.345674596,7.928766322,0.040309,1,0,0,0,0,1,0,12.13,11.66,3178316,20190109
129880,2019/1/8,20190108,300498,3,0,0,33,26,36.92307692,22.39835687,2,35,1.098612309,3.496507645,3.258096457,3.608836651,3.10898757,1.098612309,3.583518982,-0.043711,0.003143,0.009858,0.010455,0.010951,32,0,3.496507645,0.439426079,0.362775042,6.133398043,0.007678,1,0,0,0,1,0,0,27.56,27.35,23233189,20190109
121633,2019/1/8,20190108,300347,5,1,0,23,13,88.53846154,48.24714481,2,38,1.609437943,3.135494232,2.564949274,4.483437061,3.876336575,1.098612309,3.663561583,-0.043711,0.003143,0.009858,0.010455,0.010951,110,1,4.709530354,0.549680174,0.320618654,7.68017564,0.002552,1,0,1,0,0,0,0,39.29,39.19,4968703,20190109
120179,2019/1/8,20190108,300319,8,0,1,20,18,75.16666667,50.38104802,2,10,2.079441547,2.995732307,2.890371799,4.31970787,3.91961503,1.098612309,2.397895336,-0.043711,0.003143,0.009858,0.010455,0.010951,101,1,4.62497282,0.523871567,0.340927719,8.451480648,-0.001613,0,0,0,0,0,1,0,6.19,6.2,28750684,20190109
100047,2019/1/8,20190108,300053,10,0,1,27,26,70.03846154,55.8442069,2,6,2.302585125,3.295836926,3.258096457,4.249044418,4.022565842,1.098612309,1.945910096,-0.043711,0.003143,0.009858,0.010455,0.010951,101,1,4.62497282,0.523871567,0.340927719,8.451480648,-0.00344,0,0,0,0,0,1,0,8.69,8.72,9893111,20190109
116933,2019/1/8,20190108,300271,3,0,1,12,16,67.875,32.6704664,1,22,1.098612309,2.484906673,2.77258873,4.21766758,3.486471415,0.693147182,3.135494232,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.559590049,0.338803309,8.664060267,-0.007002,0,0,1,0,0,0,0,15.6,15.71,7460446,20190109
116976,2019/1/8,20190108,300271,4,0,0,22,24,63.5,63.92573817,3,22,1.386294365,3.091042519,3.178053856,4.151040077,4.157721996,1.386294365,3.135494232,-0.043711,0.003143,0.009858,0.010455,0.010951,100,0,4.615120411,0.538913265,0.352164127,8.327242607,-0.007002,0,0,1,0,0,0,0,15.6,15.71,7460446,20190109
134054,2019/1/8,20190108,300628,9,0,1,22,35,60.48571429,43.7011745,1,46,2.197224617,3.091042519,3.555348158,4.102406979,3.777374983,0.693147182,3.850147486,-0.043711,0.003143,0.009858,0.010455,0.010951,101,1,4.62497282,0.523871567,0.340927719,8.451480648,-0.022426,0,0,0,0,0,1,0,76.72,78.48,1286084,20190109
137199,2019/1/8,20190108,300735,7,0,1,20,30,50.3,29.71997084,2,0,1.945910096,2.995732307,3.401197433,3.91800499,3.391819239,1.098612309,0,-0.043711,0.003143,0.009858,0.010455,0.010951,101,1,4.62497282,0.523871567,0.340927719,8.451480648,-0.023256,0,0,0,0,0,1,0,16.8,17.2,9661432,20190109
112739,2019/1/8,20190108,300207,3,0,0,19,15,52.53333333,33.2803579,1,14,1.098612309,2.944438934,2.708050251,3.961447954,3.504967451,0.693147182,2.708050251,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.559590049,0.338803309,8.664060267,-0.040481,0,0,0,0,0,1,0,8.77,9.14,19737212,20190109
101994,2019/1/8,20190108,300073,3,1,0,21,24,47.25,25.60151363,2,42,1.098612309,3.044522524,3.178053856,3.855452538,3.242651463,1.098612309,3.76120019,-0.043711,0.003143,0.009858,0.010455,0.010951,32,0,3.496507645,0.439426079,0.362775042,6.133398043,-0.047786,0,0,0,0,0,1,0,27.1,28.46,18232245,20190109
102066,2019/1/8,20190108,300073,4,1,1,34,14,64.07142857,31.23748729,2,42,1.386294365,3.526360512,2.639057398,4.159998417,3.441618919,1.098612309,3.76120019,-0.043711,0.003143,0.009858,0.010455,0.010951,81,0,4.406719208,0.530447383,0.344667818,7.902117546,-0.047786,0,0,0,0,0,1,0,27.1,28.46,18232245,20190109
102195,2019/1/8,20190108,300073,5,1,0,22,21,79.85714286,35.4001422,3,42,1.609437943,3.091042519,3.044522524,4.380239487,3.566715956,1.386294365,3.76120019,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.514680836,0.333632959,7.563200592,-0.047786,0,0,0,0,0,1,0,27.1,28.46,18232245,20190109
115076,2019/1/8,20190108,300248,3,0,1,24,18,51.77777778,23.49126447,1,1,1.098612309,3.178053856,2.890371799,3.946961164,3.156628609,0.693147182,0.693147182,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.559590049,0.338803309,8.664060267,-0.052696,0,0,1,0,0,0,0,7.73,8.16,20892008,20190109
125584,2019/1/9,20190109,300413,42,0,0,30,11,79.45454545,75.40962518,2,35,3.737669706,3.401197433,2.397895336,4.375185013,4.322935104,1.098612309,3.583518982,-0.043711,0.003143,0.009858,0.010455,0.010951,152,1,5.030437946,0.507043743,0.336009842,7.883446354,0.009526,1,0,1,0,0,0,0,38.15,37.79,2389441,20190110
125262,2019/1/9,20190109,300408,6,0,1,24,23,61.86956522,45.98799876,2,32,1.791759491,3.178053856,3.135494232,4.12502861,3.828380585,1.098612309,3.496507645,-0.043711,0.003143,0.009858,0.010455,0.010951,124,1,4.828313828,0.544015582,0.337798138,7.97074039,0.006369,1,0,0,0,0,1,0,15.8,15.7,6638249,20190110
116868,2019/1/9,20190109,300271,3,0,0,25,16,72.125,59.41787925,1,25,1.098612309,3.218875885,2.77258873,4.278400898,4.084595203,0.693147182,3.258096457,-0.043711,0.003143,0.009858,0.010455,0.010951,29,0,3.401197433,0.530741597,0.316198423,6.43775165,-0.000641,0,0,1,0,0,0,0,15.59,15.6,5589893,20190110
116876,2019/1/9,20190109,300271,4,0,1,18,21,52.23809524,32.82842085,2,25,1.386294365,2.890371799,3.044522524,3.955811977,3.491294622,1.098612309,3.258096457,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.514728214,0.35399891,8.603370888,-0.000641,0,0,1,0,0,0,0,15.59,15.6,5589893,20190110
117004,2019/1/9,20190109,300271,3,0,0,20,12,57.41666667,32.98094989,1,25,1.098612309,2.995732307,2.484906673,4.050334454,3.495930195,0.693147182,3.258096457,-0.043711,0.003143,0.009858,0.010455,0.010951,21,1,3.091042519,0.536122225,0.360670811,7.654443226,-0.000641,0,0,1,0,0,0,0,15.59,15.6,5589893,20190110
127248,2019/1/9,20190109,300450,29,0,1,19,18,61.33333333,46.61425628,2,62,3.367295742,2.944438934,2.890371799,4.116323471,3.841906309,1.098612309,4.143134594,-0.043711,0.003143,0.009858,0.010455,0.010951,136,0,4.919981003,0.545124026,0.344034142,8.521981708,-0.001818,0,0,0,0,0,1,0,27.45,27.5,9209735,20190110
108857,2019/1/9,20190109,300149,33,0,0,30,17,58.05882353,29.12946878,1,1,3.496507645,3.401197433,2.833213329,4.06145668,3.371750355,0.693147182,0.693147182,-0.043711,0.003143,0.009858,0.010455,0.010951,139,0,4.941642284,0.498523264,0.325466931,6.844815479,-0.008655,0,0,1,0,0,0,0,14.89,15.02,1255737,20190110
134420,2019/1/9,20190109,300637,4,0,1,14,13,92.15384615,69.93936512,2,7,1.386294365,2.639057398,2.564949274,4.523459435,4.247628689,1.098612309,2.079441547,-0.043711,0.003143,0.009858,0.010455,0.010951,82,1,4.418840408,0.523232348,0.349726292,8.58485184,-0.013196,0,0,0,0,0,1,0,26.92,27.28,4317083,20190110
101199,2019/1/10,20190110,300066,4,1,1,18,5,58,21.73476478,2,2,1.386294365,2.890371799,1.609437943,4.060442924,3.078912973,1.098612309,1.098612309,-0.043711,0.003143,0.009858,0.010455,0.010951,101,1,4.62497282,0.522970813,0.340801264,8.451480648,0.038567,1,0,0,0,0,1,0,3.77,3.63,27336429,20190111
129395,2019/1/10,20190110,300496,5,1,1,23,15,65.06666667,48.73666199,2,4,1.609437943,3.135494232,2.708050251,4.175412178,3.886431456,1.098612309,1.609437943,-0.043711,0.003143,0.009858,0.010455,0.010951,136,0,4.919981003,0.544173028,0.344110038,8.521981708,0.0102,1,0,1,0,0,0,0,25.75,25.49,10268180,20190111
112620,2019/1/10,20190110,300207,6,0,1,22,23,65.73913043,49.11850567,2,15,1.791759491,3.091042519,3.135494232,4.185694218,3.894235849,1.098612309,2.77258873,-0.043711,0.003143,0.009858,0.010455,0.010951,124,1,4.828313828,0.545538872,0.337178831,7.97074039,0.009164,1,0,0,0,0,1,0,8.81,8.73,6502307,20190111
102325,2019/1/10,20190110,300073,3,0,1,24,17,50.11764706,37.28567357,1,45,1.098612309,3.178053856,2.833213329,3.914373159,3.61860919,0.693147182,3.828641415,-0.043711,0.003143,0.009858,0.010455,0.010951,110,1,4.709530354,0.567801436,0.345374337,8.400434631,-0.000371,0,0,0,0,0,1,0,26.95,26.96,4353370,20190111
136168,2019/1/10,20190110,300685,3,0,0,22,14,56,37.09832495,1,24,1.098612309,3.091042519,2.639057398,4.025351524,3.613571882,0.693147182,3.218875885,-0.043711,0.003143,0.009858,0.010455,0.010951,21,1,3.091042519,0.536627949,0.360148222,7.654443226,-0.001867,0,0,0,0,0,1,0,37.43,37.5,1095212,20190111
134410,2019/1/10,20190110,300637,5,0,0,26,22,53.45454545,35.88203814,3,8,1.609437943,3.258096457,3.091042519,3.978831768,3.580236912,1.386294365,2.197224617,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.506915254,0.332066354,7.563200592,-0.004829,0,0,0,0,0,1,0,26.79,26.92,2575900,20190111
129249,2019/1/10,20190110,300487,5,0,0,27,14,89.14285714,56.51404016,2,8,1.609437943,3.295836926,2.639057398,4.490240097,4.034489155,1.098612309,2.197224617,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.506915254,0.332066354,7.563200592,-0.006319,0,0,0,0,0,1,0,25.16,25.32,1230500,20190111
119964,2019/1/10,20190110,300316,5,0,1,30,14,86.28571429,67.84902207,2,23,1.609437943,3.401197433,2.639057398,4.457664013,4.217285156,1.098612309,3.178053856,-0.043711,0.003143,0.009858,0.010455,0.010951,110,1,4.709530354,0.567801436,0.345374337,8.400434631,-0.009671,0,0,0,0,0,1,0,10.24,10.34,11977398,20190111
96987,2019/1/10,20190110,300017,7,0,1,26,18,71.88888889,73.35370088,2,34,1.945910096,3.258096457,2.890371799,4.275121689,4.295292854,1.098612309,3.555348158,-0.043711,0.003143,0.009858,0.010455,0.010951,101,1,4.62497282,0.522970813,0.340801264,8.451480648,-0.016089,0,0,1,0,0,0,0,7.95,8.08,47952991,20190111
128567,2019/1/10,20190110,300470,5,0,0,22,13,63,34.59435258,2,25,1.609437943,3.091042519,2.564949274,4.143134594,3.543690443,1.098612309,3.258096457,-0.043711,0.003143,0.009858,0.010455,0.010951,124,1,4.828313828,0.545538872,0.337178831,7.97074039,-0.017051,0,0,0,0,0,1,0,21.33,21.7,1028218,20190111
130483,2019/1/10,20190110,300529,4,0,1,26,10,85.3,83.41228926,1,18,1.386294365,3.258096457,2.302585125,4.446174622,4.4237957,0.693147182,2.944438934,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.513293658,0.354545809,8.603370888,-0.017535,0,0,0,0,0,1,0,40.34,41.06,1072669,20190111
134415,2019/1/11,20190111,300637,3,0,0,17,20,46.2,21.14852241,1,9,1.098612309,2.833213329,2.995732307,3.832979679,3.051569939,0.693147182,2.302585125,-0.043711,0.003143,0.009858,0.010455,0.010951,36,1,3.610917807,0.536017884,0.346154098,7.928766322,0.100037,1,0,0,0,0,1,0,29.47,26.79,14327323,20190114
128538,2019/1/11,20190111,300470,3,0,1,21,12,89.33333333,56.67499939,1,26,1.098612309,3.044522524,2.484906673,4.492374897,4.037333012,0.693147182,3.295836926,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.554853815,0.33956691,8.664060267,0.010314,1,0,0,0,0,1,0,21.55,21.33,838007,20190114
126658,2019/1/11,20190111,300438,4,0,0,18,17,76.52941176,41.2369304,2,3,1.386294365,2.890371799,2.833213329,4.337675095,3.719334126,1.098612309,1.386294365,-0.043711,0.003143,0.009858,0.010455,0.010951,100,0,4.615120411,0.538292219,0.351489903,8.327242607,0.001763,1,0,0,0,0,1,0,17.05,17.02,1973381,20190114
138831,2019/1/11,20190111,300760,73,0,0,11,32,54.71875,26.01229802,1,16,4.290459633,2.397895336,3.465735912,4.002206326,3.258569479,0.693147182,2.833213329,-0.043711,0.003143,0.009858,0.010455,0.010951,43,0,3.784189701,0.548000826,0.354215621,7.439559309,-0.007721,0,0,0,0,0,1,0,104.1,104.91,1950428,20190114
136491,2019/1/11,20190111,300699,5,0,0,26,22,66.63636364,42.57778492,1,7,1.609437943,3.258096457,3.091042519,4.199250221,3.751332521,0.693147182,2.079441547,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.504000676,0.332574478,7.563200592,-0.010616,0,0,0,0,0,1,0,37.28,37.68,1526695,20190114
127910,2019/1/11,20190111,300456,8,0,0,18,19,42.10526316,32.44411347,2,11,2.079441547,2.890371799,2.944438934,3.740172863,3.479519129,1.098612309,2.484906673,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.513851638,0.354698862,8.603370888,-0.012146,0,0,0,0,0,1,0,24.4,24.7,3736821,20190114
137645,2019/1/11,20190111,300747,5,0,0,29,20,61.15,33.96214805,2,46,1.609437943,3.367295742,2.995732307,4.113329887,3.52524662,1.098612309,3.850147486,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.504000676,0.332574478,7.563200592,-0.01233,0,0,0,0,0,1,0,130.57,132.2,2040284,20190114
128005,2019/1/13,20190111,300457,3,0,1,30,12,82.91666667,35.87816962,2,21,1.098612309,3.401197433,2.484906673,4.417836189,3.580128908,1.098612309,3.091042519,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.554455136,0.339583313,8.664060267,0.013523,1,0,0,0,0,1,0,27.73,27.36,4001636,20190114
114656,2019/1/13,20190111,300241,3,0,1,24,7,132.4285714,79.70276414,2,1,1.098612309,3.178053856,1.945910096,4.886043549,4.378304482,1.098612309,0.693147182,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.554455136,0.339583313,8.664060267,-0.05303,0,0,0,0,0,1,0,5,5.28,13894432,20190114
126652,2019/1/14,20190114,300437,4,0,1,17,10,76.8,44.74103262,2,1,1.386294365,2.833213329,2.302585125,4.341204643,3.800890923,1.098612309,0.693147182,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.510783499,0.354211705,8.603370888,0.1,1,0,0,0,0,1,0,14.52,13.2,6721211,20190115
133722,2019/1/14,20190114,300623,4,0,0,8,17,42.94117647,21.0139186,4,10,1.386294365,2.079441547,2.833213329,3.75983119,3.045185089,1.609437943,2.397895336,-0.043711,0.003143,0.009858,0.010455,0.010951,105,0,4.663439274,0.537407682,0.319978185,6.794586581,0.027038,1,0,0,0,0,1,0,25.45,24.78,3187818,20190115
120473,2019/1/14,20190114,300327,3,0,0,31,12,69.58333333,50.99748087,1,11,1.098612309,3.433987141,2.484906673,4.242525101,3.931776285,0.693147182,2.484906673,-0.043711,0.003143,0.009858,0.010455,0.010951,21,1,3.091042519,0.535085212,0.359448621,7.654443226,0.013277,1,0,0,0,0,1,0,19.08,18.83,1600787,20190115
136149,2019/1/14,20190114,300685,5,0,1,20,31,50.32258065,28.39285132,1,24,1.609437943,2.995732307,3.433987141,3.918453932,3.346137285,0.693147182,3.218875885,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.504543155,0.333310672,7.563200592,0.010207,1,0,0,0,0,1,0,37.61,37.23,815663,20190115
101518,2019/1/14,20190114,300070,5,0,0,27,13,123.1538462,58.90781084,2,20,1.609437943,3.295836926,2.564949274,4.813434124,4.075973511,1.098612309,3.044522524,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.504543155,0.333310672,7.563200592,-0.033582,0,0,1,0,0,0,0,7.77,8.04,58306573,20190115
101635,2019/1/14,20190114,300070,2,0,0,22,17,57.58823529,54.14909572,1,20,0.693147182,3.091042519,2.833213329,4.053318501,3.99174118,0.693147182,3.044522524,-0.043711,0.003143,0.009858,0.010455,0.010951,32,0,3.496507645,0.447183432,0.36425773,6.133398043,-0.033582,0,0,1,0,0,0,0,7.77,8.04,58306573,20190115
135182,2019/1/15,20190115,300661,5,1,0,35,20,61.75,38.76580323,2,15,1.609437943,3.555348158,2.995732307,4.123094082,3.657538414,1.098612309,2.77258873,-0.043711,0.003143,0.009858,0.010455,0.010951,110,1,4.709530354,0.546430212,0.319303042,7.68017564,0.047744,1,0,0,0,0,1,0,71.98,68.7,1010540,20190116
132516,2019/1/15,20190115,300595,3,0,1,31,15,52.93333333,38.3205196,1,16,1.098612309,3.433987141,2.708050251,3.969033241,3.645985603,0.693147182,2.833213329,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.511568244,0.354189323,8.603370888,0.030423,1,0,0,0,0,1,0,38.95,37.8,2155081,20190116
127990,2019/1/15,20190115,300457,6,0,0,16,18,51.72222222,32.22112067,2,22,1.791759491,2.77258873,2.890371799,3.945887566,3.472622156,1.098612309,3.135494232,-0.043711,0.003143,0.009858,0.010455,0.010951,124,1,4.828313828,0.541127678,0.335711266,7.97074039,0.013343,1,0,0,0,0,1,0,28.86,28.48,4333071,20190116
127994,2019/1/15,20190115,300457,5,0,1,14,14,41.21428571,25.59067512,2,22,1.609437943,2.639057398,2.639057398,3.718785048,3.242228031,1.098612309,3.135494232,-0.043711,0.003143,0.009858,0.010455,0.010951,108,1,4.691348076,0.511568244,0.354189323,8.603370888,0.013343,1,0,0,0,0,1,0,28.86,28.48,4333071,20190116
128061,2019/1/15,20190115,300457,3,0,1,34,13,80.92307692,42.29832064,2,22,1.098612309,3.526360512,2.564949274,4.393498898,3.7447474,1.098612309,3.135494232,-0.043711,0.003143,0.009858,0.010455,0.010951,142,1,4.962844849,0.553512874,0.339778987,8.664060267,0.013343,1,0,0,0,0,1,0,28.86,28.48,4333071,20190116
132188,2019/1/15,20190115,300584,4,1,1,15,11,58.27272727,46.05942981,1,7,1.386294365,2.708050251,2.397895336,4.065134048,3.829932451,0.693147182,2.079441547,-0.043711,0.003143,0.009858,0.010455,0.010951,75,0,4.330733299,0.482156204,0.310135069,6.8134446,0.012064,1,0,0,0,0,1,0,22.65,22.38,1929831,20190116
124603,2019/1/15,20190115,300394,4,0,0,20,11,78.09090909,43.59202293,1,14,1.386294365,2.995732307,2.397895336,4.35787344,3.77487421,0.693147182,2.708050251,-0.043711,0.003143,0.009858,0.010455,0.010951,43,0,3.784189701,0.545768119,0.355597668,7.439559309,0.002968,1,0,0,0,0,1,0,27.03,26.95,4225910,20190116
124622,2019/1/15,20190115,300394,4,0,0,29,16,50.0625,31.62963158,2,14,1.386294365,3.367295742,2.77258873,3.913272142,3.45409441,1.098612309,2.708050251,-0.043711,0.003143,0.009858,0.010455,0.010951,139,0,4.941642284,0.499178816,0.32670466,6.844815479,0.002968,1,0,0,0,0,1,0,27.03,26.95,4225910,20190116
124641,2019/1/15,20190115,300394,3,0,1,18,22,32.77272727,16.04236385,2,14,1.098612309,2.890371799,3.091042519,3.489596605,2.77523303,1.098612309,2.708050251,-0.043711,0.003143,0.009858,0.010455,0.010951,63,1,4.158883095,0.509804249,0.337235463,7.165493475,0.002968,1,0,0,0,0,1,0,27.03,26.95,4225910,20190116
98946,2019/1/15,20190115,300037,4,0,1,32,15,60.4,48.68511066,2,49,1.386294365,3.465735912,2.708050251,4.100989342,3.885373354,1.098612309,3.912023067,-0.043711,0.003143,0.009858,0.010455,0.010951,81,0,4.406719208,0.526996791,0.346976651,7.902117546,0.002072,1,0,0,0,0,1,0,24.18,24.13,3142245,20190116
99059,2019/1/15,20190115,300037,4,0,0,32,12,78.75,63.1283415,2,49,1.386294365,3.465735912,2.484906673,4.366278172,4.145169735,1.098612309,3.912023067,-0.043711,0.003143,0.009858,0.010455,0.010951,82,1,4.418840408,0.531747766,0.339103621,7.928766322,0.002072,1,0,0,0,0,1,0,24.18,24.13,3142245,20190116
101455,2019/1/15,20190115,300070,5,0,0,30,18,43.72222222,22.75913872,2,23,1.609437943,3.401197433,2.890371799,3.777856588,3.12496686,1.098612309,3.178053856,-0.043711,0.003143,0.009858,0.010455,0.010951,46,0,3.850147486,0.558505274,0.299818699,5.837730447,-0.003861,0,0,1,0,0,0,0,7.74,7.77,32789136,20190116
101612,2019/1/15,20190115,300070,3,0,0,15,8,190.125,187.4669554,1,23,1.098612309,2.708050251,2.079441547,5.247681618,5.233602524,0.693147182,3.178053856,-0.043711,0.003143,0.009858,0.010455,0.010951,29,0,3.401197433,0.543930529,0.318013544,6.43775165,-0.003861,0,0,1,0,0,0,0,7.74,7.77,32789136,20190116
121099,2019/1/15,20190115,300338,6,1,0,34,28,42.28571429,28.25629784,1,10,1.791759491,3.526360512,3.33220458,3.744449377,3.341316462,0.693147182,2.397895336,-0.043711,0.003143,0.009858,0.010455,0.010951,120,1,4.795790672,0.529336433,0.325124377,8.057060682,-0.016624,0,0,1,0,0,0,0,7.69,7.82,3125053,20190116
126876,2019/1/15,20190115,300447,3,0,1,23,14,64.5,31.80240332,1,2,1.098612309,3.135494232,2.639057398,4.166665077,3.459541798,0.693147182,1.098612309,-0.043711,0.003143,0.009858,0.010455,0.010951,39,1,3.68887949,0.53801774,0.312677817,6.762729507,-0.01857,0,0,0,0,0,1,0,10.57,10.77,4040851,20190116
98175,2019/1/15,20190115,300031,5,0,1,21,15,88,46.39827583,2,4,1.609437943,3.044522524,2.708050251,4.477336884,3.837262392,1.098612309,1.609437943,-0.043711,0.003143,0.009858,0.010455,0.010951,139,0,4.941642284,0.499178816,0.32670466,6.844815479,-0.018824,0,0,1,0,0,0,0,12.51,12.75,1567794,20190116
106935,2019/1/15,20190115,300136,6,1,1,32,15,80.26666667,36.95486737,1,28,1.791759491,3.465735912,2.708050251,4.385354519,3.609697342,0.693147182,3.367295742,-0.043711,0.003143,0.009858,0.010455,0.010951,120,1,4.795790672,0.529336433,0.325124377,8.057060682,-0.028046,0,0,0,0,0,1,0,20.1,20.68,40683466,20190116
118451,2019/1/16,20190116,300294,29,0,1,24,26,53.84615385,31.07892225,2,7,3.367295742,3.178053856,3.258096457,3.986130953,3.436529875,1.098612309,2.079441547,-0.043711,0.003143,0.009858,0.010455,0.010951,75,1,4.330733299,0.507273614,0.332848874,7.563200592,0.002268,1,0,0,0,0,1,0,26.51,26.45,926798,20190117
134448,2019/1/16,20190116,300638,3,0,0,27,11,75.81818182,52.94906331,1,7,1.098612309,3.295836926,2.397895336,4.328338146,3.969330311,0.693147182,2.079441547,-0.043711,0.003143,0.009858,0.010455,0.010951,21,1,3.091042519,0.536191945,0.35992698,7.654443226,-0.002456,0,0,0,0,0,1,0,28.43,28.5,2094832,20190117
100417,2019/1/16,20190116,300057,5,0,0,17,18,61.38888889,38.92319915,1,5,1.609437943,2.833213329,2.890371799,4.117228985,3.661590338,0.693147182,1.791759491,-0.043711,0.003143,0.009858,0.010455,0.010951,139,0,4.941642284,0.497227902,0.325947777,6.844815479,-0.003063,0,0,0,0,0,1,0,6.51,6.53,1179300,20190117
