stock_code,qid_date,real_return,close,pclose,volume,real_date
300957,20210701,-0.069714,260.48,280,3132991,20210702
688188,20210701,-0.072893,407,439,947498,20210702
688580,20210701,-0.080291,165.52,179.97,952473,20210702
688363,20210702,0.095199,305.9,279.31,4823604,20210705
688363,20210702,0.095199,305.9,279.31,4823604,20210705
688363,20210702,0.095199,305.9,279.31,4823604,20210705
688363,20210702,0.095199,305.9,279.31,4823604,20210705
688188,20210702,0.078526,438.96,407,722381,20210705
688012,20210702,0.073927,162.7,151.5,21415885,20210705
300829,20210702,0.047511,69.45,66.3,4798168,20210705
688268,20210702,0.047255,75.35,71.95,1783693,20210705
688116,20210702,0.039652,131.62,126.6,3715349,20210705
688388,20210702,0.017083,101.81,100.1,12213071,20210705
688036,20210702,0.01357,194.2,191.6,4103010,20210705
688036,20210702,0.01357,194.2,191.6,4103010,20210705
688036,20210702,0.01357,194.2,191.6,4103010,20210705
688036,20210702,0.01357,194.2,191.6,4103010,20210705
300751,20210702,0.00394,435.68,433.97,1026657,20210705
300751,20210702,0.00394,435.68,433.97,1026657,20210705
300751,20210702,0.00394,435.68,433.97,1026657,20210705
300751,20210702,0.00394,435.68,433.97,1026657,20210705
688357,20210702,-0.007143,139,140,1390004,20210705
688186,20210702,-0.02153,38.63,39.48,5017229,20210705
300568,20210702,-0.026615,40.23,41.33,32335943,20210705
688699,20210702,-0.080182,353.9,384.75,5305154,20210705
688363,20210702,0.095199,305.9,279.31,4823604,20210705
688363,20210702,0.095199,305.9,279.31,4823604,20210705
688363,20210702,0.095199,305.9,279.31,4823604,20210705
688363,20210702,0.095199,305.9,279.31,4823604,20210705
300982,20210702,0.088934,64.16,58.92,5484320,20210705
688188,20210702,0.078526,438.96,407,722381,20210705
300973,20210702,0.053278,153.61,145.84,1051027,20210705
688208,20210702,0.05237,91.03,86.5,2795454,20210705
688208,20210702,0.05237,91.03,86.5,2795454,20210705
300661,20210702,0.027794,239.99,233.5,4143643,20210705
300623,20210702,0.015764,34.15,33.62,32909703,20210705
300146,20210702,-0.011525,29.16,29.5,22838677,20210705
300677,20210702,-0.025958,115.95,119.04,14927557,20210705
688368,20210705,0.125326,452.73,402.31,1732207,20210706
688368,20210705,0.125326,452.73,402.31,1732207,20210706
300628,20210705,0.053086,85.3,81,4626537,20210706
300260,20210705,0.028443,20.61,20.04,7174158,20210706
688777,20210705,0.016534,102.06,100.4,2824073,20210706
688777,20210705,0.016534,102.06,100.4,2824073,20210706
688777,20210705,0.016534,102.06,100.4,2824073,20210706
688006,20210705,0.016303,88.52,87.1,3818469,20210706
688208,20210705,0.012853,92.2,91.03,3047997,20210706
300059,20210705,0.008051,30.05,29.81,213020212,20210706
300415,20210705,0.007674,21.01,20.85,15585160,20210706
300415,20210705,0.007674,21.01,20.85,15585160,20210706
688012,20210705,-0.009342,161.18,162.7,13197354,20210706
688012,20210705,-0.009342,161.18,162.7,13197354,20210706
300671,20210705,-0.012011,142.3,144.03,20343892,20210706
300671,20210705,-0.012011,142.3,144.03,20343892,20210706
300829,20210705,-0.017279,68.25,69.45,3441382,20210706
300413,20210705,-0.019608,60,61.2,12084969,20210706
688575,20210705,-0.033732,40.39,41.8,1899775,20210706
688188,20210705,-0.034103,423.99,438.96,529868,20210706
688359,20210705,-0.036255,42,43.58,3517303,20210706
300751,20210705,-0.040925,417.85,435.68,1352822,20210706
300751,20210705,-0.040925,417.85,435.68,1352822,20210706
688696,20210705,-0.047557,788.88,828.27,604028,20210706
688363,20210705,-0.061785,287,305.9,5868876,20210706
688363,20210705,-0.061785,287,305.9,5868876,20210706
688363,20210705,-0.061785,287,305.9,5868876,20210706
300171,20210706,0.165195,46.2,39.65,18257533,20210707
300142,20210706,0.084265,61.12,56.37,48457060,20210707
300751,20210706,0.070193,447.18,417.85,1622473,20210707
300751,20210706,0.070193,447.18,417.85,1622473,20210707
300887,20210706,0.037149,92.41,89.1,2028193,20210707
300628,20210706,0.031419,87.98,85.3,3469316,20210707
688036,20210706,0.023794,198.36,193.75,3169763,20210707
688036,20210706,0.023794,198.36,193.75,3169763,20210707
300655,20210706,0.019608,35.88,35.19,22761246,20210707
300655,20210706,0.019608,35.88,35.19,22761246,20210707
688183,20210706,0.014745,15.14,14.92,9801369,20210707
300058,20210706,0.001664,6.02,6.01,20595099,20210707
688208,20210706,-0.011714,91.12,92.2,2676121,20210707
688208,20210706,-0.011714,91.12,92.2,2676121,20210707
300271,20210706,-0.015354,19.88,20.19,27984659,20210707
688777,20210706,-0.021556,99.86,102.06,1388376,20210707
300379,20210707,0.162763,29.79,25.62,59829691,20210708
688122,20210707,0.107921,68.68,61.99,17760490,20210708
688012,20210707,0.075436,177.49,165.04,18515548,20210708
300474,20210707,0.057996,90.3,85.35,8153507,20210708
688386,20210707,0.055276,63,59.7,1713198,20210708
300655,20210707,0.042085,37.39,35.88,28065814,20210708
300655,20210707,0.042085,37.39,35.88,28065814,20210708
688161,20210707,0.038011,94.76,91.29,7119626,20210708
688161,20210707,0.038011,94.76,91.29,7119626,20210708
688188,20210707,0.030985,443.54,430.21,588645,20210708
300171,20210707,0.028139,47.5,46.2,14859664,20210708
300171,20210707,0.028139,47.5,46.2,14859664,20210708
300059,20210707,0.023622,31.2,30.48,339963303,20210708
300196,20210707,0.022337,17.85,17.46,6116538,20210708
300196,20210707,0.022337,17.85,17.46,6116538,20210708
688005,20210707,0.01293,143.36,141.53,13211786,20210708
688005,20210707,0.01293,143.36,141.53,13211786,20210708
688005,20210707,0.01293,143.36,141.53,13211786,20210708
688036,20210707,0.011293,200.6,198.36,4258845,20210708
688268,20210707,0.009662,78.37,77.62,2506594,20210708
688777,20210707,-0.002804,99.58,99.86,1532163,20210708
300751,20210707,-0.004025,445.38,447.18,1380378,20210708
300073,20210707,-0.023591,69.12,70.79,37275117,20210708
300755,20210707,-0.026581,37.72,38.75,3909545,20210708
300755,20210707,-0.026581,37.72,38.75,3909545,20210708
301009,20210707,-0.061893,30.92,32.96,8374979,20210708
300354,20210708,0.199816,26.12,21.77,13060936,20210709
300623,20210708,0.03478,36,34.79,35453314,20210709
300294,20210708,0.031115,38.11,36.96,12610940,20210709
300294,20210708,0.031115,38.11,36.96,12610940,20210709
300073,20210708,0.016204,70.24,69.12,35556263,20210709
688100,20210708,0.006054,26.59,26.43,1547714,20210709
300196,20210708,-0.005042,17.76,17.85,4313407,20210709
688005,20210708,-0.007813,142.24,143.36,8998935,20210709
688005,20210708,-0.007813,142.24,143.36,8998935,20210709
300696,20210708,-0.013842,44.17,44.79,6466431,20210709
300740,20210708,-0.023136,19,19.45,4043739,20210709
300458,20210708,-0.02593,86.4,88.7,18817215,20210709
300458,20210708,-0.02593,86.4,88.7,18817215,20210709
300458,20210708,-0.02593,86.4,88.7,18817215,20210709
688368,20210708,-0.035034,476.5,493.8,636479,20210709
688036,20210708,-0.04008,192.56,200.6,3852582,20210709
300502,20210709,0.131473,36.49,32.25,43172099,20210712
300502,20210709,0.131473,36.49,32.25,43172099,20210712
300379,20210709,0.065547,32.35,30.36,62965443,20210712
300458,20210709,0.063657,91.9,86.4,23240209,20210712
300316,20210709,0.055975,53.2,50.38,22542570,20210712
300316,20210709,0.055975,53.2,50.38,22542570,20210712
300316,20210709,0.055975,53.2,50.38,22542570,20210712
300316,20210709,0.055975,53.2,50.38,22542570,20210712
300316,20210709,0.055975,53.2,50.38,22542570,20210712
300316,20210709,0.055975,53.2,50.38,22542570,20210712
300196,20210709,0.043919,18.54,17.76,9382265,20210712
688598,20210709,0.024821,286.95,280,1283160,20210712
688568,20210709,0.003297,63.9,63.69,1099131,20210712
688122,20210709,0.001792,67.1,66.98,8138858,20210712
688122,20210709,0.001792,67.1,66.98,8138858,20210712
300755,20210709,0.001061,37.73,37.69,3234420,20210712
688300,20210709,-0.004491,66.5,66.8,942083,20210712
300623,20210709,-0.006667,35.76,36,33335268,20210712
300887,20210709,-0.052684,75.88,80.1,4254801,20210712
300188,20210709,0.200113,21.29,17.74,66853303,20210712
300188,20210709,0.200113,21.29,17.74,66853303,20210712
300037,20210709,0.160071,136.32,117.51,13946197,20210712
300363,20210709,0.151751,88.8,77.1,13196571,20210712
300502,20210709,0.131473,36.49,32.25,43172099,20210712
300012,20210709,0.070107,30.07,28.1,34083951,20210712
300458,20210709,0.063657,91.9,86.4,23240209,20210712
300059,20210709,0.047634,32.99,31.49,450854989,20210712
300059,20210709,0.047634,32.99,31.49,450854989,20210712
300671,20210709,0.021763,151.65,148.42,17258315,20210712
300218,20210709,-0.005268,20.77,20.88,13388014,20210712
300887,20210709,-0.052684,75.88,80.1,4254801,20210712
688789,20210712,0.147478,210,183.01,2662549,20210713
300073,20210712,0.072334,80.35,74.93,39727947,20210713
300915,20210712,0.069825,60.98,57,3129687,20210713
688202,20210712,0.054718,479.77,454.88,812709,20210713
300012,20210712,0.028932,30.94,30.07,21560457,20210713
300012,20210712,0.028932,30.94,30.07,21560457,20210713
300502,20210712,0.027131,37.48,36.49,34129364,20210713
300682,20210712,0.020339,18.06,17.7,6490027,20210713
300682,20210712,0.020339,18.06,17.7,6490027,20210713
300682,20210712,0.020339,18.06,17.7,6490027,20210713
300587,20210712,0.018377,13.3,13.06,13765077,20210713
688305,20210712,0.017901,106.9,105.02,3907718,20210713
300363,20210712,0.017455,90.35,88.8,5963053,20210713
300363,20210712,0.017455,90.35,88.8,5963053,20210713
300363,20210712,0.017455,90.35,88.8,5963053,20210713
300363,20210712,0.017455,90.35,88.8,5963053,20210713
688180,20210712,0.013161,75.44,74.46,1946338,20210713
300034,20210712,0.012926,36.83,36.36,11004603,20210713
300037,20210712,0.012324,138,136.32,8268772,20210713
300037,20210712,0.012324,138,136.32,8268772,20210713
688155,20210712,0.012251,137.98,136.31,1744942,20210713
688567,20210712,0.010109,39.97,39.57,12448200,20210713
300251,20210712,0.009625,10.49,10.39,35704032,20210713
300251,20210712,0.009625,10.49,10.39,35704032,20210713
300979,20210712,0.008099,105.8,104.95,1934216,20210713
300624,20210712,-0.006552,57.62,58,4141965,20210713
300416,20210712,-0.007587,26.16,26.36,4559937,20210713
688311,20210712,-0.007937,75,75.6,1006388,20210713
300014,20210712,-0.014575,127.11,128.99,37712287,20210713
300014,20210712,-0.014575,127.11,128.99,37712287,20210713
300014,20210712,-0.014575,127.11,128.99,37712287,20210713
300188,20210712,-0.019728,20.87,21.29,69918659,20210713
300059,20210712,-0.020309,32.32,32.99,216741154,20210713
300059,20210712,-0.020309,32.32,32.99,216741154,20210713
300059,20210712,-0.020309,32.32,32.99,216741154,20210713
300059,20210712,-0.020309,32.32,32.99,216741154,20210713
300059,20210712,-0.020309,32.32,32.99,216741154,20210713
688519,20210712,-0.026153,40.96,42.06,2563678,20210713
300782,20210712,-0.12873,419.9,481.94,15442300,20210713
300638,20210713,0.082626,53.59,49.5,17798622,20210714
300638,20210713,0.082626,53.59,49.5,17798622,20210714
300638,20210713,0.082626,53.59,49.5,17798622,20210714
300782,20210713,0.026006,430.82,419.9,6806382,20210714
300782,20210713,0.026006,430.82,419.9,6806382,20210714
300782,20210713,0.026006,430.82,419.9,6806382,20210714
688499,20210713,0.012265,241,238.08,3198319,20210714
688499,20210713,0.012265,241,238.08,3198319,20210714
300662,20210713,0.007359,62.97,62.51,1396529,20210714
300662,20210713,0.007359,62.97,62.51,1396529,20210714
300662,20210713,0.007359,62.97,62.51,1396529,20210714
688016,20210713,0.005129,389.99,388,990252,20210714
688185,20210713,0.003113,673.38,671.29,826752,20210714
300379,20210713,0.002755,32.76,32.67,38567459,20210714
300616,20210713,-0.009173,78.85,79.58,599129,20210714
300363,20210713,-0.013835,89.1,90.35,6226237,20210714
300083,20210713,-0.016637,11.23,11.42,54891860,20210714
300083,20210713,-0.016637,11.23,11.42,54891860,20210714
688089,20210713,-0.020061,47.87,48.85,1005430,20210714
300687,20210713,-0.02256,21.23,21.72,8857166,20210714
300776,20210713,-0.02446,162.72,166.8,531438,20210714
300496,20210713,-0.024766,146.88,150.61,7017532,20210714
300496,20210713,-0.024766,146.88,150.61,7017532,20210714
300496,20210713,-0.024766,146.88,150.61,7017532,20210714
300496,20210713,-0.024766,146.88,150.61,7017532,20210714
300496,20210713,-0.024766,146.88,150.61,7017532,20210714
688777,20210713,-0.028473,98.95,101.85,1306257,20210714
688686,20210713,-0.030714,349.67,360.75,776350,20210714
688686,20210713,-0.030714,349.67,360.75,776350,20210714
300073,20210713,-0.052894,76.1,80.35,29602302,20210714
300073,20210713,-0.052894,76.1,80.35,29602302,20210714
300073,20210713,-0.052894,76.1,80.35,29602302,20210714
300073,20210713,-0.052894,76.1,80.35,29602302,20210714
300699,20210713,-0.055646,69.41,73.5,9179066,20210714
300699,20210713,-0.055646,69.41,73.5,9179066,20210714
300672,20210714,0.060844,120.48,113.57,7206299,20210715
300233,20210714,0.055613,41,38.84,21951142,20210715
300059,20210714,0.029238,33.09,32.15,262881617,20210715
300347,20210714,0.013974,181.4,178.9,4466641,20210715
688005,20210714,0.0075,137.02,136,8858315,20210715
300408,20210714,0.007466,47.23,46.88,16925698,20210715
300408,20210714,0.007466,47.23,46.88,16925698,20210715
300009,20210714,0.004416,15.92,15.85,24433635,20210715
300009,20210714,0.004416,15.92,15.85,24433635,20210715
300009,20210714,0.004416,15.92,15.85,24433635,20210715
300009,20210714,0.004416,15.92,15.85,24433635,20210715
300012,20210714,0.001974,30.45,30.39,10096429,20210715
300012,20210714,0.001974,30.45,30.39,10096429,20210715
300919,20210714,0.001297,146.66,146.47,2272754,20210715
300782,20210714,0.000418,431,430.82,4745170,20210715
300782,20210714,0.000418,431,430.82,4745170,20210715
688686,20210714,-0.007636,347,349.67,707500,20210715
688686,20210714,-0.007636,347,349.67,707500,20210715
300496,20210714,-0.015114,144.66,146.88,6277875,20210715
300496,20210714,-0.015114,144.66,146.88,6277875,20210715
300496,20210714,-0.015114,144.66,146.88,6277875,20210715
300638,20210714,-0.019966,52.52,53.59,10320280,20210715
300638,20210714,-0.019966,52.52,53.59,10320280,20210715
300873,20210714,-0.03325,42.45,43.91,1354023,20210715
300887,20210714,-0.034016,80.65,83.49,2310363,20210715
300829,20210714,-0.046337,60.92,63.88,5228447,20210715
300566,20210714,-0.048606,26.62,27.98,4687263,20210715
300679,20210714,-0.0553,34.85,36.89,12945837,20210715
300977,20210714,-0.065385,72.9,78,1775639,20210715
300582,20210715,0.103297,30.12,27.3,31159025,20210716
688059,20210715,0.084204,180.52,166.5,645690,20210716
688408,20210715,0.025166,231.79,226.1,771270,20210716
688599,20210715,0.02338,36.33,35.5,32102800,20210716
688599,20210715,0.02338,36.33,35.5,32102800,20210716
300218,20210715,0.019212,20.69,20.3,6606464,20210716
300416,20210715,0.014604,25.01,24.65,5666110,20210716
300699,20210715,0.011807,70.27,69.45,9263237,20210716
300661,20210715,0.00987,245.56,243.16,2651730,20210716
300661,20210715,0.00987,245.56,243.16,2651730,20210716
300098,20210715,0.009862,5.12,5.07,53185915,20210716
688608,20210715,0.005818,276.6,275,1367497,20210716
688608,20210715,0.005818,276.6,275,1367497,20210716
688608,20210715,0.005818,276.6,275,1367497,20210716
300628,20210715,-0.000104,96,96.01,4145242,20210716
300628,20210715,-0.000104,96,96.01,4145242,20210716
300628,20210715,-0.000104,96,96.01,4145242,20210716
300628,20210715,-0.000104,96,96.01,4145242,20210716
688793,20210715,-0.001052,171,171.18,5697793,20210716
300369,20210715,-0.00366,21.78,21.86,31150068,20210716
300059,20210715,-0.01783,32.5,33.09,236598844,20210716
300408,20210715,-0.019903,46.29,47.23,12214457,20210716
688099,20210715,-0.021506,96,98.11,3119691,20210716
688339,20210715,-0.036239,278.98,289.47,333942,20210716
300014,20210715,-0.042913,121.55,127,26276799,20210716
688305,20210715,-0.058545,103.56,110,2679022,20210716
300661,20210716,0.064017,261.28,245.56,3625461,20210719
300132,20210716,0.054545,20.3,19.25,8758731,20210719
301015,20210716,0.04274,34.4,32.99,9477944,20210719
300136,20210716,0.041844,31.87,30.59,32717735,20210719
300357,20210716,0.036479,73.59,71,6943649,20210719
300357,20210716,0.036479,73.59,71,6943649,20210719
688518,20210716,0.03617,24.35,23.5,9495495,20210719
688696,20210716,0.03142,637.82,618.39,713389,20210719
300785,20210716,0.029613,90.4,87.8,482546,20210719
300785,20210716,0.029613,90.4,87.8,482546,20210719
300894,20210716,0.02645,76.45,74.48,1530383,20210719
300369,20210716,0.02112,22.24,21.78,38889093,20210719
300308,20210716,0.018649,33.32,32.71,10868115,20210719
300348,20210716,0.006127,16.42,16.32,7284208,20210719
300777,20210716,0.004502,49.09,48.87,11286931,20210719
300673,20210716,0.004337,20.84,20.75,4711688,20210719
300783,20210716,0.001341,44.8,44.74,4390687,20210719
300783,20210716,0.001341,44.8,44.74,4390687,20210719
300783,20210716,0.001341,44.8,44.74,4390687,20210719
688095,20210716,-0.001183,219.54,219.8,198154,20210719
688128,20210716,-0.004139,28.87,28.99,8990564,20210719
300007,20210716,-0.012019,20.55,20.8,20830888,20210719
688007,20210716,-0.012599,36.05,36.51,3177755,20210719
688001,20210716,-0.01968,37.36,38.11,1586713,20210719
300628,20210716,-0.020938,93.99,96,2904809,20210719
300841,20210716,-0.027087,238.5,245.14,920370,20210719
300841,20210716,-0.027087,238.5,245.14,920370,20210719
300168,20210716,-0.030561,13.64,14.07,14166895,20210719
688408,20210716,-0.036887,223.24,231.79,1145561,20210719
300767,20210716,-0.043103,83.25,87,4388304,20210719
300568,20210716,-0.053769,38.54,40.73,35000964,20210719
300806,20210716,0.166667,59.5,51,8605761,20210719
300806,20210716,0.166667,59.5,51,8605761,20210719
300661,20210716,0.064017,261.28,245.56,3625461,20210719
300059,20210716,0.002462,32.58,32.5,151134021,20210719
300059,20210716,0.002462,32.58,32.5,151134021,20210719
688087,20210716,-0.06422,102,109,2827805,20210719
688793,20210716,-0.181345,139.99,171,3147461,20210719
688793,20210719,0.095293,153.33,139.99,2414939,20210720
300751,20210719,0.061735,524.03,493.56,2008614,20210720
688186,20210719,0.050334,40.9,38.94,4500032,20210720
300218,20210719,0.049261,21.3,20.3,11545360,20210720
300783,20210719,0.043527,46.75,44.8,4466501,20210720
300783,20210719,0.043527,46.75,44.8,4466501,20210720
300758,20210719,0.036953,27.5,26.52,10444724,20210720
688221,20210719,0.027013,19.39,18.88,3157889,20210720
300871,20210719,0.024716,36.07,35.2,1910826,20210720
300792,20210719,0.02123,46.66,45.69,1623741,20210720
688601,20210719,0.014297,146.86,144.79,891202,20210720
688319,20210719,0.009555,36.98,36.63,1391453,20210720
688076,20210719,0.002109,57.02,56.9,1560376,20210720
300628,20210719,-0.000532,93.94,93.99,2344690,20210720
300133,20210719,-0.008143,6.09,6.14,9982642,20210720
300861,20210719,-0.010579,76.69,77.51,1171514,20210720
300759,20210719,-0.018475,199.76,203.52,4659337,20210720
300759,20210719,-0.018475,199.76,203.52,4659337,20210720
300759,20210719,-0.018475,199.76,203.52,4659337,20210720
300168,20210719,-0.019062,13.38,13.64,9740796,20210720
688667,20210719,-0.025559,91.5,93.9,528528,20210720
300785,20210719,-0.02865,87.81,90.4,393688,20210720
300824,20210719,-0.032218,23.13,23.9,1185800,20210720
688233,20210720,0.08641,53.56,49.3,5278953,20210721
300737,20210720,0.054175,16.54,15.69,19923966,20210721
688363,20210720,0.046667,304.58,291,2578574,20210721
688690,20210720,0.042054,112,107.48,2778680,20210721
688016,20210720,0.039714,355,341.44,1402186,20210721
300738,20210720,0.039703,23.83,22.92,10245564,20210721
300379,20210720,0.033224,31.41,30.4,27228657,20210721
688789,20210720,0.007016,244,242.3,892902,20210721
688678,20210720,0.005362,22.5,22.38,1779631,20210721
300770,20210720,0.002624,53.5,53.36,5112398,20210721
300007,20210720,-0.009914,21.97,22.19,20800502,20210721
688180,20210720,-0.010127,62.56,63.2,5817405,20210721
300357,20210720,-0.010879,70.92,71.7,5455501,20210721
688699,20210720,-0.019899,330,336.7,2342972,20210721
300432,20210721,0.2,28.86,24.05,69872928,20210722
688037,20210721,0.144498,273.97,239.38,3843820,20210722
300587,20210721,0.094899,18.46,16.86,65563806,20210722
688699,20210721,0.093909,360.99,330,2734308,20210722
300564,20210721,0.024804,23.55,22.98,5189229,20210722
300477,20210721,0.021958,11.17,10.93,109094386,20210722
300136,20210721,-0.001527,26.16,26.2,37593706,20210722
300759,20210721,-0.009342,203.6,205.52,4039877,20210722
300354,20210721,-0.019817,32.15,32.8,7944011,20210722
688078,20210721,-0.026304,42.2,43.34,1432907,20210722
688239,20210722,0.2,51.78,43.15,8289016,20210723
300855,20210722,0.089901,44.25,40.6,6704760,20210723
300738,20210722,0.086498,25.75,23.7,19899813,20210723
688680,20210722,0.049505,265,252.5,1718605,20210723
300590,20210722,0.03726,27.56,26.57,38172191,20210723
300590,20210722,0.03726,27.56,26.57,38172191,20210723
300590,20210722,0.03726,27.56,26.57,38172191,20210723
688087,20210722,0.015513,108.67,107.01,2686603,20210723
300241,20210722,0.011045,11.9,11.77,138555471,20210723
688186,20210722,0.007099,41.14,40.85,5500301,20210723
688667,20210722,0.006144,112.99,112.3,2123555,20210723
300577,20210722,-0.01126,18.44,18.65,1336119,20210723
300136,20210722,-0.027905,25.43,26.16,35903477,20210723
300136,20210722,-0.027905,25.43,26.16,35903477,20210723
300416,20210722,-0.030398,24.88,25.66,4407865,20210723
300792,20210722,-0.032672,46.78,48.36,1989290,20210723
688613,20210722,-0.05814,81,86,1752895,20210723
300207,20210722,-0.06441,31.23,33.38,66669591,20210723
300218,20210722,-0.069821,20.25,21.77,12888630,20210723
300223,20210723,0.124208,165,146.77,15624858,20210726
688012,20210723,0.080491,212.9,197.04,18134701,20210726
300977,20210723,0.077929,84.1,78.02,2240999,20210726
688113,20210723,0.056705,71,67.19,1305252,20210726
688099,20210723,0.021201,131.5,128.77,7140341,20210726
688099,20210723,0.021201,131.5,128.77,7140341,20210726
688099,20210723,0.021201,131.5,128.77,7140341,20210726
300590,20210723,0.008708,27.8,27.56,23496565,20210726
300450,20210723,-0.021478,64.24,65.65,22833206,20210726
688308,20210723,-0.031094,75.72,78.15,639642,20210726
688699,20210723,-0.031469,360.4,372.11,2251244,20210726
300132,20210723,-0.034667,18.1,18.75,16021704,20210726
300132,20210723,-0.034667,18.1,18.75,16021704,20210726
300363,20210723,-0.037632,80.3,83.44,8024114,20210726
300888,20210723,-0.039929,86.56,90.16,3125381,20210726
300888,20210723,-0.039929,86.56,90.16,3125381,20210726
300888,20210723,-0.039929,86.56,90.16,3125381,20210726
688508,20210723,0.2,138.66,115.55,8693134,20210726
688303,20210723,0.136364,71,62.48,49615689,20210726
688303,20210723,0.136364,71,62.48,49615689,20210726
300223,20210723,0.124208,165,146.77,15624858,20210726
688601,20210723,0.055093,169.68,160.82,2103678,20210726
300751,20210723,0.005281,573,569.99,1956081,20210726
300751,20210723,0.005281,573,569.99,1956081,20210726
300751,20210723,0.005281,573,569.99,1956081,20210726
688526,20210723,-0.00641,29.45,29.64,1964124,20210726
688698,20210723,-0.011952,24.8,25.1,2324796,20210726
300059,20210723,-0.038101,32.82,34.12,346932251,20210726
300059,20210723,-0.038101,32.82,34.12,346932251,20210726
300059,20210723,-0.038101,32.82,34.12,346932251,20210726
300059,20210723,-0.038101,32.82,34.12,346932251,20210726
300792,20210723,-0.038264,44.99,46.78,2374101,20210726
300888,20210723,-0.039929,86.56,90.16,3125381,20210726
300888,20210723,-0.039929,86.56,90.16,3125381,20210726
300369,20210726,0.082185,21.99,20.32,37360648,20210727
300873,20210726,0.039088,41.47,39.91,2019656,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300223,20210726,0.033333,170.5,165,18897291,20210727
300767,20210726,0.033136,87.3,84.5,4300015,20210727
300855,20210726,0.0316,51.58,50,11026171,20210727
688036,20210726,0.030868,160.3,155.5,5168409,20210727
688099,20210726,0.024867,134.77,131.5,9805869,20210727
688099,20210726,0.024867,134.77,131.5,9805869,20210727
688300,20210726,0.022828,69,67.46,1534536,20210727
688789,20210726,0.012584,243,239.98,890500,20210727
688333,20210726,0.009756,207,205,1439334,20210727
300762,20210726,0.004973,30.31,30.16,31098231,20210727
688368,20210726,0.00282,504.97,503.55,625698,20210727
688066,20210726,-0.002901,44.68,44.81,3609702,20210727
301021,20210726,-0.010126,48.88,49.38,6777641,20210727
300685,20210726,-0.014762,82.76,84,2907901,20210727
300685,20210726,-0.014762,82.76,84,2907901,20210727
300685,20210726,-0.014762,82.76,84,2907901,20210727
300124,20210726,-0.017982,75.91,77.3,32145618,20210727
688383,20210726,-0.021223,158.19,161.62,2541922,20210727
688135,20210726,-0.040951,53.63,55.92,8056591,20210727
688116,20210726,-0.04708,135.61,142.31,3019048,20210727
300737,20210726,-0.054197,14.31,15.13,19480162,20210727
300059,20210726,-0.056063,30.98,32.82,326221660,20210727
300059,20210726,-0.056063,30.98,32.82,326221660,20210727
300059,20210726,-0.056063,30.98,32.82,326221660,20210727
300059,20210726,-0.056063,30.98,32.82,326221660,20210727
688611,20210726,-0.057293,52.16,55.33,1412622,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
300751,20210726,-0.057941,539.8,573,1673155,20210727
688006,20210726,-0.062715,103.57,110.5,2894384,20210727
300453,20210726,-0.064465,11.9,12.72,18846136,20210727
300935,20210726,-0.066452,72.63,77.8,1478894,20210727
300162,20210726,-0.069817,8.66,9.31,31317983,20210727
300816,20210726,-0.074642,80.21,86.68,1235100,20210727
688685,20210726,-0.085842,32.8,35.88,8188820,20210727
300724,20210726,-0.112722,141.37,159.33,10344644,20210727
300724,20210726,-0.112722,141.37,159.33,10344644,20210727
301029,20210726,-0.112793,94.94,107.01,7403018,20210727
301029,20210726,-0.112793,94.94,107.01,7403018,20210727
300223,20210727,0.104516,188.32,170.5,16431649,20210728
688357,20210727,0.088828,157.88,145,1199685,20210728
688005,20210727,0.078547,126.19,117,12967789,20210728
688005,20210727,0.078547,126.19,117,12967789,20210728
300850,20210727,0.037285,131.87,127.13,4989768,20210728
688316,20210727,0.031977,65.19,63.17,570650,20210728
300136,20210727,0.015953,26.11,25.7,24636715,20210728
688601,20210727,0.012956,172,169.8,2229687,20210728
300037,20210727,0.006696,112.75,112,6159136,20210728
688083,20210727,-0.004217,569.08,571.49,361466,20210728
688083,20210727,-0.004217,569.08,571.49,361466,20210728
688083,20210727,-0.004217,569.08,571.49,361466,20210728
688083,20210727,-0.004217,569.08,571.49,361466,20210728
300059,20210727,-0.015817,30.49,30.98,297661143,20210728
688308,20210727,-0.017013,75.69,77,995175,20210728
300973,20210727,-0.032824,123.46,127.65,1781047,20210728
688106,20210727,-0.045,28.65,30,15581624,20210728
688636,20210727,-0.059112,126.54,134.49,744306,20210728
300842,20210727,-0.074174,65.28,70.51,5249744,20210728
688037,20210727,-0.08476,239.5,261.68,2633380,20210728
300354,20210727,-0.105319,25.23,28.2,7271113,20210728
300648,20210728,0.200044,54.71,45.59,18299809,20210729
300346,20210728,0.2,69.96,58.3,94451851,20210729
300751,20210728,0.124454,638.06,567.44,1933152,20210729
300751,20210728,0.124454,638.06,567.44,1933152,20210729
